"gene_id","FM2_5_1","FM2_5_2","FM2_5_3","FM2_5_4","FM2_5_5","FM2_5_6","R20291_1","R20291_2","R20291_3","R20291_4","R20291_5","R20291_6","Rv189_1","Rv189_2","Rv189_3","Rv189_4","Rv189_5","Rv189_6","Rv9_1","Rv9_2","Rv9_3","Rv9_4","Rv9_5","Rv9_6"
"gene-CDR20291_RS00520",4907,6141,3875,849,757,850,4148,2605,2726,799,729,1039,4968,3019,4934,841,1084,593,1470,4842,3875,695,832,744
"gene-CDR20291_RS03095",923,1221,1203,135,180,101,746,2361,2770,78,73,120,895,1072,1291,146,114,96,5208,753,820,119,95,156
"gene-CDR20291_RS03100",863,1442,1091,834,1102,617,739,3544,2924,541,780,839,1367,4002,4948,1158,1134,392,1252,935,2442,900,771,922
"gene-CDR20291_RS03105",34584,47984,51640,3327,3733,2067,28242,27747,29034,2840,2570,2323,33707,21312,19893,2420,3575,2367,12524,51194,24323,3085,3676,2768
"gene-CDR20291_RS03110",61,57,57,8,17,16,61,1455,2570,18,47,11,290,89,165,33,10,12,59,89,127,48,146,21
"gene-CDR20291_RS03115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-CDR20291_RS03120",3199,3459,2924,615,1317,734,4937,4709,4870,719,667,832,5374,2235,2961,924,1020,486,1217,3032,2320,648,636,1114
"gene-CDR20291_RS03125",205,297,161,49,122,79,222,702,1036,68,85,88,724,518,787,80,85,78,270,255,514,116,228,96
"gene-CDR20291_RS03130",71,100,125,11,14,8,70,110,149,12,26,28,123,127,60,4,17,10,109,106,55,11,10,18
"gene-CDR20291_RS03135",8599,11381,8671,1195,1035,1163,8566,4785,6057,1184,928,1314,10082,6464,8338,1206,1294,993,1916,8573,9408,1108,1123,974
"gene-CDR20291_RS03140",18,30,20,6,31,7,9,2642,3580,12,12,16,61,66,123,16,3,17,1328,31,60,37,9,36
"gene-CDR20291_RS00525",2495,3185,2504,441,447,304,529,864,1263,77,94,52,2388,1238,1502,353,412,260,543,590,1693,153,229,124
"gene-CDR20291_RS03145",1208,1682,1675,213,384,306,1617,1026,949,281,357,344,2488,876,722,132,306,133,2153,2050,935,177,196,296
"gene-CDR20291_RS03150",42,53,37,22,32,21,31,1258,1858,16,50,13,325,148,181,26,9,30,182,72,113,53,158,49
"gene-CDR20291_RS03155",5359,6824,4507,1257,1456,1360,7482,8255,14303,1116,1643,845,12898,6707,7479,1216,1654,753,1845,7655,11518,1419,3380,1092
"gene-CDR20291_RS03160",5811,7905,4551,1973,2280,1931,7585,3984,4080,1547,1593,1293,10276,9472,17661,1570,2597,619,1242,9160,13867,1998,1604,1825
"gene-CDR20291_RS03165",211,341,304,115,115,51,454,228,304,49,70,81,521,386,446,71,103,96,53,502,512,113,52,103
"gene-CDR20291_RS03170",12632,16133,10276,2197,1801,1762,11964,5142,8922,1660,1906,1351,14814,7045,7230,1408,2599,999,1683,14437,11474,1820,1812,1260
"gene-CDR20291_RS03175",13245,16203,9107,75,1970,87,2209,5577,7661,1788,3178,605,19036,5351,3739,85,84,58,885,2776,2229,1474,94,983
"gene-CDR20291_RS03180",46,67,196,37,8,0,12,19270,15763,6,5,54,219,160,41,28,1,0,26786,44,621,18,13,14
"gene-CDR20291_RS03190",8196,10455,7256,1259,1147,1061,6864,3159,5236,905,1064,783,8251,3549,4423,777,1411,590,1246,8489,6110,920,1026,687
"gene-CDR20291_RS03195",11802,15069,9114,68,2462,93,1951,5502,7858,1563,2802,700,15797,3336,3458,78,62,47,576,2725,1775,1175,90,980
"gene-CDR20291_RS00530",74,102,40,15,9,12,47,180,433,11,14,3,88,36,67,15,14,5,1,96,149,12,22,14
"gene-CDR20291_RS03200",79018,119622,62858,8045,7158,11992,32578,3579,3071,11116,6031,6882,47087,21882,38185,11651,11249,3516,6856,82673,44700,6548,2175,3825
"gene-CDR20291_RS03205",926,1073,1058,121,71,132,549,3252,3870,94,145,97,815,1034,918,115,125,93,578,1111,864,113,174,103
"gene-CDR20291_RS03210",2737,3607,2043,126,169,148,1216,398,407,134,92,147,1423,342,849,153,228,57,609,2182,1018,116,69,55
"gene-CDR20291_RS03215",11787,15021,8268,3762,5015,3735,15428,7498,8394,3122,3441,2893,18187,14225,29678,3320,5528,1282,2504,16557,23827,3717,3391,3867
"gene-CDR20291_RS03220",4278,5708,3807,487,541,594,3614,13190,16963,520,669,484,4013,2728,4821,472,681,339,3003,5402,4943,458,685,488
"gene-CDR20291_RS03225",558,683,661,37,31,52,356,1367,1444,35,63,46,693,362,375,46,50,29,510,486,468,67,110,55
"gene-CDR20291_RS03230",652616,805000,599495,109459,58498,92798,620882,135709,140199,87481,87797,98374,493818,345629,478601,88453,108181,67310,54870,676476,555211,103002,109140,66376
"gene-CDR20291_RS03235",492,776,511,85,197,107,701,2153,2676,69,74,92,697,344,582,104,105,70,360,598,494,108,138,147
"gene-CDR20291_RS03240",8838,11791,8582,1608,1656,1420,12060,2164,2444,1666,1645,1473,12116,5944,7207,1141,2200,709,719,14517,6078,1459,1648,1349
"gene-CDR20291_RS03245",3702,4501,3151,553,578,544,6373,2905,4108,800,1095,1068,5298,2358,2642,404,660,436,642,3825,4001,389,564,412
"gene-CDR20291_RS00535",15077,19825,13260,1584,2293,1566,24581,32003,44657,2336,1959,1419,24116,6026,9223,1532,2366,1557,3430,28765,21066,2729,1947,2695
"gene-CDR20291_RS03250",512,557,429,110,122,138,601,663,1209,90,172,99,1026,613,613,125,166,100,204,618,596,139,373,148
"gene-CDR20291_RS03255",111,209,228,13,26,11,55,501,524,22,19,46,108,122,153,24,14,7,665,272,76,31,27,26
"gene-CDR20291_RS03260",2891,3637,2319,703,707,789,3515,3869,6679,608,992,626,6006,2855,3969,776,811,438,1133,4137,3904,915,1678,672
"gene-CDR20291_RS03265",9127,13624,10339,1667,1583,1675,2252,2148,3321,603,550,715,144553,74777,74845,25053,20041,50499,1010,3729,3166,584,695,647
"gene-CDR20291_RS03270",394,484,457,56,78,34,321,2226,2508,50,46,54,507,395,878,73,56,38,1510,567,726,62,36,76
"gene-CDR20291_RS03275",225,184,149,30,25,42,193,576,575,31,25,29,188,133,187,29,30,24,84,176,188,37,75,27
"gene-CDR20291_RS03280",256,325,140,112,46,131,543,881,998,202,252,130,408,612,1476,136,141,56,154,554,2213,250,376,108
"gene-CDR20291_RS03285",123,166,111,31,21,23,107,459,590,11,35,24,252,68,169,23,24,19,32,151,220,34,50,23
"gene-CDR20291_RS03290",205,219,71,92,30,92,641,383,536,183,164,102,348,454,1299,82,129,36,43,453,1639,143,210,73
"gene-CDR20291_RS03295",65,111,124,25,40,31,88,2589,3295,44,68,41,391,281,289,77,20,39,5389,214,316,87,158,69
"gene-CDR20291_RS00540",171,186,153,35,41,34,229,1133,1527,44,34,36,230,237,324,49,45,30,898,214,293,41,44,58
"gene-CDR20291_RS03300",1225,1582,915,280,359,247,2011,4580,7696,398,410,238,2428,1085,2313,271,472,117,1684,2976,3674,384,439,311
"gene-CDR20291_RS03305",16,79,40,3,16,7,44,158,330,9,5,0,55,18,124,8,8,0,73,71,87,3,2,9
"gene-CDR20291_RS03310",1055,1048,577,586,157,233,1198,5215,7200,291,634,356,2426,1249,2058,917,235,397,666,1260,2425,946,980,654
"gene-CDR20291_RS03315",216,360,394,53,94,41,301,369,422,74,44,104,383,575,409,69,59,82,210,381,314,69,54,98
"gene-CDR20291_RS03320",482,611,479,95,78,83,562,13120,16239,80,113,108,1008,714,1033,139,66,67,10360,631,1318,128,253,131
"gene-CDR20291_RS03325",499,741,364,422,92,170,833,3546,5662,208,412,304,1686,947,1439,689,144,270,440,838,1980,611,742,477
"gene-CDR20291_RS03330",336542,345703,265773,45575,23240,39315,58438,481627,586396,16766,23158,14252,106686,770413,1790834,11057,17889,11084,454576,180049,182689,14106,29245,9216
"gene-CDR20291_RS03335",5292,7885,6495,1760,1730,1341,4130,8444,8496,1280,1320,1986,7946,10817,12388,1412,1696,1410,3520,5202,8266,1408,1320,1773
"gene-CDR20291_RS03340",24564,29476,27620,4614,2826,3821,5037,60647,73902,1828,2736,1768,13749,77219,89977,1667,1981,1577,34825,13630,17400,1528,4923,1181
"gene-CDR20291_RS03345",723,1011,1091,246,206,171,431,924,1027,196,188,268,960,2700,1660,265,272,171,318,660,915,216,219,234
"gene-CDR20291_RS00545",20,11,6,3,4,7,26,3991,5032,5,2,0,19,23,49,2,3,0,2680,10,227,2,1,6
"gene-CDR20291_RS03350",1262,1473,1016,202,224,210,1477,1237,1993,180,208,160,1936,710,993,137,241,126,649,1744,915,166,314,191
"gene-CDR20291_RS03355",23144,35369,57313,5677,5025,3832,8745,23443,10761,4971,3547,12465,16960,38400,22028,5596,5075,7539,24994,21597,44962,6093,3730,11051
"gene-CDR20291_RS03360",591177,788921,748456,133966,84297,74624,236953,608811,542761,68715,55789,108831,723171,1033969,825489,127673,125229,132825,1344392,410621,494335,76460,72906,95180
"gene-CDR20291_RS03365",2358,2955,2116,1045,1163,1192,1263,29906,32463,1082,1169,1477,2523,4818,13007,1045,1426,821,3494,2928,8265,1274,1536,1747
"gene-CDR20291_RS03370",406,463,274,207,232,174,187824,2675,2278,15070,21231,30255,21811,9007,10943,158,275,78,535,444,425,121,164,176
"gene-CDR20291_RS03375",143,164,114,20,3,16,98,149,271,27,36,29,54,54,81,24,20,12,14,173,178,31,33,21
"gene-CDR20291_RS03380",3245,4093,2020,810,853,980,5379,2683,3674,817,868,726,4885,1776,4473,883,1116,448,1150,5550,4279,1074,919,893
"gene-CDR20291_RS03385",9201,10957,7006,1717,1848,2055,4856,9752,7529,1298,1312,2498,6803,16826,42680,1928,2132,1387,8251,6255,12573,1447,988,2373
"gene-CDR20291_RS03390",117,173,116,41,63,16,78,777,794,29,21,48,158,474,917,29,36,27,520,169,1343,48,23,83
"gene-CDR20291_RS03395",0,1,3,1,1,0,0,73,98,0,0,0,3,1,2,0,1,0,0,11,4,2,3,0
"gene-CDR20291_RS00025",804,988,674,153,181,176,804,767,741,122,112,221,896,596,860,130,171,111,229,963,902,148,148,189
"gene-CDR20291_RS00550",546,886,350,296,242,425,1007,501,553,302,385,204,870,500,1767,365,476,104,133,1016,1051,389,316,217
"gene-CDR20291_RS03400",60380,101242,139779,5498,3572,4983,46438,165291,83456,7267,4619,20135,36946,172966,43190,5428,4720,5909,248282,47429,54512,6896,7621,8791
"gene-CDR20291_RS03405",4788,7081,5353,669,1112,700,6053,52021,71787,688,959,806,10254,5546,6789,952,833,621,9177,7400,13691,1026,1474,967
"gene-CDR20291_RS03410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-CDR20291_RS03415",12821,15858,10595,1862,3392,2711,11453,35910,42288,1631,2118,1572,24357,14168,19072,2149,2509,1761,37648,9095,15811,1587,3196,1968
"gene-CDR20291_RS03420",588,768,628,140,171,119,889,1996,2075,92,74,93,995,531,1391,129,187,72,1153,1128,1308,146,69,127
"gene-CDR20291_RS03425",3606,3881,2088,534,441,691,4162,1441,2285,417,430,461,4944,1515,2219,656,794,266,300,4364,2923,571,436,408
"gene-CDR20291_RS03430",518,721,550,82,127,61,560,2349,3067,101,83,119,740,526,929,108,84,83,1431,797,953,104,49,116
"gene-CDR20291_RS03435",3523,4361,2717,422,464,467,3656,1653,2226,467,427,398,3649,1489,2432,320,605,298,610,4358,3471,401,465,320
"gene-CDR20291_RS03440",809,960,567,159,152,165,830,1375,1219,121,122,133,1287,643,1070,178,237,74,503,1086,1468,157,114,174
"gene-CDR20291_RS03445",10138,13103,9880,1237,979,1103,8157,7256,8225,1147,952,1106,10112,7872,9402,1067,1191,786,3627,10531,9618,1016,1090,930
"gene-CDR20291_RS00555",2610,3167,1560,2884,1144,3026,811,9878,9574,1919,1736,1784,1657,2915,13617,3049,3014,1322,8660,1524,6956,2441,1316,1919
"gene-CDR20291_RS03450",208,346,370,50,144,49,326,2741,3537,67,74,55,404,548,517,77,85,43,503,352,674,115,89,119
"gene-CDR20291_RS03460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-CDR20291_RS03465",139,162,142,14,4,14,77,193,235,13,33,26,96,56,95,27,26,19,80,136,94,26,50,15
"gene-CDR20291_RS03470",3798,4806,3229,2229,1678,1903,1776,6483,3525,1646,1475,2334,3483,16680,30000,2269,2589,1127,6551,3558,9485,2020,1417,2577
"gene-CDR20291_RS03475",55,57,65,27,103,50,79,184,119,26,18,71,68,57,77,37,39,91,78,91,68,35,14,93
"gene-CDR20291_RS03480",2454,3466,2373,1515,1242,1440,1125,4493,2521,1052,1019,1788,2220,12152,20873,1650,1641,1098,5018,2228,6888,1305,910,1807
"gene-CDR20291_RS03485",200,99,42,17,46,12,233,1087,1427,9,8,14,394,280,793,16,22,9,1420,276,770,12,14,26
"gene-CDR20291_RS03490",109,137,112,15,26,18,75,234,296,7,15,6,52,50,106,11,17,5,88,79,69,12,8,13
"gene-CDR20291_RS03495",501,886,625,137,199,140,510,1155,1342,97,103,90,708,745,1267,147,184,73,435,683,797,151,90,149
"gene-CDR20291_RS03500",341,496,417,95,195,149,1904,3466,4483,272,164,277,1425,890,878,153,109,91,1428,733,842,227,277,388
"gene-CDR20291_RS00560",1141,1438,803,381,204,429,2026,315,444,339,380,326,1627,648,1459,390,531,188,145,1632,1539,347,397,237
"gene-CDR20291_RS03505",5,10,13,6,3,0,26,50,72,0,3,2,7,7,13,2,0,1,67,13,7,1,1,2
"gene-CDR20291_RS03510",324680,421759,281977,38973,27391,31255,280239,31575,33346,35623,29445,39917,263800,128249,189920,32391,42934,24488,17061,359934,211075,35429,27039,29124
"gene-CDR20291_RS03515",2710,3205,2283,1190,2243,1499,2147,16463,18275,849,870,1199,4071,5999,12405,1328,1277,648,10688,3205,7996,1157,1300,1658
"gene-CDR20291_RS03520",1163,1721,938,723,484,961,2557,8009,7911,730,1307,531,4301,1899,1458,328,1112,224,15515,3077,1920,644,890,536
"gene-CDR20291_RS03525",1626,2643,1497,1076,642,1097,3293,10822,10975,1014,1584,908,5808,2184,1768,499,1394,342,21795,4368,2739,814,1221,767
"gene-CDR20291_RS03530",851,895,607,80,112,67,900,844,1087,107,74,105,777,363,750,107,110,63,220,1067,743,96,97,102
"gene-CDR20291_RS03535",2661,3552,2757,665,1099,560,2634,4062,5586,443,560,389,3880,2298,3925,662,835,413,1693,3178,4174,591,585,781
"gene-CDR20291_RS03540",822,965,538,213,172,234,1205,1039,1232,136,197,138,1116,410,848,205,265,88,359,901,663,230,226,144
"gene-CDR20291_RS03545",2102,2920,2593,575,984,436,1965,3328,3872,448,471,503,3316,2542,2809,543,740,400,1285,2461,3105,543,577,754
"gene-CDR20291_RS03550",666,855,478,163,73,133,865,298,608,107,135,77,840,231,425,136,201,65,74,765,531,127,119,70
"gene-CDR20291_RS00565",977,1169,662,260,267,294,746,2503,2887,170,224,201,1065,1051,2787,203,335,194,1260,1216,2159,211,332,230
"gene-CDR20291_RS03555",18701,26657,29954,2503,671,1716,19932,14902,19828,2289,1961,2244,14554,13407,10659,1750,1884,1151,6846,32404,16295,2424,2626,1606
"gene-CDR20291_RS03560",105,150,116,19,20,37,88,158,241,20,9,10,157,88,110,16,19,23,70,138,124,30,26,22
"gene-CDR20291_RS03565",3177,3691,2071,563,451,564,5134,9624,13566,711,599,324,5476,2225,7705,785,585,268,3326,6730,7911,972,906,521
"gene-CDR20291_RS03570",359,465,283,52,59,80,342,1960,3283,62,98,47,1094,572,1069,108,111,39,715,716,369,118,175,53
"gene-CDR20291_RS03575",156,144,56,32,10,47,105,205,323,24,13,8,133,51,145,22,18,15,25,179,68,28,27,16
"gene-CDR20291_RS03580",35806,42891,35227,3642,3484,4251,28403,82427,98459,2967,3605,4528,35832,18529,27186,5472,4881,3558,17074,33011,33708,3965,4781,5261
"gene-CDR20291_RS03585",120,122,235,10,17,6,75,216,220,15,2,20,171,263,120,23,11,22,20,123,147,15,8,26
"gene-CDR20291_RS03590",13511,15523,9245,2749,4900,2947,15924,23436,25986,2591,2883,2060,18636,7649,28714,3381,3679,1117,8816,15343,20111,3305,2828,3095
"gene-CDR20291_RS03595",1355,1710,1099,201,207,284,1113,1907,2847,163,280,132,1523,732,724,188,360,88,471,1900,1417,183,306,136
"gene-CDR20291_RS03600",2124,2898,2455,392,263,332,2167,1913,2557,246,289,249,2888,1946,2250,309,398,219,1354,2669,1994,301,320,233
"gene-CDR20291_RS00570",295,339,306,72,82,59,456,2041,2248,66,73,103,469,403,730,61,79,61,794,340,640,69,89,96
"gene-CDR20291_RS03605",8284,12043,8355,2300,2823,2212,8200,40760,30768,2296,1719,2949,9493,11530,20592,2051,2510,2507,13498,12278,30073,2418,2120,3474
"gene-CDR20291_RS03610",792,1355,1161,113,76,106,788,535,1186,110,142,97,890,731,539,112,90,78,158,1098,426,113,183,77
"gene-CDR20291_RS03615",3110,4265,2462,364,169,260,17973,1133,1216,1502,262,763,1046,6112,9675,277,329,371,853,16263,7663,494,216,1277
"gene-CDR20291_RS03620",32,51,21,9,0,10,14,49,32,7,17,9,47,24,26,11,9,14,8,61,27,8,9,12
"gene-CDR20291_RS03625",2109,2293,1494,287,479,352,2158,6476,7056,304,239,322,2618,1015,2586,338,300,176,2906,2217,2187,280,246,322
"gene-CDR20291_RS03630",104,206,120,27,64,38,323,1554,2068,32,37,24,229,83,209,27,29,19,210,271,289,38,38,63
"gene-CDR20291_RS03635",82,82,76,30,28,51,64,176,81,19,22,31,138,57,103,24,31,17,36,184,33,23,30,43
"gene-CDR20291_RS03640",191,171,123,17,73,42,216,1392,1977,33,44,23,268,156,207,28,41,22,157,160,237,42,43,53
"gene-CDR20291_RS03645",1263,1483,1165,294,253,215,1742,1177,1355,249,194,194,1752,728,1056,277,212,166,558,1756,1479,348,268,273
"gene-CDR20291_RS03650",52991,64513,58952,646,1431,1509,9283,68469,66342,2520,488,764,8358,3286,2686,1445,824,675,3926,18070,3829,781,888,575
"gene-CDR20291_RS00575",137853,171167,128665,36657,38043,34023,140850,84605,91854,29426,30251,35467,156712,204253,363764,34318,45422,22963,58360,163899,194617,31715,28946,37430
"gene-CDR20291_RS03655",406,540,321,149,109,96,473,883,1390,143,169,103,691,779,1492,125,111,47,229,849,1412,177,244,120
"gene-CDR20291_RS03660",20722,28435,21352,2920,3620,2294,26489,20658,39511,3344,4144,2847,33948,16580,19616,2377,4647,2244,5595,38035,45248,3675,4993,3534
"gene-CDR20291_RS03665",6722,9348,5694,2041,1870,2193,5785,10185,11423,1356,1695,1371,8861,7232,13744,1354,1934,925,4580,8772,19743,1683,2208,1872
"gene-CDR20291_RS03670",7,23,18,4,3,4,8,62,142,7,7,4,8,30,22,2,2,1,102,6,18,4,1,1
"gene-CDR20291_RS03675",38809,32639,71743,1206,622,979,19073,14488,8476,742,613,2317,8278,21988,11693,362,812,1907,7186,8563,16447,1058,735,1562
"gene-CDR20291_RS03680",1314,1643,1524,133,117,162,665,1084,1415,132,157,132,1282,1326,1171,190,193,111,579,1149,1021,147,97,175
"gene-CDR20291_RS03685",36,50,11,8,4,2,23,519,633,3,6,10,98,39,84,5,7,2,410,28,88,7,12,12
"gene-CDR20291_RS03690",18,69,42,4,16,7,73,91,175,10,15,14,54,51,41,9,10,11,37,45,83,15,6,11
"gene-CDR20291_RS03695",125,82,138,65,20,17,62,36325,38731,12,36,40,326,154,148,30,17,6,49761,179,1108,40,20,21
"gene-CDR20291_RS03700",858,1315,975,198,203,156,907,814,991,165,161,156,1382,869,1147,216,228,82,416,1198,934,163,130,147
"gene-CDR20291_RS00580",1025,1141,766,325,492,311,432,1593,3201,164,696,56,2563,1168,1536,301,689,196,515,1646,1722,470,1012,374
"gene-CDR20291_RS03705",149,90,66,18,65,44,76,1599,1790,18,41,7,374,129,315,32,18,33,598,158,283,42,104,24
"gene-CDR20291_RS03710",4830,5922,3668,551,712,658,4489,14415,16646,415,432,404,4854,2040,4166,529,665,318,5597,6116,8896,517,635,505
"gene-CDR20291_RS03715",7207,11750,8572,1195,1862,950,12072,23784,32346,1604,1402,1746,12777,6433,5785,1230,1647,1734,2930,13599,11530,1972,1851,2259
"gene-CDR20291_RS03720",700,904,625,119,136,152,852,712,725,134,185,125,1322,522,501,61,162,41,696,1158,698,119,132,107
"gene-CDR20291_RS03725",143,177,77,19,31,43,117,190,143,36,58,33,193,84,119,5,31,14,178,221,132,33,41,23
"gene-CDR20291_RS03730",1268,1576,1280,178,165,147,1230,3397,4469,133,252,136,1889,1337,1151,139,247,82,417,1731,2081,181,352,139
"gene-CDR20291_RS03735",10431,12163,7099,5677,2083,4388,13026,2480,3503,3096,6403,3025,13449,6051,6316,4678,9017,1093,1676,16349,8714,5933,7650,1946
"gene-CDR20291_RS03740",1944,3049,2468,385,356,328,2007,1415,2062,547,421,634,2911,2393,2028,588,588,288,199,2944,2335,628,460,569
"gene-CDR20291_RS03745",1571,1770,1514,255,205,225,1280,4169,4972,176,248,195,1660,1181,1480,188,270,194,733,1626,2103,191,384,194
"gene-CDR20291_RS03750",720,988,868,48,69,47,497,12240,16966,80,113,62,538,324,591,53,47,56,134,873,1309,130,92,133
"gene-CDR20291_RS00585",551,716,546,124,126,107,416,1319,1343,75,112,107,509,650,1077,68,181,105,615,651,1135,114,124,141
"gene-CDR20291_RS03755",6611,8093,4657,3427,1355,2593,8536,2357,2692,1833,3654,2044,9148,4740,5212,2724,5293,761,2735,11159,6747,3312,4626,1414
"gene-CDR20291_RS03760",2036,2556,2281,561,656,521,2941,2531,3659,443,592,503,4001,2559,3087,472,745,304,1098,3297,3018,461,665,532
"gene-CDR20291_RS03765",1720,1924,1471,355,514,422,1184,6421,6025,207,337,290,1940,2793,4736,376,413,279,2582,1877,2845,290,536,478
"gene-CDR20291_RS03770",1384,1514,607,249,167,293,2190,4010,4036,280,383,222,1920,777,1140,263,398,141,2093,2055,2077,381,510,258
"gene-CDR20291_RS03775",8654,12316,9050,3884,1708,3027,11569,3869,3305,3087,2438,2527,14875,18262,20471,2725,3275,1361,3087,13424,15393,1945,2228,1833
"gene-CDR20291_RS03780",633,891,445,114,108,170,1097,1887,2232,146,211,136,1119,539,625,174,226,79,649,879,1014,220,274,153
"gene-CDR20291_RS03785",545,524,284,233,196,340,1783,3090,4462,380,436,516,1134,526,1024,347,365,277,424,1775,1077,323,416,287
"gene-CDR20291_RS03790",86590,110401,63582,19432,10656,16237,89872,37503,51399,13898,24157,10987,119262,51824,60703,12214,26981,6157,9490,112599,215188,18009,29382,8950
"gene-CDR20291_RS03795",893,1321,970,327,533,447,1064,9845,13068,365,436,271,1753,1505,3004,396,458,183,3227,1176,2089,406,502,439
"gene-CDR20291_RS03800",140178,169749,111347,24050,13276,19318,148736,52006,73724,17554,28683,13821,193127,105985,89617,13687,32045,8197,13747,175343,323841,21017,36367,12042
"gene-CDR20291_RS00590",16527,25397,16907,11915,4938,9564,5091,3705,2343,7488,7221,10652,13877,29336,36179,10856,13790,4579,2429,16255,27042,10312,8062,9428
"gene-CDR20291_RS03805",8879,10860,7627,1655,1691,1695,9037,13496,20587,1057,1352,1034,12639,5644,8881,1459,1837,999,4771,11146,8251,1322,1636,1104
"gene-CDR20291_RS03810",162,288,176,80,34,80,266,37,102,48,120,21,322,152,173,35,142,13,35,414,400,98,36,39
"gene-CDR20291_RS03815",1212,1013,1172,375,77,84,744,39794,41909,145,215,425,2978,1088,1206,223,81,42,91301,2099,3502,296,302,212
"gene-CDR20291_RS03820",9231,11834,7521,2031,1522,1822,9802,9960,15626,1209,1439,1150,13580,6623,9768,1591,2060,927,3604,12203,10329,1333,1820,1111
"gene-CDR20291_RS03825",79,136,122,105,11,7,20,12118,12906,10,14,15,191,63,61,8,11,2,11138,91,839,12,12,9
"gene-CDR20291_RS03830",539,729,509,176,53,189,476,110,151,138,228,120,650,582,271,77,282,39,48,1103,600,193,99,92
"gene-CDR20291_RS03835",325,340,181,166,56,171,1579,173,140,269,279,278,749,222,471,180,248,69,41,1233,490,442,461,373
"gene-CDR20291_RS03840",260,303,201,99,52,107,147,408,590,58,91,66,418,316,504,64,67,51,242,406,332,75,110,85
"gene-CDR20291_RS03845",11202,14998,11390,2156,1129,1980,13438,2385,3622,1838,1388,1970,13864,6013,6199,1871,2375,1488,649,17442,11837,1915,1629,1446
"gene-CDR20291_RS03850",4115,6548,4968,942,1045,675,4564,13292,13913,828,628,1028,5953,5637,10415,1556,979,890,4314,5007,8858,1329,554,1216
"gene-CDR20291_RS00595",210439,259944,167564,117676,50174,99907,73009,46319,28985,73013,79910,109671,139920,251508,453103,103254,136262,54804,27622,155842,343803,95587,80082,82045
"gene-CDR20291_RS03855",19145,25139,17890,6233,9581,5763,35168,4422,6329,4255,5227,3588,41072,13315,7718,4780,8425,2590,2719,22652,8117,4960,4498,4311
"gene-CDR20291_RS03860",4186,5604,3981,1514,2252,1503,3264,5691,6223,758,676,1332,5090,4582,6897,1388,1763,860,2207,4925,4766,1205,946,1725
