"gene_id","DMSO_01","DMSO_02","DMSO_03","Enoxolone_01","Enoxolone_02","Enoxolone_03"
"CDR20291_2149",1319,664,1173,1147,1236,1110
"CDR20291_2150",2414,1452,2574,3137,4158,3128
"CDR20291_2151",53608,24160,50033,33325,44710,23999
"CDR20291_2152",20234,8129,12660,30345,23292,14943
"CDR20291_2153",2397,1248,2385,2322,2819,2201
"CDR20291_2154",6395,1901,3344,4573,3171,2286
"CDR20291_2155",8900,4635,9721,6993,7494,6452
"CDR20291_2156",314,416,723,349,1205,746
"CDR20291_2157",4637,1859,3493,4593,4228,3374
"CDR20291_2158",772,417,643,971,779,1029
"CDR20291_2159",4403,5559,9980,4065,11281,7089
"CDR20291_2160",19781,13084,23953,21162,30402,23894
"CDR20291_2161",2051,2831,5281,2762,7831,5633
"CDR20291_2162",32063,17037,32542,28353,31614,26733
"CDR20291_2163",1941,1038,2301,1151,1621,1242
"CDR20291_2164",366,192,402,321,393,289
"CDR20291_2165",4999,2249,4642,4035,3853,3321
"CDR20291_2166",891,345,676,519,784,246
"CDR20291_2167",46491,49678,90611,53676,95700,80999
"CDR20291_2168",23129,14161,26594,17988,25745,20792
"CDR20291_2169",11216,6152,12543,7283,9704,6341
"CDR20291_2170",2368,951,2019,1450,1696,1244
"CDR20291_2171",2047,1367,2275,2101,3599,2297
"CDR20291_2172",5890,2468,5346,3611,5117,3241
"CDR20291_2173",3977,2447,4538,4650,5520,5270
"CDR20291_2174",968,1697,2977,781,3952,2571
"CDR20291_2175",297,126,222,229,285,164
"CDR20291_2176",62,55,103,110,194,130
"CDR20291_2177",48,84,81,83,160,107
"CDR20291_2178",195,132,224,173,306,168
"CDR20291_2179",112,57,80,95,124,83
"CDR20291_2180",50,19,48,40,78,41
"CDR20291_2181",221,154,234,250,404,274
"CDR20291_2182",961,659,1490,912,1386,1062
"CDR20291_2183",1849,902,1926,1143,1808,1194
"CDR20291_2184",1496,1629,2974,1299,3063,2178
"CDR20291_2185",324,159,268,145,232,137
"CDR20291_2186",7,4,3,1,14,4
"CDR20291_2187",3220,1139,2236,3338,3077,2248
"CDR20291_2188",3641,2025,4172,4261,4978,4283
"CDR20291_2189",28,24,60,23,30,24
"CDR20291_2190",13,8,27,10,20,12
"CDR20291_2191",1448,732,1240,1168,1440,961
"CDR20291_2192",47,28,59,17,37,25
"CDR20291_2193",3,6,5,1,7,2
"CDR20291_2194",4624,2276,4786,3206,3606,2506
"CDR20291_2195",1371,812,1708,1111,1422,900
"CDR20291_2196",402,210,372,349,456,345
"CDR20291_2197",102,111,152,104,218,206
"CDR20291_2199",57618,69213,150134,43956,75413,89507
"CDR20291_2200",869,565,944,728,1209,913
"CDR20291_2201",201,250,316,210,617,330
"CDR20291_2202",168,206,292,115,514,237
"CDR20291_2203",401,437,707,293,911,488
"CDR20291_2204",167,172,217,105,308,139
"CDR20291_2205",870,561,863,555,938,581
"CDR20291_2206",549,298,594,219,560,262
"CDR20291_2207",30652,18206,33661,31993,37118,31121
"CDR20291_2208",2859,3729,6407,2876,7744,6871
"CDR20291_2209",2302,2488,4324,1995,5178,4681
"CDR20291_2210",26783,35061,61379,29801,79767,62731
"CDR20291_2211",25323,33662,58635,27648,73132,62170
"CDR20291_2212",227,239,317,148,552,285
"CDR20291_2213",202,239,385,161,527,301
"CDR20291_2214",1767,1264,2172,1047,1892,1326
"CDR20291_2215",2613,745,1285,1135,787,589
"CDR20291_2216",15748,9693,20149,4357,5375,4034
"CDR20291_2217",7454,3574,7183,9462,10527,8973
"CDR20291_2218",91446,28650,50142,80634,55075,39693
"CDR20291_2219",9358,3339,6275,8545,6684,5286
"CDR20291_2220",4214,1341,2533,1713,1432,1171
"CDR20291_2221",2342,721,1361,843,771,558
"CDR20291_2222",2851,1198,2879,847,1547,1138
"CDR20291_2223",1458,1348,3239,652,1749,1247
"CDR20291_2224",17206,44065,76360,21172,104284,84683
"CDR20291_2225",6505,2977,5364,5118,5282,4146
"CDR20291_2226",11568,7705,15281,6294,9729,6832
"CDR20291_2227",1148,803,1544,1400,1990,1678
"CDR20291_2228",486,771,1418,703,2261,2007
"CDR20291_2229",225,242,478,313,593,501
"CDR20291_2230",1058,1085,1856,1746,2930,2554
"CDR20291_2231",229,378,654,337,858,858
"CDR20291_2232",283,423,743,374,1007,870
"CDR20291_2233",120,219,339,153,500,361
"CDR20291_2234",3792,1000,2001,1512,1757,796
"CDR20291_2235",864,448,1131,549,875,718
"CDR20291_2236",3453,1330,2512,4231,3039,2856
"CDR20291_2237",258,235,434,323,665,526
"CDR20291_2238",169,245,372,211,570,484
"CDR20291_2239",950,1380,2382,965,2785,1567
"CDR20291_2240",49,77,143,35,221,152
"CDR20291_2241",180,269,450,181,723,534
"CDR20291_2242",41,45,109,54,157,125
"CDR20291_2243",136,208,416,220,633,614
"CDR20291_2244",131,134,339,165,475,397
"CDR20291_2245",1434,631,1242,1354,1622,1231
"CDR20291_2246",1527,1536,2756,2140,5128,3875
"CDR20291_2247",41781,16225,29725,26089,24022,17363
"CDR20291_2248",20364,11316,21109,20843,21123,19299
"CDR20291_2249",11078,8969,14934,11580,16780,12504
"CDR20291_2250",4581,4047,7566,3855,6797,5900
"CDR20291_2251",1191,1002,2234,974,2105,1603
"CDR20291_2252",32944,23846,44286,29333,43092,34649
"CDR20291_2253",5911,6820,12614,5386,12038,11371
"CDR20291_2254",13972,12246,22525,10863,23437,16528
"CDR20291_2255",2736,1597,3639,1923,3117,2981
"CDR20291_2256",66440,34935,65962,51397,50593,40453
"CDR20291_2257",751,667,1251,1035,1962,1570
"CDR20291_2258",1090,1029,2098,1428,2934,2528
"CDR20291_2259",4570,1799,3104,3730,3846,2691
"CDR20291_2260",692,676,1312,434,1005,632
"CDR20291_2261",150,122,215,84,176,70
"CDR20291_2262",260,255,460,174,347,262
"CDR20291_2263",1689,1779,3731,1239,3686,2599
"CDR20291_2264",408,487,1111,334,989,1058
"CDR20291_2265",2405,1870,3484,1982,3334,2517
"CDR20291_2266",6374,4771,8510,8036,10805,10339
"CDR20291_2267",703,727,1582,861,1848,2059
"CDR20291_2268",3028,4125,7301,4041,9928,9527
"CDR20291_2269",6685,3969,6968,6147,7896,8274
"CDR20291_2270",10246,4750,9019,10605,9413,8326
"CDR20291_2271",5924,1966,4445,4581,4571,3455
"CDR20291_2272",3084,1228,3335,1151,3278,1439
"CDR20291_2273",1141,660,2053,778,2211,1326
"CDR20291_2274",335,477,796,241,709,502
"CDR20291_2275",3475,1068,2150,3035,2228,1434
"CDR20291_2276",4485,1453,3574,3208,3281,2026
"CDR20291_2277",8686,4432,8326,6216,6924,4765
"CDR20291_2278",90845,20212,46033,69137,40773,26374
"CDR20291_2279",71668,17684,38496,51102,35555,20900
"CDR20291_2280",79353,28534,55630,61395,50099,32396
"CDR20291_2281",193,141,386,107,305,153
"CDR20291_2282",156,117,223,197,400,304
"CDR20291_2283",12896,5323,10354,12779,13782,10616
"CDR20291_2284",5284,3125,6367,3861,5433,4111
"CDR20291_2285",57,26,81,52,93,82
"CDR20291_2286",35742,12613,20993,49263,35074,24724
"CDR20291_2287",8180,2705,6277,5263,5832,3569
"CDR20291_2288",8508,2809,5094,7376,5462,3823
"CDR20291_2289",151,125,512,175,247,487
"CDR20291_2290",400,300,947,304,490,797
"CDR20291_2291",756,621,1792,707,1169,1481
"CDR20291_2292",5371,3389,5695,7437,9049,8008
"CDR20291_2293",3684,2395,4659,7336,5193,5438
"CDR20291_2294",5489,5543,10471,6032,16163,11719
"CDR20291_2295",16581,9947,18904,23675,45560,24829
"CDR20291_2296",5355,5297,8372,25591,45526,38292
"CDR20291_2297",10287,14599,23652,41621,127305,98691
"CDR20291_2298",11495,8140,13180,37567,66918,48856
"CDR20291_2299",3723,1549,2771,2934,2766,1798
"CDR20291_2300",114,126,374,133,217,305
"CDR20291_2301",8762,11720,21043,10949,24845,22234
"CDR20291_2302",16538,8235,16211,21896,22346,18696
"CDR20291_2303",19187,10301,20902,25657,26909,24050
"CDR20291_2304",101,106,174,100,188,149
"CDR20291_2305",35,25,57,25,39,33
"CDR20291_2306",14,12,9,13,13,9
"CDR20291_2307",124,46,128,60,109,68
"CDR20291_2308",57,68,115,71,173,106
"CDR20291_2309",33,42,63,40,97,71
"CDR20291_2310",472,383,693,383,607,447
"CDR20291_2311",162,90,136,163,197,130
"CDR20291_2312",334,314,450,386,539,400
"CDR20291_2313",117,156,281,120,341,258
"CDR20291_2314",216,233,392,156,423,310
"CDR20291_2315",183,297,527,168,486,527
"CDR20291_2316",238,352,771,196,739,711
"CDR20291_2317",200,357,759,193,729,755
"CDR20291_2318",91,90,189,74,177,169
"CDR20291_2319",118,152,294,100,332,312
"CDR20291_2320",131,211,399,123,401,355
"CDR20291_2321",13,13,35,11,25,26
"CDR20291_2322",25679,6626,14276,18927,11718,9188
"CDR20291_2323",304,325,523,291,946,530
"CDR20291_2324",132098,42504,77990,126197,97314,74524
"CDR20291_2325",24387,14601,27951,28707,35762,30080
"CDR20291_2326",22320,11609,20227,21172,23572,19592
"CDR20291_2327",2046,1551,2902,2285,4819,3637
"CDR20291_2328",14086,10349,18449,15418,27004,20243
"CDR20291_2329",18422,9259,15890,17645,22262,18487
"CDR20291_2330",2570,1853,3633,3293,4645,4607
"CDR20291_2331",2883,1501,2785,2381,3242,2146
"CDR20291_2332",3302,1931,3862,3135,3218,3307
"CDR20291_2333",2039,1798,3418,2408,4167,3298
"CDR20291_2334",3162,1802,3836,2442,3266,2745
"CDR20291_2335",8,5,27,9,15,14
"CDR20291_2336",19578,14460,27738,22007,31448,23987
"CDR20291_2337",152,83,153,75,163,95
"CDR20291_2338",321734,93880,194936,320584,186227,163364
"CDR20291_2339",60524,17960,30870,72045,25018,31805
"CDR20291_2340",5515,4248,8793,6289,9587,8624
"CDR20291_2341",6017,5907,10782,6804,13421,11692
"CDR20291_2342",3241,1851,3663,3216,3983,3755
"CDR20291_2343",4485,2051,3880,4159,4098,3756
"CDR20291_2344",5603,2284,4569,3435,3982,2733
"CDR20291_2345",2577,923,1720,1749,1738,1249
"CDR20291_2346",2400,1059,1875,2172,2027,1805
"CDR20291_2347",772,410,918,475,1044,649
"CDR20291_2348",1785,618,1283,1169,1250,815
"CDR20291_2349",9000,4806,8407,8790,10425,8012
"CDR20291_2350",296,217,476,168,669,156
"CDR20291_2351",5074,4483,7783,5079,10839,6808
"CDR20291_2352",2863,2343,4542,3427,5846,5247
"CDR20291_2353",19044,18682,33508,28827,54105,47879
"CDR20291_2354",102387,89723,148907,150869,259535,223132
"CDR20291_2355",24515,12792,22745,31170,35991,32308
"CDR20291_2356",28626,17474,33733,31639,50531,37546
"CDR20291_2357",1075,700,1337,1076,1392,1207
"CDR20291_2358",5337,3173,5788,4158,5699,4252
"CDR20291_2359",2459,1334,2504,2162,3155,2305
"CDR20291_2360",20497,16904,30990,24807,42086,34445
"CDR20291_2361",24,10,27,12,31,18
"CDR20291_2362",388,177,349,319,403,341
"CDR20291_2363",50,62,88,49,167,166
"CDR20291_2364",1754,1120,1891,2985,3095,2353
"CDR20291_2365",590,521,829,1103,1508,1070
"CDR20291_2366",240858,170630,339411,169795,205638,179803
"CDR20291_2367",11434,8597,21623,5829,15492,8783
"CDR20291_2368",598,404,837,415,662,465
"CDR20291_2369",68881,18238,45196,41866,29775,18504
"CDR20291_2370",71614,19447,41345,60742,31184,26117
"CDR20291_2371",217,111,262,99,419,173
"CDR20291_2372",9721,4473,9165,10243,11165,9337
"CDR20291_2373",6054,3297,6556,4678,8972,6537
"CDR20291_2374",14750,4655,9047,11449,8510,5650
"CDR20291_2375",2374,806,1465,1979,1405,1042
"CDR20291_2376",7430,3195,5969,4634,5351,3578
"CDR20291_2377",1143,459,789,1002,842,629
"CDR20291_2378",86,116,136,89,226,165
"CDR20291_2379",368,438,689,554,1311,842
"CDR20291_2380",50,68,119,80,214,169
"CDR20291_2381",123,104,168,162,231,183
"CDR20291_2382",967,459,808,900,985,563
"CDR20291_2383",279,102,243,256,237,137
"CDR20291_2384",20680,7055,12184,18489,15288,9314
"CDR20291_2385",19793,6439,13270,12835,11780,8635
"CDR20291_2386",18023,8907,16222,16916,16853,13688
"CDR20291_2387",7261,4596,7655,7402,9760,7604
"CDR20291_2388",3759,3221,5465,4467,6830,5471
"CDR20291_2389",22,20,40,13,36,20
"CDR20291_2390",15599,9279,17618,14365,19508,13410
"CDR20291_2391",1661,1106,2328,2049,3498,2171
"CDR20291_2392",5507,2305,4198,5373,4937,3729
"CDR20291_2393",6934,5954,10877,4518,8685,7152
"CDR20291_2394",485,275,497,370,634,354
"CDR20291_2395",934,1139,2009,2044,4343,3953
"CDR20291_2396",4723,2400,5323,5033,4936,3774
"CDR20291_2397",4976,3443,5998,3356,6538,3631
"CDR20291_2398",3274,2673,3829,3983,7597,4313
"CDR20291_2399",1331,1817,3489,1463,4612,3377
"CDR20291_2400",1959,2315,4062,2238,5407,4258
"CDR20291_2401",604,615,998,825,1883,1495
"CDR20291_2402",231,334,560,375,1133,885
"CDR20291_2403",97,66,172,153,292,260
"CDR20291_2404",195,150,232,334,475,455
"CDR20291_2405",268504,116229,289042,188593,192878,174466
"CDR20291_2406",18112,16502,31750,23094,33179,32483
"CDR20291_2407",11453,10421,19767,4415,9314,5193
"CDR20291_2408",70733,27991,53720,45760,38935,27364
"CDR20291_2409",11068,7035,12797,9460,16206,10133
"CDR20291_2410",18354,22955,35596,25093,60736,49967
"CDR20291_2411",23744,7969,15965,20287,16174,11966
"CDR20291_2412",2744,1546,2712,2037,1853,1771
"CDR20291_2413",7481,3269,5756,4432,4173,3408
"CDR20291_2414",4431,1642,3218,2680,2665,1728
"CDR20291_2415",17596,11789,22323,17859,24712,18698
"CDR20291_2416",646,530,1015,316,766,424
"CDR20291_2417",5242,3915,8226,3097,6122,3616
"CDR20291_2418",848,448,747,618,703,502
"CDR20291_2419",1251,943,1389,962,1458,1037
"CDR20291_2420",3394,1420,2707,2152,2373,1600
"CDR20291_2421",729,447,732,625,795,563
"CDR20291_2422",1003,410,759,680,736,524
"CDR20291_2423",848,400,621,588,666,521
"CDR20291_2424",2060,1702,2696,3347,4259,3446
"CDR20291_2425",1125,672,981,2043,1800,1417
"CDR20291_2426",6093,2709,4392,6377,7312,4542
"CDR20291_2427",19012,10611,20564,22348,19286,17095
"CDR20291_2428",49690,32134,57598,59965,85733,54691
"CDR20291_2429",2959,1940,4043,1724,3584,2060
"CDR20291_2430",1736,1289,2399,1368,2174,1608
"CDR20291_2431",1914,984,1926,1421,1595,1266
"CDR20291_2432",4893,2820,5721,3651,4891,3574
"CDR20291_2433",1672,902,1629,1340,1551,1173
"CDR20291_2434",97725,50443,91879,111296,119514,90084
"CDR20291_2435",14671,8793,15751,17388,21646,16314
"CDR20291_2436",15515,7704,15412,14567,19294,14358
"CDR20291_2437",85067,50423,97254,89672,100564,89664
"CDR20291_2438",2021,1740,3038,709,1334,1032
"CDR20291_2439",1501,2154,3909,560,1695,1289
"CDR20291_2440",914,502,848,206,373,243
"CDR20291_2441",5353,2937,5527,1129,1814,1317
"CDR20291_2442",5088,4199,7661,6948,9076,8436
"CDR20291_2443",3581,2686,5639,4273,6806,5510
"CDR20291_2444",3184,2438,5053,3760,6010,5039
"CDR20291_2445",7647,7103,14571,8218,15369,13946
"CDR20291_2446",59023,23906,43271,58137,48687,37690
"CDR20291_2447",6546,2595,5065,6964,4834,5282
"CDR20291_2448",208709,65714,146029,174516,112261,80740
"CDR20291_2449",97,157,314,105,530,226
"CDR20291_2450",529,817,1222,605,1864,1187
"CDR20291_2451",585,239,574,341,490,208
"CDR20291_2452",57,78,80,52,141,78
"CDR20291_2453",148,120,204,164,243,125
"CDR20291_2454",214,335,397,195,677,352
"CDR20291_2455",1164,638,940,856,1157,667
"CDR20291_2456",5167,1792,3530,5071,4308,2936
"CDR20291_2457",1835,694,1205,2007,1609,1396
"CDR20291_2458",8647,3670,6610,8979,7294,5824
"CDR20291_2459",1015,581,1123,970,1384,1081
"CDR20291_2460",3245,4976,9569,4178,12431,10399
"CDR20291_2461",6469,7943,13800,8201,18286,15341
"CDR20291_2462",4649,4308,7362,4711,9387,7604
"CDR20291_2463",513,569,945,601,1492,1302
"CDR20291_2464",7252,9825,16720,9269,23566,19994
"CDR20291_2465",1283,2285,4149,1756,5555,5333
"CDR20291_2466",3252,2776,4558,3437,6110,5301
"CDR20291_2467",4014,2434,4183,3553,5755,4004
"CDR20291_2468",10724,6203,10790,12207,14253,10165
"CDR20291_2469",3390,1820,3729,3516,4598,3842
"CDR20291_2470",20471,9390,17083,19072,19873,16365
"CDR20291_2471",1588,1263,2455,1881,2785,2707
"CDR20291_2472",10239,5021,9767,8174,10835,8356
"CDR20291_2473",13721,13506,24035,14228,32717,24058
"CDR20291_2474",326,346,649,426,742,1095
"CDR20291_2475",4209,3280,5901,4678,7824,7315
"CDR20291_2476",1995,2346,4937,2085,5930,5566
"CDR20291_2477",3625,2876,5349,3287,6305,5681
"CDR20291_2478",3627,3806,6702,5342,9394,7864
"CDR20291_2479",7852,5553,9371,6676,12779,7487
"CDR20291_2480",2527,1404,2980,2808,4072,3179
"CDR20291_2481",2458,2148,4334,2103,4652,3464
"CDR20291_2482",18995,12412,26389,12177,17609,12939
"CDR20291_2483",10074,4655,8704,8892,8358,6656
"CDR20291_2484",2478,1209,2633,1665,2542,1565
"CDR20291_2485",1452,778,1560,242,470,344
"CDR20291_2486",367,184,445,46,76,49
"CDR20291_2487",80932,94670,184386,2921,7902,6273
"CDR20291_2488",1554,1042,2368,746,1530,1080
"CDR20291_2489",2928,1333,2774,2321,2543,2002
"CDR20291_2490",5340,2883,7976,1348,4040,1555
"CDR20291_2491",24225,12110,28146,12741,12660,10840
"CDR20291_2492",51397,23457,55285,26627,28677,24910
"CDR20291_2493",8379,4287,7470,9045,10332,7706
"CDR20291_2494",2630,1604,2662,3141,3678,3135
"CDR20291_2495",35405,21298,36178,31945,44908,32359
"CDR20291_2496",99144,54112,96455,120159,137812,99825
"CDR20291_2497",4586,1477,2924,1781,1705,1320
"CDR20291_2498",23952,12003,27153,14209,20280,14672
"CDR20291_2499",2137,886,1912,2548,1720,1812
"CDR20291_2500",253,148,283,253,336,302
"CDR20291_2501",9044,5044,10122,6372,7589,5087
"CDR20291_2502",122775,59603,100474,120285,133839,96833
"CDR20291_2503",11042,5308,10032,10291,11382,8026
"CDR20291_2504",16674,7230,13115,16665,16764,12412
"CDR20291_2505",8230,3315,5548,7986,7609,4634
"CDR20291_2506",20419,7648,14003,23964,17681,14832
"CDR20291_2507",24061,10052,16136,26195,20951,17172
"CDR20291_2508",5850,3145,6606,3743,7993,4266
"CDR20291_2509",2262,2447,4603,1639,5525,2656
"CDR20291_2510",3032,5233,8435,5581,18721,19726
"CDR20291_2511",532,357,771,752,1261,1452
"CDR20291_2512",1927,1047,2228,1110,1740,1120
"CDR20291_2513",502,332,623,360,594,404
"CDR20291_2514",1411,862,1624,1175,2062,1265
"CDR20291_2515",1111,1442,2526,1276,3803,2816
"CDR20291_2516",1223,1002,1778,1052,2434,1866
"CDR20291_2517",4659,4481,10251,3465,10548,6456
"CDR20291_2518",6439,7466,14085,8151,18334,15382
"CDR20291_2519",5171,5992,10806,7075,15283,11609
"CDR20291_2520",14634,10080,18398,16283,22855,19910
"CDR20291_2521",15949,7218,13662,13312,14371,11085
"CDR20291_2522",48,20,42,62,87,48
"CDR20291_2523",164,182,270,183,344,250
"CDR20291_2524",123,133,195,141,251,199
"CDR20291_2525",12227,4925,10000,11831,11549,8990
"CDR20291_2526",3235,1289,2646,4476,3389,3220
"CDR20291_2527",5710,1909,3309,5634,3721,3309
"CDR20291_2528",2476,1196,2270,1818,1903,1442
"CDR20291_2529",124,78,126,112,132,121
"CDR20291_2530",1358,547,976,1283,1059,757
"CDR20291_2531",345,136,271,326,314,197
"CDR20291_2532",254,120,251,211,356,244
"CDR20291_2533",127405,145824,245750,137533,307520,255218
"CDR20291_2534",20781,23022,40077,22661,49550,40635
"CDR20291_2535",906,775,1379,358,1363,680
"CDR20291_2536",2065,1074,1909,1849,1764,1679
"CDR20291_2537",1296,526,1154,1029,993,941
"CDR20291_2538",9,7,26,10,32,24
"CDR20291_2539",6030,9937,17659,7824,22565,19722
"CDR20291_2540",7022,8556,15383,8449,20341,17130
"CDR20291_2541",16932,10720,19671,19033,24615,21678
"CDR20291_2542",11160,6484,11610,13063,16490,11771
"CDR20291_2543",7900,4184,7848,8705,9229,8542
"CDR20291_2544",717,909,1606,688,1815,1248
"CDR20291_2545",8,6,4,5,14,5
"CDR20291_2546",2829,2083,3778,3041,4524,3890
"CDR20291_2547",1132,817,1458,1298,1765,1783
"CDR20291_2548",9787,3674,7229,7619,6030,4904
"CDR20291_2549",2737,1059,2239,2585,2379,1853
"CDR20291_2550",14117,9401,17051,15450,21610,15515
"CDR20291_2551",9831,5382,10977,6405,9617,6757
"CDR20291_2552",11619,6588,13171,11397,12777,10554
"CDR20291_2553",1292,1172,2415,984,2879,2100
"CDR20291_2554",31115,16462,30473,23552,28081,22837
"CDR20291_2555",48625,50708,86100,53519,105075,82067
"CDR20291_2556",47504,28670,57383,34837,43922,34473
"CDR20291_2557",27089,12744,22843,20216,25369,16508
"CDR20291_2558",17573,13718,23565,18827,29575,24060
"CDR20291_2559",39147,17451,28704,34662,33671,21963
"CDR20291_2560",272392,138014,237231,283054,286114,187024
"CDR20291_2561",19867,15207,29510,17693,30890,18059
"CDR20291_2562",41835,18994,33204,28219,30736,17172
"CDR20291_2563",3210,1015,2218,2732,2398,1710
"CDR20291_2564",39,52,52,35,105,57
"CDR20291_2565",10,13,13,12,21,9
"CDR20291_2566",18,16,29,12,44,23
"CDR20291_2567",65,90,126,56,189,119
"CDR20291_2568",123,128,215,102,222,140
"CDR20291_2569",189,148,269,156,269,131
"CDR20291_2570",229542,335010,590292,268781,710066,596006
"CDR20291_2571",102347,30963,61296,84674,54803,43330
"CDR20291_2572",2031,1084,2112,1902,2438,1881
"CDR20291_2573",12708,5121,9137,10949,10286,8118
"CDR20291_2574",23,19,42,11,50,31
"CDR20291_2575",114,101,251,19,197,86
"CDR20291_2576",8064,5635,11757,8206,10793,9388
"CDR20291_2577",5718,2910,5629,6175,7835,5809
"CDR20291_2578",567,447,762,658,1317,859
"CDR20291_2579",24574,13192,33108,15123,20693,18651
"CDR20291_2580",8445,4123,8279,4493,7225,4358
"CDR20291_2581",27472,37757,65729,18129,42066,32154
"CDR20291_2582",2220,1356,2392,1587,2273,1521
"CDR20291_2583",10501,4706,7612,9637,9027,6753
"CDR20291_2584",682,767,1293,718,1860,1396
"CDR20291_2585",439,218,358,360,364,270
"CDR20291_2586",39,68,66,45,102,89
"CDR20291_2587",29,66,97,40,119,70
"CDR20291_2588",3311,1507,2989,3106,3506,2186
"CDR20291_2589",32123,13804,24804,27344,23712,17210
"CDR20291_2590",728,951,1702,746,2085,1541
"CDR20291_2591",466,383,696,287,514,386
"CDR20291_2592",7064,10388,18375,7672,22465,14495
"CDR20291_2593",7846,4241,7889,8000,9370,6269
"CDR20291_2594",7622,2416,5030,6207,6629,3593
"CDR20291_2595",154,147,207,108,344,195
"CDR20291_2596",121,140,230,129,369,210
"CDR20291_2597",420,576,755,400,1162,724
"CDR20291_2598",364,459,562,287,879,537
"CDR20291_2599",1070,1357,2362,904,3610,2108
"CDR20291_2600",4664,1831,3400,3773,3579,2493
"CDR20291_2601",147533,71615,127547,160244,159184,126015
"CDR20291_2602",15575,11451,20681,16159,25648,18272
"CDR20291_2603",29353,14409,24420,28322,30909,23363
"CDR20291_2604",9805,5469,10314,6986,9276,5030
"CDR20291_2605",32530,9742,21804,21816,21016,11872
"CDR20291_2606",105170,37119,72263,86298,75650,51455
"CDR20291_2607",967,844,1620,555,1191,727
"CDR20291_2608",7879,5473,9146,7032,10393,7126
"CDR20291_2609",3937,4421,8058,7624,18676,14867
"CDR20291_2610",5362,2931,5926,9997,12936,11061
"CDR20291_2611",9222,4335,8359,20528,20784,17205
"CDR20291_2612",3406,2020,3858,11067,14113,10242
"CDR20291_2613",2987,1969,3532,11190,13823,12252
"CDR20291_2614",5632,2182,5342,13887,21321,12726
"CDR20291_2615",19790,24048,39153,28353,72429,56557
"CDR20291_2616",390,770,1399,532,2107,1659
"CDR20291_2617",1075,842,1343,1107,2190,1338
"CDR20291_2618",22339,9566,17015,18071,15244,11811
"CDR20291_2619",1967,751,1566,2119,1483,1540
"CDR20291_2620",2229,1028,2491,1900,2009,1775
"CDR20291_2621",336,242,524,215,509,272
"CDR20291_2622",209,172,298,145,291,238
"CDR20291_2623",218,271,426,178,477,309
"CDR20291_2624",11574,3624,6697,13106,8520,6983
"CDR20291_2625",40741,11973,21913,29767,20414,13213
"CDR20291_2626",1346,917,1765,1760,2296,2105
"CDR20291_2627",300,366,691,401,1208,1000
"CDR20291_2628",19197,34495,59727,23535,84710,68573
"CDR20291_2629",12074,12016,21164,13160,31745,26046
"CDR20291_2630",15360,10719,19464,14757,27869,20923
"CDR20291_2631",8196,6132,10013,10244,14887,12562
"CDR20291_2632",4056,2981,5227,4146,7586,5639
"CDR20291_2633",9695,10966,20521,11689,28578,25996
"CDR20291_2634",19078,10075,17843,19867,18217,16539
"CDR20291_2635",4776,4006,7853,4627,8271,6931
"CDR20291_2636",3940,2547,5572,3171,5103,4096
"CDR20291_2637",15884,6662,12175,16997,14585,11580
"CDR20291_2638",26766,10094,18454,25671,22912,16817
"CDR20291_2639",9184,2934,5600,6565,4644,3708
"CDR20291_2640",4044,1310,2662,2907,2346,1839
"CDR20291_2641",27631,16924,32666,19970,26522,20773
"CDR20291_2642",4662,2476,4632,1979,3153,1865
"CDR20291_2643",172339,63550,119404,269149,197638,147136
"CDR20291_2644",48041,30225,55861,60856,52373,53735
"CDR20291_2645",16076,8420,16833,17123,17753,15511
"CDR20291_2646",3705,1429,3335,2370,3047,2041
"CDR20291_2647",3551,1643,3190,2793,2606,2067
"CDR20291_2648",6343,2177,4969,4897,4415,3017
"CDR20291_2649",13476,8969,16765,10649,12910,10128
"CDR20291_2650",156,128,273,121,220,161
"CDR20291_2651",1533,1460,4027,1398,3075,2563
"CDR20291_2652",8171,4263,8659,5004,5116,4360
"CDR20291_2653",27146,14583,27944,17255,23320,14882
"CDR20291_2654",77852,17901,34037,91038,49392,34427
"CDR20291_2655",27049,21239,36206,25176,40852,32242
"CDR20291_2656",23406,14547,27273,17875,23104,19617
"CDR20291_2657",5112,5526,10583,5583,13380,11282
"CDR20291_2658",12643,7780,15122,12025,17426,14251
"CDR20291_2659",10247,8897,16323,10997,19603,17493
"CDR20291_2660",2279,2791,5950,2613,7175,6719
"CDR20291_2661",4631,4348,8105,4888,9762,8532
"CDR20291_2662",4340,4000,8164,4548,10765,8345
"CDR20291_2663",6666,6418,12884,7312,16590,13514
"CDR20291_2664",5550,3724,6624,4949,8604,6078
"CDR20291_2665",9293,3959,7979,6196,10095,6012
"CDR20291_2666",9088,4571,8699,8448,11343,9732
"CDR20291_2667",6128,5295,10225,6844,13869,11291
"CDR20291_2668",12236,8094,15253,11498,19501,15461
"CDR20291_2669",5974,4446,8460,6760,12137,8920
"CDR20291_2670",7917,4504,8691,8252,10674,9373
"CDR20291_2671",11451,11768,23353,17380,30768,28814
"CDR20291_2672",63877,32992,59418,64983,76007,61623
"CDR20291_2673",1151,1132,2024,1327,2856,2002
"CDR20291_2674",295,186,347,264,403,350
"CDR20291_2675",5255,1902,3575,5972,4535,3498
"CDR20291_2676",55014,35766,58074,57820,73989,58726
"CDR20291_2677",36,31,53,12,63,31
"CDR20291_2678",52437,23806,41495,48471,49891,38442
"CDR20291_2679",5674,5890,9941,6803,12276,11821
"CDR20291_2680",86919,50324,83350,96668,113804,88590
