"gene_id","rofA_1","rofA_2","rofA_3","ssRA_1","ssRA_2","ssRA_3","WT_1","WT_2","WT_3"
"H7X59_08500",2330,2496,3003,3028,2563,2934,2732,3394,2300
"H7X59_08505",1297,1176,1200,1868,1480,1694,1297,1550,1175
"H7X59_08510",618,625,833,610,682,743,1065,633,683
"H7X59_08515",2042,3093,4630,3290,4441,3346,3315,2954,4146
"H7X59_08520",395,395,288,349,490,320,349,377,667
"H7X59_08525",548,838,678,864,898,648,799,967,1578
"H7X59_08530",2453,2090,2614,1766,2225,2579,2875,1799,2093
"H7X59_08535",18904,20711,26965,15987,25475,16190,39997,16824,28640
"H7X59_08540",1745,1731,2455,1745,1876,2780,2506,1913,1695
"H7X59_08550",1018,962,2300,1136,872,1846,2028,1269,1308
"H7X59_08555",2522,2190,5417,2985,2485,4574,3823,3408,2557
"H7X59_08560",384,124,181,339,116,119,361,378,83
"H7X59_08565",75,85,43,128,22,32,65,93,0
"H7X59_08570",61,75,125,137,92,81,84,93,55
"H7X59_08575",3638,2449,4288,3436,2812,4460,3651,3713,2488
"H7X59_08580",2424,1575,2531,2392,1493,2486,2428,2427,1781
"H7X59_08585",3568,1086,1599,3831,1305,1563,1623,4193,1295
"H7X59_08590",1701,1289,2270,2041,1402,2790,1942,1631,1044
"H7X59_08595",5164,4332,8182,4869,4561,8035,4826,5350,4806
"H7X59_08600",25075,21716,26756,23268,21245,30939,25932,24021,21374
"H7X59_08605",882,1000,1494,1302,1084,1513,1126,1155,788
"H7X59_08610",12624,9580,13245,10595,9623,13142,11671,11982,9137
"H7X59_08615",9360,8108,11043,11131,9164,10771,9698,10412,7853
"H7X59_08620",3716,4379,4235,3069,4262,2756,7972,3251,4242
"H7X59_08630",41592,22984,41914,37294,21965,43567,56582,36706,25027
"H7X59_08635",8397,4797,9042,7571,4568,9064,9355,7575,5569
"H7X59_08640",21592,18222,23932,22398,18626,24974,22466,23118,18121
"H7X59_08645",2148,2300,2871,2665,2383,2985,2308,2918,2238
"H7X59_08650",23754,13624,14659,21528,14502,22013,11235,16046,12749
"H7X59_08655",12,8,6,21,20,6,0,0,0
"H7X59_08660",26127,25059,32265,21394,27219,27299,33516,21748,29113
"H7X59_08665",91100,76944,102708,68174,82586,96896,113769,74097,90695
"H7X59_08670",103,158,143,164,168,99,301,123,118
"H7X59_08675",86,70,55,106,91,95,102,86,56
"H7X59_08680",32,45,14,28,16,12,14,14,0
"H7X59_08685",14,34,6,24,36,11,36,2,12
"H7X59_08690",196,165,182,138,131,149,106,99,191
"H7X59_08695",45,56,34,72,110,89,23,33,75
"H7X59_08700",161,179,222,194,169,183,213,143,133
"H7X59_08705",189,233,212,174,171,217,231,174,200
"H7X59_08710",2569,2328,3728,2421,2946,3138,2985,2505,2419
"H7X59_08715",424,480,642,398,500,287,1237,403,543
"H7X59_08720",52600,39119,127705,49704,46432,99015,60641,52238,45495
"H7X59_08725",74414,65462,119975,61948,73232,107386,93955,64853,75051
"H7X59_08730",17967,15315,23490,15793,16608,26443,20371,17187,16142
"H7X59_08735",925,846,1544,887,935,709,2893,955,1285
"H7X59_08740",3190,4388,4232,3081,4192,2217,10178,2655,4555
"H7X59_08745",174,160,205,166,159,226,247,147,218
"H7X59_08750",538,185,144,536,352,127,194,558,210
"H7X59_08755",147,133,164,215,207,214,232,183,201
"H7X59_08760",610,937,1043,953,1203,985,1104,879,1033
"H7X59_08765",10123,9204,15415,9739,9993,11391,9783,9960,10688
"H7X59_08770",7895,6180,10572,6397,6973,8218,6735,7101,7241
"H7X59_08775",18081,14802,23808,14902,15244,20762,15790,15951,17767
"H7X59_08780",892,1160,1949,1334,1390,1395,1544,1087,1381
"H7X59_08785",50463,39894,70136,40114,37906,51981,50811,42303,46987
"H7X59_08790",11444,7814,14131,8605,7049,10970,9526,8944,7035
"H7X59_08795",7724,4421,6862,5376,3430,6551,4058,4982,4005
"H7X59_08800",15862,10611,16192,11872,10048,17592,10495,12956,9607
"H7X59_08805",8193,5815,9252,6912,6390,8703,5586,7128,5291
"H7X59_08810",4125,2631,4789,4536,2819,6999,2443,4047,2245
"H7X59_08815",29239,21714,25846,26677,20847,33565,23865,28310,19844
"H7X59_08820",3465,3412,4346,4034,3613,5291,3944,4296,3378
"H7X59_08825",3500,2675,3722,3115,2666,4044,3199,3385,2632
"H7X59_08830",4864,3784,5323,3784,3594,5574,4003,4188,3601
"H7X59_08835",11005,6988,9662,7626,6716,10520,8495,8369,6911
"H7X59_08840",11931,8767,12078,9506,8749,12723,10477,10350,9022
"H7X59_08845",6660,5599,10642,5078,6183,7394,7680,5217,6265
"H7X59_08855",879,656,1772,859,1111,1072,1398,900,1052
"H7X59_08860",26701,23516,36318,24297,24849,31549,30950,27489,24253
"H7X59_08865",415,447,593,488,319,403,480,538,268
"H7X59_08870",10710,8590,12825,9222,9160,12757,11122,9368,9105
"H7X59_08875",16550,12844,18154,12540,13094,17232,16862,14105,13686
"H7X59_08880",13763,12850,18551,12295,12411,16427,15368,13767,12853
"H7X59_08885",28319,22791,34903,24641,23134,31511,29775,26557,23449
"H7X59_08890",10753,7707,11861,7506,7368,10033,9870,7721,7824
"H7X59_08895",16953,15678,32046,15343,17015,22584,22679,13810,17793
"H7X59_08900",17493,16282,29111,13350,15220,21942,18748,12858,16231
"H7X59_08905",463,280,351,263,195,318,204,254,138
"H7X59_08910",283,248,364,285,173,352,249,233,132
"H7X59_08915",737,510,877,670,468,722,733,569,457
"H7X59_08920",739,735,1055,637,704,732,975,706,628
"H7X59_08925",551,526,746,672,398,570,715,630,483
"H7X59_08930",224,210,252,302,264,303,291,293,181
"H7X59_08935",6299,4363,6141,5066,4168,7126,4468,5382,4376
"H7X59_08940",322,285,433,345,437,579,415,341,284
"H7X59_08945",269,349,727,242,387,433,499,182,323
"H7X59_08950",987,1141,2065,901,1345,1321,2090,744,1274
"H7X59_08955",1032,1467,3147,1146,2266,2083,2683,1107,1791
"H7X59_08960",1360,904,1291,1632,872,1182,1487,1570,870
"H7X59_08965",187,191,145,115,94,94,102,141,164
"H7X59_08970",38108,35228,63523,32214,39153,47718,54942,31865,36469
"H7X59_08975",901,692,879,741,766,680,932,875,754
"H7X59_08980",593,909,1303,1258,1041,1385,1157,1077,818
"H7X59_08985",21128,19346,27803,20364,19322,28113,22653,22095,19368
"H7X59_08990",7731,7156,9388,7106,6974,9173,7972,7802,6477
"H7X59_08995",22993,18425,26803,18909,16485,27312,20580,19691,17333
"H7X59_09000",17342,14774,27047,14596,16127,20740,16508,14244,15857
"H7X59_09005",3614,2695,5016,2599,2838,3874,2573,2473,2885
"H7X59_09010",19352,16438,31768,15095,18428,22711,17671,16186,17786
"H7X59_09015",6854,4924,11881,7710,4558,10455,5645,7944,3843
"H7X59_09020",11896,8349,18359,11332,7218,16805,10977,12013,6883
"H7X59_09025",5870,6348,8149,5667,8539,6821,10545,6278,8338
"H7X59_09030",7387,5414,7943,5695,3955,9007,6087,6331,4416
"H7X59_09035",8339,5753,9161,7207,5246,9972,6875,7572,5290
"H7X59_09040",12693,9841,17350,11249,9190,17858,12400,12170,8722
"H7X59_09045",10743,7090,11579,7921,6884,12119,8997,8220,6958
"H7X59_09050",16101,12126,18326,13265,10988,18605,13913,13422,11125
"H7X59_09055",4587,3694,5685,3658,3358,5790,4058,3814,3189
"H7X59_09060",2963,2089,3629,2150,1662,4399,2232,2223,1788
"H7X59_09065",576,331,622,446,283,498,363,517,341
"H7X59_09070",475,314,541,417,346,598,315,391,442
"H7X59_09075",419,334,630,410,471,490,642,527,366
"H7X59_09080",2626,2648,4198,2637,2692,3831,3250,2875,2895
"H7X59_09085",8574,7486,10547,7332,7169,10342,8429,8752,7660
"H7X59_09090",8268,6300,10710,7017,5477,13996,7533,8476,4933
"H7X59_09095",56458,42130,59266,47590,39677,62229,47641,51689,38120
"H7X59_09100",7645,6599,8225,6921,5170,8990,6664,7963,5360
"H7X59_09105",5172,3582,5713,3868,3022,5972,3587,4049,2743
"H7X59_09110",40713,29675,40780,31041,27014,42856,32601,34256,26358
"H7X59_09115",8795,7012,9558,7275,5462,10907,7176,8030,6164
"H7X59_09120",6,9,16,24,8,4,0,19,0
"H7X59_09125",27,17,21,21,18,27,11,7,2
"H7X59_09135",230,22,13,173,50,63,113,178,21
"H7X59_09140",944,622,1200,679,653,1038,759,606,577
"H7X59_09145",20444,17218,21869,17737,16113,20922,20016,17686,16777
"H7X59_09150",4312,4155,6809,5127,4185,7096,4936,5455,3919
