gene_id,E167sig1,E167sig2,E167sig3,E167rhlR1,E167rhlR2,E167rhlR3
fig|287.13173.peg.505,481,469,618,397,412,380
fig|287.13173.peg.506,75,59,76,53,67,76
fig|287.13173.peg.507,292,260,331,281,262,417
fig|287.13173.peg.508,16568,13499,17285,12807,16494,13077
fig|287.13173.peg.509,2546,2010,2403,2168,2299,1008
fig|287.13173.peg.510,1676,1211,2047,1134,1647,825
fig|287.13173.peg.511,795,706,754,771,701,1338
fig|287.13173.peg.512,1064,891,1045,880,907,855
fig|287.13173.peg.513,1849,1636,1617,1753,1829,1758
fig|287.13173.peg.514,497,455,485,390,420,402
fig|287.13173.peg.515,90,75,114,74,67,73
fig|287.13173.peg.516,1342,912,1184,1198,1459,684
fig|287.13173.peg.517,497,450,530,487,461,618
fig|287.13173.peg.518,333,333,355,341,306,305
fig|287.13173.peg.519,151,80,123,103,123,103
fig|287.13173.peg.520,342,287,305,287,314,263
fig|287.13173.peg.521,406,340,384,368,367,333
fig|287.13173.peg.522,298,230,326,234,266,257
fig|287.13173.peg.523,595,454,506,577,590,569
fig|287.13173.peg.524,1578,1207,1455,1452,1599,1430
fig|287.13173.peg.525,389,305,255,276,283,412
fig|287.13173.peg.526,176,99,144,128,149,152
fig|287.13173.peg.527,2481,2128,2465,2278,2304,2633
fig|287.13173.peg.528,487,369,419,455,494,422
fig|287.13173.peg.529,561,473,612,467,567,395
fig|287.13173.peg.530,180,166,204,170,191,158
fig|287.13173.peg.531,129,155,169,170,165,150
fig|287.13173.peg.532,6723,5322,6589,5095,6077,5118
fig|287.13173.peg.533,194,138,157,107,152,131
fig|287.13173.peg.534,7548,5707,6707,5309,5699,9327
fig|287.13173.peg.535,850,700,833,632,756,696
fig|287.13173.peg.536,10,10,10,13,10,13
fig|287.13173.peg.537,1949,1605,1953,1675,1781,2034
fig|287.13173.peg.538,375,292,494,229,235,363
fig|287.13173.peg.539,84,87,131,57,45,51
fig|287.13173.peg.540,403,486,573,133,142,273
fig|287.13173.peg.541,268,241,329,50,55,209
fig|287.13173.peg.542,193,166,197,19,24,177
fig|287.13173.peg.543,155,138,194,18,15,184
fig|287.13173.peg.544,328,268,278,92,88,430
fig|287.13173.peg.545,543,423,518,163,167,761
fig|287.13173.peg.546,77,51,66,20,21,108
fig|287.13173.peg.547,1135,959,1160,293,357,926
fig|287.13173.peg.548,1384,1271,1586,1143,1067,1417
fig|287.13173.peg.549,1263,1142,1545,927,1342,807
fig|287.13173.peg.550,52,37,33,26,33,38
fig|287.13173.peg.551,46,19,30,18,15,25
fig|287.13173.peg.552,60,67,93,53,54,71
fig|287.13173.peg.553,270,254,220,204,221,256
fig|287.13173.peg.554,182,181,171,106,112,170
fig|287.13173.peg.555,164,154,148,89,62,148
fig|287.13173.peg.556,3041,2269,2742,2405,2167,3576
fig|287.13173.peg.557,261,192,209,153,160,239
fig|287.13173.peg.558,330,262,307,284,282,306
fig|287.13173.peg.559,20,21,24,30,17,39
fig|287.13173.peg.560,177,155,159,153,120,162
fig|287.13173.peg.561,187,129,156,151,131,177
fig|287.13173.peg.562,147,155,164,157,139,174
fig|287.13173.peg.563,1049,1086,1126,1070,1037,1218
fig|287.13173.peg.564,86,69,82,51,72,53
fig|287.13173.peg.565,2584,1968,2844,778,974,751
fig|287.13173.peg.566,1412,1025,1219,840,691,846
fig|287.13173.peg.567,1394,1178,1448,1113,1149,1118
fig|287.13173.peg.568,3569,2651,3270,2754,3117,2327
fig|287.13173.peg.569,2059,1809,1851,2088,2121,1899
fig|287.13173.peg.570,213,155,193,188,153,260
fig|287.13173.peg.571,1563,1313,1482,1350,1528,792
fig|287.13173.peg.572,1534,1332,1316,1310,1030,2784
fig|287.13173.peg.573,3893,3463,3518,3179,2696,4950
fig|287.13173.peg.574,502,338,535,358,445,219
fig|287.13173.peg.575,688,663,691,712,622,796
fig|287.13173.peg.576,529,460,604,484,461,505
fig|287.13173.peg.577,19275,20359,23486,14472,14430,24353
fig|287.13173.peg.578,6952,7411,7764,6321,5288,9055
fig|287.13173.peg.579,4898,4981,5038,4703,3556,9556
fig|287.13173.peg.580,521,448,474,418,312,680
fig|287.13173.peg.581,913,802,998,733,804,904
fig|287.13173.peg.582,2436,2079,2031,2171,1723,4051
fig|287.13173.peg.583,3910,3891,3530,3607,2894,5474
fig|287.13173.peg.584,1188,1014,1323,980,1009,835
fig|287.13173.peg.585,1573,1307,1370,1516,1149,2599
fig|287.13173.peg.586,11293,10012,11193,11121,10907,14255
fig|287.13173.peg.587,348,333,393,341,274,498
fig|287.13173.peg.588,461,328,488,318,406,307
fig|287.13173.peg.589,776,622,833,513,564,654
fig|287.13173.peg.590,1081,844,1032,850,856,1376
fig|287.13173.peg.591,507,444,441,405,328,799
fig|287.13173.peg.592,562,508,533,533,391,876
fig|287.13173.peg.593,15735,9830,7966,14628,11436,9722
fig|287.13173.peg.594,608,522,577,542,571,674
fig|287.13173.peg.595,1781,1170,1754,1660,2545,594
fig|287.13173.peg.596,661,557,689,616,684,384
fig|287.13173.peg.597,1987,1317,2019,1220,1555,818
fig|287.13173.peg.598,843,780,876,802,940,691
fig|287.13173.peg.599,291,291,250,270,318,282
fig|287.13173.peg.600,72,65,79,79,58,89
fig|287.13173.peg.601,550,544,591,519,580,574
fig|287.13173.peg.602,423,423,474,373,364,482
fig|287.13173.peg.603,405,369,410,331,363,464
fig|287.13173.peg.604,4250,3338,3895,3121,3380,3364
fig|287.13173.peg.605,1641,1078,1233,1055,1126,1253
fig|287.13173.peg.606,2652,1975,2277,2319,2561,2489
fig|287.13173.peg.607,521,380,443,468,496,965
fig|287.13173.peg.608,8591,6271,7561,6770,6699,8992
fig|287.13173.peg.609,1611,1342,1820,1354,1631,1239
fig|287.13173.peg.610,25806,21749,24478,23102,22422,32615
fig|287.13173.peg.611,3746,3264,3497,3554,3320,4313
fig|287.13173.peg.612,823,697,637,623,446,1404
fig|287.13173.peg.613,5819,5157,3993,6431,3952,12923
fig|287.13173.peg.614,1158,874,946,890,834,1372
fig|287.13173.peg.615,1572,1307,1320,1462,1408,1711
fig|287.13173.peg.616,328,293,264,220,191,308
fig|287.13173.peg.617,351,263,285,267,249,346
fig|287.13173.peg.618,1125,939,1262,973,1041,1049
fig|287.13173.peg.619,299,224,311,266,321,236
fig|287.13173.peg.620,7654,5781,9511,3081,5360,5205
fig|287.13173.peg.621,5075,3862,6337,2733,4445,3371
fig|287.13173.peg.622,25259,18259,31673,16535,27341,12816
fig|287.13173.peg.623,1100,977,905,990,964,1006
fig|287.13173.peg.624,1439,1190,1473,1317,1318,1666
fig|287.13173.peg.625,863,648,745,725,770,843
fig|287.13173.peg.626,1033,784,822,866,783,1620
fig|287.13173.peg.627,1673,1665,1837,1766,1771,1779
fig|287.13173.peg.628,6902,6974,6500,7664,6485,9632
fig|287.13173.peg.629,33053,30931,28962,32032,26163,54628
fig|287.13173.peg.630,5360,4177,4753,4348,4230,6319
fig|287.13173.peg.631,10214,8683,7826,12037,7562,14165
fig|287.13173.peg.632,1236,985,1069,941,967,1534
fig|287.13173.peg.633,292,257,299,225,221,388
fig|287.13173.peg.634,543,471,610,484,499,588
fig|287.13173.peg.635,2319,1998,2240,1981,2203,1868
fig|287.13173.peg.636,1437,1379,1486,1583,1341,2100
fig|287.13173.peg.637,1256,1037,1270,1153,1323,1052
fig|287.13173.peg.638,1042,742,972,821,1031,706
fig|287.13173.peg.639,6297,4107,6621,5036,7274,2198
fig|287.13173.peg.640,4444,2426,5652,3003,5840,814
fig|287.13173.peg.641,1427,1055,1630,1258,2046,731
fig|287.13173.peg.642,924,470,896,703,1288,351
fig|287.13173.peg.643,1078,900,926,916,756,1713
fig|287.13173.peg.644,1070,872,861,841,669,1652
fig|287.13173.peg.645,7985,6315,7194,5999,5807,9243
fig|287.13173.peg.646,12033,5244,6656,5237,6135,6051
fig|287.13173.peg.647,4818,3168,3475,3565,3538,3566
fig|287.13173.peg.648,1364,557,656,543,615,616
fig|287.13173.peg.649,538,212,211,217,255,186
fig|287.13173.peg.650,7442,2536,3286,2730,3303,2845
fig|287.13173.peg.651,2712,937,1301,1006,1150,1165
fig|287.13173.peg.652,346,149,162,167,172,148
fig|287.13173.peg.653,924,346,368,373,392,383
fig|287.13173.peg.654,203,107,94,108,80,78
fig|287.13173.peg.655,345,166,180,205,216,211
fig|287.13173.peg.656,14075,5501,6767,6623,7332,5739
fig|287.13173.peg.657,6759,2626,3044,3252,3281,2729
fig|287.13173.peg.658,6132,2514,2790,2879,3067,2660
fig|287.13173.peg.659,8085,3242,3712,4030,3907,3655
fig|287.13173.peg.660,1082,493,620,551,556,470
fig|287.13173.peg.661,1382,654,764,723,671,621
fig|287.13173.peg.662,1012,468,577,567,525,492
fig|287.13173.peg.663,2306,927,1128,1206,1194,1039
fig|287.13173.peg.664,10360,4450,5170,5627,5619,5274
fig|287.13173.peg.665,1498,620,717,873,796,845
fig|287.13173.peg.666,4670,2004,2291,2572,2776,2588
fig|287.13173.peg.667,1610,645,822,1041,1112,998
fig|287.13173.peg.668,1453,696,804,978,933,807
fig|287.13173.peg.669,5552,3395,3912,4120,4366,3758
fig|287.13173.peg.670,517,298,331,363,348,402
fig|287.13173.peg.671,1658,949,1173,1154,1176,981
fig|287.13173.peg.672,4268,3485,3576,3884,3559,5777
fig|287.13173.peg.673,4765,4291,4442,4434,4129,5488
fig|287.13173.peg.674,3666,3283,3453,3109,2974,3979
fig|287.13173.peg.675,8823,8120,8133,5501,5463,7397
fig|287.13173.peg.676,2723,2384,2321,2342,2053,2902
fig|287.13173.peg.677,1727,1503,1344,1843,1294,3727
fig|287.13173.peg.678,2680,2218,2518,2302,2255,3119
fig|287.13173.peg.679,1270,1119,1578,1117,1519,834
fig|287.13173.peg.680,8075,7253,8687,7767,8252,7278
fig|287.13173.peg.681,2178,1906,2294,1948,1901,1941
fig|287.13173.peg.682,3922,3251,3429,3592,3180,4482
fig|287.13173.peg.683,2363,1972,2376,2000,2276,2091
fig|287.13173.peg.684,1835,1609,1467,1882,1803,2101
fig|287.13173.peg.685,911,907,857,756,750,1502
fig|287.13173.peg.686,828,762,711,806,662,1434
fig|287.13173.peg.687,1484,1442,1230,1328,1247,2138
fig|287.13173.peg.688,1777,1494,1412,1620,1426,1797
fig|287.13173.peg.689,1950,1502,1671,1593,1436,2356
fig|287.13173.peg.690,11454,9510,10252,9579,8801,14263
fig|287.13173.peg.691,4148,3488,3481,3908,3147,7019
fig|287.13173.peg.692,1168,1056,1009,983,755,2220
fig|287.13173.peg.693,721,682,786,637,635,1044
fig|287.13173.peg.694,1036,1045,1112,1149,968,1520
fig|287.13173.peg.695,13924,12339,11624,13355,9567,31830
fig|287.13173.peg.696,4743,4086,3296,4671,3190,12082
fig|287.13173.peg.697,9471,9015,7998,8899,6431,19341
fig|287.13173.peg.698,9246,8814,7556,10182,7376,21434
fig|287.13173.peg.699,10064,9276,7793,10630,7671,20031
fig|287.13173.peg.700,16040,14105,11154,16100,11936,32089
fig|287.13173.peg.701,22240,22098,17684,21413,15848,32834
fig|287.13173.peg.702,21913,22540,21230,25228,21082,37797
fig|287.13173.peg.703,34165,33477,34183,38119,35339,50864
fig|287.13173.peg.704,14019,13829,11289,15735,10499,30319
fig|287.13173.peg.705,9575,8962,8299,9602,7192,18365
fig|287.13173.peg.706,28022,26539,24150,34147,22713,57514
fig|287.13173.peg.707,13362,12365,12142,17651,14831,21016
fig|287.13173.peg.708,10756,10434,8534,10803,6416,26230
fig|287.13173.peg.709,13211,10729,9598,10981,7750,28855
fig|287.13173.peg.710,10556,9700,8749,10378,6810,24986
fig|287.13173.peg.711,3306,2872,2508,2934,1906,7085
fig|287.13173.peg.712,11382,10879,9246,12603,7781,24634
fig|287.13173.peg.713,5146,4908,4125,6087,3795,11498
fig|287.13173.peg.714,5043,4920,4021,6108,3531,10976
fig|287.13173.peg.715,10889,10537,8817,15390,8761,21964
fig|287.13173.peg.716,7477,7717,6308,10488,6147,14300
fig|287.13173.peg.717,2980,3135,2581,4481,2619,5027
fig|287.13173.peg.718,2170,2073,1809,3144,1855,3734
fig|287.13173.peg.719,10503,10456,8637,15599,10619,17615
fig|287.13173.peg.720,7984,8132,6010,12422,8899,13124
fig|287.13173.peg.721,19752,19035,15260,31526,22215,35670
fig|287.13173.peg.722,21891,23298,17938,31695,23658,27424
fig|287.13173.peg.723,6314,5237,4739,5649,3756,13971
fig|287.13173.peg.724,8819,7602,6778,8495,6144,21450
fig|287.13173.peg.725,4420,4080,3562,4549,3115,9212
fig|287.13173.peg.726,6568,6092,5439,7020,5059,14170
fig|287.13173.peg.727,1085,1160,894,1190,793,2300
fig|287.13173.peg.728,6294,6117,5111,7385,5567,11851
fig|287.13173.peg.729,15787,15057,12255,20186,13079,28727
fig|287.13173.peg.730,1571,1632,1299,2015,1317,2547
fig|287.13173.peg.731,7178,6898,5874,7759,5906,14082
fig|287.13173.peg.732,6333,5708,5072,6366,4786,11729
fig|287.13173.peg.733,9110,8875,8148,10566,7113,17422
fig|287.13173.peg.734,13856,13351,11544,16767,11924,26110
fig|287.13173.peg.735,11522,11559,8386,14850,11219,18231
fig|287.13173.peg.736,9306,6812,8907,4989,5731,8900
fig|287.13173.peg.737,7975,7147,7337,6786,6051,10198
fig|287.13173.peg.738,2669,2311,2232,2215,1674,4426
fig|287.13173.peg.739,2261,1621,1529,2023,1546,3767
fig|287.13173.peg.740,9964,7978,8445,7254,7382,11561
fig|287.13173.peg.741,5862,8272,9408,9083,8856,6994
fig|287.13173.peg.742,2305,3190,3465,3266,3189,2144
fig|287.13173.peg.743,1216,1657,1891,1628,1564,1336
fig|287.13173.peg.744,6704,9183,10963,8282,8219,8576
fig|287.13173.peg.745,1764,2217,2332,1871,1833,2297
fig|287.13173.peg.746,12462,17840,20335,19488,18209,13290
fig|287.13173.peg.747,14773,19506,22701,18660,22497,14885
fig|287.13173.peg.748,2279,2656,3627,2318,3013,2091
fig|287.13173.peg.749,3048,3849,5148,3390,4026,3074
fig|287.13173.peg.750,2727,3493,4966,3041,3705,3151
fig|287.13173.peg.751,17547,25139,31911,22592,23674,25601
fig|287.13173.peg.752,387,597,685,673,591,531
fig|287.13173.peg.753,1859,3004,3441,3334,3107,2394
fig|287.13173.peg.754,2142,2938,3584,2904,3352,2227
fig|287.13173.peg.755,1293,1210,1462,850,854,797
fig|287.13173.peg.756,51,53,82,40,37,65
fig|287.13173.peg.757,0,0,0,0,1,0
fig|287.13173.peg.758,132,85,129,18,12,18
fig|287.13173.peg.759,59,39,53,1,13,3
fig|287.13173.peg.760,295,200,272,16,13,23
fig|287.13173.peg.761,1866,1087,1330,22,26,33
fig|287.13173.peg.762,736,429,410,7,6,11
fig|287.13173.peg.763,895,635,787,226,199,341
fig|287.13173.peg.764,223,198,209,115,155,127
fig|287.13173.peg.765,873,827,771,533,613,881
fig|287.13173.peg.766,262,207,240,191,152,188
fig|287.13173.peg.767,559,409,391,347,336,443
fig|287.13173.peg.768,1610,1146,1521,1153,1520,758
fig|287.13173.peg.769,353,288,296,275,327,336
fig|287.13173.peg.770,664,496,628,508,620,439
fig|287.13173.peg.771,1532,1383,1778,1302,1503,1291
fig|287.13173.peg.772,531,428,550,335,582,437
fig|287.13173.peg.773,1929,1355,1965,1362,1958,1164
fig|287.13173.peg.774,2696,2079,2713,2127,2899,1175
fig|287.13173.peg.775,432,389,414,340,412,431
fig|287.13173.peg.776,334,306,312,274,330,405
fig|287.13173.peg.777,895,605,550,443,433,1620
fig|287.13173.peg.778,334,229,301,312,255,415
fig|287.13173.peg.779,215,177,159,219,187,365
fig|287.13173.peg.780,106,97,110,114,86,243
fig|287.13173.peg.781,141,152,132,153,116,216
fig|287.13173.peg.782,488,414,532,447,524,453
fig|287.13173.peg.783,149,122,125,133,141,137
fig|287.13173.peg.784,51,57,48,62,45,52
fig|287.13173.peg.785,288,246,306,245,295,316
fig|287.13173.peg.786,872,740,887,805,881,897
fig|287.13173.peg.787,722,558,653,609,665,619
fig|287.13173.peg.788,617,421,543,397,513,409
fig|287.13173.peg.789,526,472,498,448,447,366
fig|287.13173.peg.790,915,831,873,712,830,648
fig|287.13173.peg.791,282,194,268,190,203,243
fig|287.13173.peg.792,3768,3282,4187,3193,3551,3043
fig|287.13173.peg.793,369,344,489,273,359,379
fig|287.13173.peg.794,72,63,91,45,61,81
fig|287.13173.peg.795,135,132,129,125,141,263
fig|287.13173.peg.796,73,53,52,45,42,88
fig|287.13173.peg.797,3641,3038,2998,3250,3162,2827
fig|287.13173.peg.798,963,828,824,807,734,1186
fig|287.13173.peg.799,33,26,31,48,34,42
fig|287.13173.peg.800,286,274,326,272,276,302
fig|287.13173.peg.801,41,18,18,33,37,26
fig|287.13173.peg.802,75,74,68,66,65,60
fig|287.13173.peg.803,207,230,227,197,190,215
fig|287.13173.peg.804,602,541,539,584,661,403
fig|287.13173.peg.805,268,283,259,267,243,260
fig|287.13173.peg.806,947,956,1107,1016,992,1003
fig|287.13173.peg.807,117,90,128,80,114,135
fig|287.13173.peg.808,125,83,128,112,143,155
fig|287.13173.peg.809,468,394,481,399,431,312
fig|287.13173.peg.810,267,259,323,307,284,300
fig|287.13173.peg.811,1463,1296,1640,1301,1349,1624
fig|287.13173.peg.812,246,196,273,241,203,197
fig|287.13173.peg.813,116,90,106,108,107,109
fig|287.13173.peg.814,40,46,48,50,46,37
fig|287.13173.peg.815,173,191,199,186,201,265
fig|287.13173.peg.816,171,182,225,183,163,177
fig|287.13173.peg.817,573,549,604,510,447,662
fig|287.13173.peg.818,696,699,861,746,678,743
fig|287.13173.peg.819,228,284,341,276,304,245
fig|287.13173.peg.820,495,306,376,356,337,378
fig|287.13173.peg.821,243,200,228,186,212,181
fig|287.13173.peg.822,124,86,110,119,102,108
fig|287.13173.peg.823,311,296,355,285,256,325
fig|287.13173.peg.824,335,283,322,226,297,247
fig|287.13173.peg.825,128,146,156,149,128,155
fig|287.13173.peg.826,118,84,93,92,83,105
fig|287.13173.peg.827,2089,1428,1789,1531,1911,1573
fig|287.13173.peg.828,267,238,323,196,207,216
fig|287.13173.peg.829,961,762,926,858,888,821
fig|287.13173.peg.830,71,72,97,49,39,58
fig|287.13173.peg.831,217,236,275,196,185,204
fig|287.13173.peg.832,182,140,169,101,106,108
fig|287.13173.peg.833,10085,8786,10248,1896,2399,1650
fig|287.13173.peg.834,360,221,308,212,240,278
fig|287.13173.peg.835,2552,1922,2291,1396,1720,1533
fig|287.13173.peg.836,419,252,339,293,272,465
fig|287.13173.peg.837,237,168,223,189,220,201
fig|287.13173.peg.838,172,170,164,147,152,181
fig|287.13173.peg.839,1125,1066,920,1162,826,1659
fig|287.13173.peg.840,483,351,563,161,117,297
fig|287.13173.peg.841,3177,2011,3518,412,419,521
fig|287.13173.peg.842,5660,4457,6130,1508,1562,1167
fig|287.13173.peg.843,6570,4622,7058,344,352,434
fig|287.13173.peg.844,10168,6270,10148,491,552,520
fig|287.13173.peg.845,2373,1449,2802,75,73,66
fig|287.13173.peg.846,526,341,618,39,55,31
fig|287.13173.peg.847,219,147,211,85,104,75
fig|287.13173.peg.848,251,190,269,166,191,180
fig|287.13173.peg.849,152,125,160,120,149,115
fig|287.13173.peg.850,322,204,264,212,232,273
fig|287.13173.peg.851,267,225,268,210,261,277
fig|287.13173.peg.852,114,111,117,94,114,90
fig|287.13173.peg.853,160,112,141,122,147,114
fig|287.13173.peg.854,275,262,275,281,198,306
fig|287.13173.peg.855,281,249,264,243,198,375
fig|287.13173.peg.856,1234,1085,1243,1202,1122,1869
fig|287.13173.peg.857,2699,2256,2625,2350,2776,2117
fig|287.13173.peg.858,550,440,488,454,461,485
fig|287.13173.peg.859,6098,5014,5253,5902,6497,4813
fig|287.13173.peg.860,3503,2939,3346,3640,3459,3795
fig|287.13173.peg.861,390,423,397,363,301,1101
fig|287.13173.peg.862,2101,1593,2613,1538,2307,1297
fig|287.13173.peg.863,294,298,384,272,305,255
fig|287.13173.peg.864,397,357,468,394,375,528
fig|287.13173.peg.865,1044,907,1090,984,1026,1055
fig|287.13173.peg.866,380,362,375,419,373,455
fig|287.13173.peg.867,901,732,970,741,954,736
fig|287.13173.peg.868,285,216,262,225,241,287
fig|287.13173.peg.869,200,160,182,179,163,190
fig|287.13173.peg.870,68,56,76,65,63,78
fig|287.13173.peg.871,21,10,16,16,24,15
fig|287.13173.peg.872,56,53,56,61,84,65
fig|287.13173.peg.873,490,386,491,410,456,346
fig|287.13173.peg.874,589,509,626,530,678,471
fig|287.13173.peg.875,51,49,53,42,42,65
fig|287.13173.peg.876,10,13,22,13,15,18
fig|287.13173.peg.877,356,305,343,300,339,315
fig|287.13173.peg.878,81,72,90,69,75,79
fig|287.13173.peg.879,155,204,142,179,142,167
fig|287.13173.peg.880,31,33,27,23,31,35
fig|287.13173.peg.881,84,51,59,46,63,59
fig|287.13173.peg.882,73,63,78,57,59,69
fig|287.13173.peg.883,1357,1040,1202,1056,1381,1036
fig|287.13173.peg.884,277,205,286,170,299,77
fig|287.13173.peg.885,133,108,177,133,172,80
fig|287.13173.peg.886,925,675,845,797,776,793
fig|287.13173.peg.887,4380,4981,4493,5623,5668,4621
fig|287.13173.peg.888,105,91,159,82,95,60
fig|287.13173.peg.889,77,65,85,52,66,53
fig|287.13173.peg.890,51,46,49,48,43,42
fig|287.13173.peg.891,7,10,12,10,15,19
fig|287.13173.peg.892,355,310,354,333,320,377
fig|287.13173.peg.893,128,61,96,76,89,97
fig|287.13173.peg.894,727,546,940,475,627,423
fig|287.13173.peg.895,48,27,36,27,25,39
fig|287.13173.peg.896,382,348,437,349,341,535
fig|287.13173.peg.897,445,342,381,311,322,417
fig|287.13173.peg.898,325,267,291,222,245,287
fig|287.13173.peg.899,2524,2128,2421,2096,1964,2365
fig|287.13173.peg.900,765,690,843,531,572,467
fig|287.13173.peg.901,465,401,452,462,447,478
fig|287.13173.peg.902,1002,837,754,941,989,979
fig|287.13173.peg.903,1070,1156,1220,1105,942,1106
fig|287.13173.peg.904,372,394,439,401,326,335
fig|287.13173.peg.905,401,246,368,242,328,292
fig|287.13173.peg.906,519,434,562,437,517,511
fig|287.13173.peg.907,80,60,100,56,78,82
fig|287.13173.peg.908,595,512,580,565,654,482
fig|287.13173.peg.909,7389,6569,6424,7121,6726,7665
fig|287.13173.peg.910,1782,1572,1803,1561,1573,1441
fig|287.13173.peg.911,274,251,271,272,217,367
fig|287.13173.peg.912,32353,28795,36509,19916,18373,51743
fig|287.13173.peg.913,609,603,630,514,490,684
fig|287.13173.peg.914,477,440,470,353,426,392
fig|287.13173.peg.915,206,258,229,189,218,279
fig|287.13173.peg.916,409,339,436,288,380,257
fig|287.13173.peg.917,430,460,523,384,395,361
fig|287.13173.peg.918,6664,5735,6579,6361,6418,7019
fig|287.13173.peg.919,406,326,418,323,306,445
fig|287.13173.peg.920,530,423,590,513,414,758
fig|287.13173.peg.921,49,29,31,37,39,38
fig|287.13173.peg.922,2419,2077,2004,2418,2162,2612
fig|287.13173.peg.923,1943,1813,2039,1547,1574,1618
fig|287.13173.peg.924,1573,1513,1728,1205,1123,2439
fig|287.13173.peg.925,1422,1386,1607,1327,1189,2182
fig|287.13173.peg.926,3244,3018,3090,2795,2542,4900
fig|287.13173.peg.927,1175,978,1152,910,933,1537
fig|287.13173.peg.928,386,385,346,366,309,572
fig|287.13173.peg.929,455,406,421,425,328,501
fig|287.13173.peg.930,474,381,478,469,446,543
fig|287.13173.peg.931,644,502,596,496,569,448
fig|287.13173.peg.932,1576,1294,1222,1345,1082,2843
fig|287.13173.peg.933,296,273,259,248,213,461
fig|287.13173.peg.934,221,232,227,214,179,402
