gene_id,PA_DP08,PA_DP09,PA_DP12,PA_RP01,PA_RP04,PA_RP06,PAEF_DP44,PAEF_DP45,PAEF_DP47,PAEF_RP37,PAEF_RP39,PAEF_RP41,PALDH_DP55,PALDH_DP58,PALDH_DP60,PALDH_RP49,PALDH_RP52,PALDH_RP53
PA3220,1,1,3,4,1,1,0,0,0,2,1,0,1,0,0,7,0,0
PA3221,3,2,4,1,3,2,0,0,0,2,2,0,1,0,2,0,1,1
PA3222,1,1,2,0,3,1,0,0,0,0,3,3,1,2,0,2,0,1
PA3223,1,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1
PA3224,7,16,9,11,11,7,0,0,0,14,17,14,14,4,4,15,12,7
PA3225,12,14,14,17,17,16,0,0,0,19,14,7,9,6,8,13,12,14
PA3226,7,5,5,4,4,2,0,0,0,5,4,1,1,3,3,7,4,5
PA3227,10,12,10,3,8,7,0,0,0,8,15,5,2,2,3,7,7,5
PA3228,6,14,4,2,4,10,0,0,0,6,9,3,6,2,2,8,1,3
PA3229,4,5,2,2,1,2,0,0,0,0,1,1,4,2,1,3,2,0
PA3230,6,0,6,1,2,6,0,0,0,3,3,4,5,3,2,5,5,1
PA3231,2,6,4,3,3,5,0,0,0,4,4,1,4,7,2,1,5,2
PA3232,1,3,1,1,4,2,0,0,0,3,0,1,0,1,0,2,0,0
PA3233,1,4,3,2,0,6,0,0,0,2,4,2,2,3,0,9,3,1
PA3234,15,15,13,7,12,13,0,0,0,3,8,3,17,4,2,11,3,4
PA3235,4,8,6,3,1,7,0,0,0,2,2,2,6,3,2,1,1,6
PA3236,3,7,3,0,0,1,0,0,0,1,2,0,4,2,0,2,4,1
PA3237,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3238,1,13,11,3,5,9,0,0,0,5,6,1,6,7,6,8,6,5
PA3239,1,2,4,2,2,2,0,0,0,1,5,0,0,0,2,6,1,2
PA3240,0,1,2,2,0,2,0,0,0,2,4,2,4,3,1,6,2,0
PA3241,0,6,3,4,2,3,0,0,0,3,3,0,3,4,1,13,3,0
PA3242,0,2,6,1,3,1,0,0,0,1,1,2,1,2,2,2,1,0
PA3243,7,8,13,9,16,8,0,1,0,13,17,4,14,6,2,11,13,10
PA3244,26,23,36,22,22,27,1,1,0,9,19,10,25,19,11,12,8,14
PA3245,13,13,9,10,10,6,0,0,0,12,19,5,10,13,2,9,4,2
PA3246,1,1,3,0,1,0,0,0,0,3,2,1,0,2,1,0,2,1
PA3247,6,5,6,3,3,9,0,0,0,3,3,6,6,4,2,4,6,1
PA3248,1,1,0,2,2,2,0,0,0,2,0,1,1,1,0,0,1,2
PA3249,2,3,0,1,3,3,0,0,0,0,3,1,0,1,0,3,3,0
PA3250,3,9,6,5,8,15,0,0,0,7,7,3,6,3,2,6,9,5
PA3251,2,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,1,0
PA3252,1,0,1,4,0,1,0,0,0,0,2,0,0,1,1,1,2,0
PA3253,1,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0
PA3254,0,2,2,2,1,0,0,0,0,1,0,1,2,0,2,4,2,1
PA3255,4,4,2,0,3,4,0,0,0,2,4,2,2,2,0,4,2,0
PA3256,3,3,4,4,4,6,0,0,0,2,3,5,7,1,2,6,2,3
PA3257,72,69,99,60,73,68,0,0,0,41,64,34,75,47,45,44,51,41
PA3258,2,5,3,2,0,2,0,0,0,4,3,3,4,1,2,3,3,3
PA3259,1,5,1,4,4,3,0,0,0,4,1,2,3,0,0,7,1,4
PA3260,4,9,3,6,8,8,0,0,0,6,8,6,1,2,4,10,6,3
PA3261,14,15,13,11,12,12,0,0,0,21,11,12,12,11,3,13,13,5
PA3262,19,23,37,12,25,34,0,0,1,18,29,33,15,16,9,11,26,15
PA3262.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2
PA3262.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PA3263,4,3,8,1,6,3,0,0,0,5,3,4,1,3,1,3,2,2
PA3264,1,2,1,2,2,0,0,0,0,0,3,1,3,1,0,1,3,1
PA3265,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,1,1,0
PA3266,37,38,82,25,54,65,0,0,0,24,37,38,27,48,39,25,56,39
PA3267,6,5,4,3,6,10,0,0,0,3,4,4,2,2,2,4,1,4
PA3268,1,1,5,0,1,4,0,0,0,1,2,2,0,1,0,4,0,0
PA3269,0,3,1,0,0,6,0,0,0,0,2,2,2,2,1,6,0,2
PA3270,8,14,9,6,3,8,0,0,0,6,13,4,6,6,3,13,9,6
PA3271,15,13,21,11,11,8,0,0,0,9,11,7,13,17,3,18,4,4
PA3272,10,7,17,12,15,7,0,0,0,16,11,11,12,7,7,35,5,14
PA3273,2,5,3,1,0,2,0,0,0,1,0,2,1,2,0,2,2,2
PA3274,3,4,4,4,3,3,0,0,0,1,1,4,4,4,3,2,2,5
PA3275,6,1,3,1,1,2,0,0,0,2,3,3,1,2,4,1,1,2
PA3276,1,2,0,2,1,0,0,0,0,0,2,1,2,1,0,1,0,1
PA3277,1,4,3,1,3,3,0,0,0,4,2,1,2,1,0,2,2,2
PA3278,0,2,3,4,7,6,0,0,0,6,3,5,0,1,1,7,3,2
PA3279,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0
PA3280,1,1,0,0,1,0,0,0,0,0,1,1,1,3,0,2,1,1
PA3281,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
PA3282,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0
PA3283,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3
PA3284,3,1,0,1,0,1,0,0,0,2,0,1,0,2,0,1,4,1
PA3285,6,3,4,3,5,9,0,0,0,3,3,4,1,4,2,6,3,3
PA3286,23,13,6,9,13,6,0,0,0,3,1,4,10,8,4,9,8,6
PA3287,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,0
PA3288,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,3,1,0
PA3289,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
PA3290,13,16,18,10,11,13,0,0,0,18,13,9,17,9,6,24,21,8
PA3291,0,5,6,2,3,1,0,0,0,2,2,5,6,3,1,10,8,7
PA3292,2,4,1,2,1,2,0,0,0,5,4,10,6,0,1,9,4,5
PA3293,0,1,1,0,1,1,0,0,0,2,2,0,2,0,0,0,1,0
PA3294,0,1,1,1,2,3,0,0,0,2,1,2,5,1,0,2,2,2
PA3295,7,11,3,4,4,5,0,0,0,1,6,5,3,7,3,2,1,3
PA3296,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0
PA3297,5,8,12,5,3,4,0,0,0,7,6,6,6,4,4,27,6,6
PA3298,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
PA3299,18,25,26,20,30,21,0,0,0,11,26,16,18,11,5,14,14,11
PA3300,7,10,11,11,9,9,0,0,0,2,9,10,10,4,5,7,5,3
PA3301,6,4,4,3,5,1,0,0,0,6,11,8,1,1,0,7,3,1
PA3302,3,7,9,2,7,10,0,0,0,2,4,3,2,3,2,1,2,6
PA3303,0,4,0,1,1,1,0,0,0,2,2,0,1,0,1,8,1,0
PA3303a,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
PA3304,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
PA3304.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3305,1,2,2,3,3,1,0,0,0,5,1,1,0,3,1,14,7,1
PA3305.1,154,234,177,511,439,488,0,1,0,646,1005,479,301,169,136,903,637,603
PA3306,3,3,1,6,4,3,0,0,0,1,2,5,5,0,1,2,1,3
PA3307,11,9,12,12,8,15,0,0,0,23,17,19,25,21,19,34,31,26
PA3308,7,11,12,10,11,6,0,0,0,12,9,8,7,9,5,14,9,7
PA3309,95,109,84,160,151,156,0,1,1,177,197,108,88,72,81,177,135,170
PA3310,7,3,8,5,4,8,0,0,0,10,11,6,3,5,2,9,12,6
PA3311,2,1,6,6,3,2,0,0,0,4,4,4,2,1,4,6,2,2
PA3312,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
PA3313,13,11,17,17,3,15,1,0,0,5,8,3,14,3,5,12,3,4
PA3314,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,5,1,0
PA3315,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,7,1,1
PA3316,1,4,1,2,4,3,0,0,0,2,4,2,3,2,2,2,3,0
PA3317,1,2,0,0,1,1,0,0,0,0,0,2,2,0,0,3,2,0
PA3318,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
PA3319,0,3,1,1,0,0,0,0,0,2,1,0,3,3,0,3,0,3
PA3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA3321,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
PA3322,2,1,7,1,1,1,0,0,0,1,4,1,3,2,0,11,3,2
PA3323,0,0,1,2,0,1,0,0,0,5,2,1,0,0,0,1,0,0
PA3324,0,4,0,3,2,0,0,0,0,2,1,3,2,0,0,8,2,0
PA3325,2,2,8,3,5,1,0,0,0,3,4,1,2,8,2,2,6,4
PA3326,96,121,98,78,81,80,0,0,0,68,89,69,82,47,32,73,57,38
PA3327,53,58,40,26,23,33,0,0,0,40,31,18,50,26,24,65,23,12
PA3328,4,6,5,1,2,6,0,0,0,3,7,3,6,2,5,8,1,2
PA3329,16,18,10,9,8,10,0,0,0,7,6,11,9,12,4,21,3,5
PA3330,5,8,2,2,3,4,0,0,0,0,4,0,11,1,4,3,5,3
PA3331,23,20,20,14,14,8,0,0,0,7,4,3,14,17,7,14,4,3
PA3332,8,8,7,4,1,5,0,0,0,1,3,0,1,4,1,4,3,1
PA3333,14,15,8,9,9,4,0,0,0,9,9,5,14,11,12,4,9,7
PA3334,2,6,4,1,4,2,0,0,0,0,1,0,5,3,3,3,2,1
PA3335,4,9,6,6,7,2,0,0,0,6,2,5,5,3,5,3,2,5
PA3336,1,3,6,4,4,4,0,0,0,6,3,1,2,0,2,8,1,1
PA3337,4,6,9,10,17,13,1,0,0,11,12,7,4,5,3,10,7,10
PA3338,1,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
PA3339,0,2,3,4,4,3,0,0,0,4,2,0,3,0,2,6,3,1
PA3340,4,1,4,5,7,4,0,0,0,2,3,3,6,0,1,25,6,2
PA3341,4,11,4,4,5,4,0,0,0,5,5,5,5,1,5,7,5,4
PA3342,1,4,3,5,2,6,0,0,0,2,1,4,5,2,2,16,5,5
PA3343,1,3,2,8,5,4,0,0,0,3,4,3,1,1,0,6,3,2
PA3344,15,17,17,10,19,19,0,0,0,8,20,14,12,12,5,12,11,9
PA3345,3,2,2,2,3,1,0,0,0,3,4,3,1,2,1,2,1,5
PA3346,4,4,16,12,6,7,0,0,0,6,12,7,5,6,6,14,5,9
PA3347,9,7,7,12,7,13,0,0,0,5,14,5,5,2,4,10,5,6
PA3348,17,25,14,18,16,20,0,0,0,12,14,12,14,7,9,16,11,10
PA3349,42,40,36,38,39,43,0,0,0,40,37,33,30,12,21,39,45,27
PA3350,24,26,19,19,18,27,0,0,1,22,40,22,24,28,12,16,16,19
PA3351,46,47,47,43,44,47,0,0,0,32,37,35,40,22,24,41,33,38
PA3352,19,7,13,12,13,16,0,0,0,15,16,11,11,7,5,13,8,12
PA3353,11,3,5,5,7,6,1,0,0,3,7,5,5,7,1,6,3,4
PA3354,4,2,2,1,6,5,0,0,0,9,3,0,6,2,0,3,0,1
PA3355,1,4,0,5,5,3,0,0,0,7,6,3,1,7,2,17,5,3
PA3356,2,12,6,12,9,12,0,0,0,12,10,4,4,2,3,8,7,7
PA3357,4,3,8,3,4,4,0,0,0,6,4,3,0,1,0,10,4,1
PA3358,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,0,0
PA3359,2,1,0,0,0,2,0,0,0,0,1,3,1,2,1,3,1,1
PA3360,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0
PA3361,12,13,15,26,8,17,0,0,0,25,12,14,7,8,2,13,16,8
PA3362,2,2,7,8,5,3,0,0,0,1,2,2,5,3,2,2,3,3
PA3363,1,9,10,4,9,6,0,0,0,5,6,4,9,8,4,1,0,4
PA3364,5,4,6,5,7,6,0,0,0,5,4,4,6,5,7,7,3,3
PA3365,2,7,6,7,7,5,0,0,0,3,4,3,6,6,1,10,0,2
PA3366,30,47,36,20,21,22,0,0,0,19,19,12,23,23,16,12,15,10
PA3366.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PA3367,3,1,1,2,1,0,0,0,0,0,2,0,0,0,0,1,2,0
PA3368,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
PA3368.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3369,15,38,33,6,27,30,0,0,0,9,24,14,17,20,23,8,21,10
PA3370,4,7,10,1,7,7,0,0,0,4,6,4,2,4,0,2,5,4
PA3371,4,4,12,0,14,8,0,0,0,1,6,4,4,11,7,5,11,4
PA3372,1,1,0,1,1,2,0,0,0,1,1,3,5,1,1,3,0,2
PA3373,0,2,1,1,0,0,0,0,0,0,0,0,2,1,0,3,1,1
PA3374,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0
PA3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA3376,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
PA3377,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
PA3378,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0
PA3379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA3380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
PA3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
PA3382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PA3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PA3384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1
PA3385,27,20,22,32,39,39,1,0,0,18,34,18,14,17,10,23,27,17
PA3386,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
PA3387,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0
PA3388,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
PA3389,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA3391,0,1,1,3,7,5,0,0,0,3,3,6,1,0,0,12,4,4
PA3392,2,2,0,8,10,6,0,0,0,10,11,3,0,0,5,11,12,6
PA3393,0,1,0,4,1,1,0,0,0,1,1,0,0,1,0,4,2,3
PA3394,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,7,0,0
PA3395,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
PA3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
PA3397,17,34,24,21,29,15,0,0,0,10,24,18,19,20,16,12,20,12
PA3398,4,4,1,2,5,1,0,0,0,1,2,1,1,1,1,5,2,1
PA3399,2,3,5,6,5,2,0,0,0,7,2,2,1,3,3,6,2,2
PA3400,1,0,5,0,2,1,0,0,0,3,2,0,2,0,1,1,1,0
PA3401,0,2,0,0,2,0,0,0,0,1,1,1,1,3,0,4,1,0
PA3402,1,3,2,0,2,2,0,0,0,2,2,1,2,0,0,4,0,0
PA3403,0,0,1,0,1,0,0,0,0,2,2,0,1,1,4,3,0,1
PA3403a,1,0,2,1,1,2,0,0,0,2,1,1,1,3,1,2,1,0
PA3404,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1
PA3405,1,2,2,0,1,0,0,0,0,1,0,1,0,0,0,7,0,3
PA3406,1,4,0,0,1,0,0,0,0,0,3,0,1,0,1,9,0,0
PA3407,33,81,37,11,7,14,0,0,0,6,14,5,52,29,21,14,7,3
PA3408,7,18,7,4,3,5,0,0,0,4,4,2,17,4,4,10,1,5
PA3409,1,2,0,2,0,0,0,0,0,2,2,0,2,0,2,7,1,0
PA3410,4,2,5,0,0,2,0,0,0,0,2,1,2,0,1,3,0,2
PA3411,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
PA3412,0,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,2,0
PA3413,6,10,6,5,8,7,0,0,0,1,8,5,5,2,2,5,1,5
PA3414,4,5,4,9,7,6,0,0,0,11,20,8,3,0,3,14,5,9
PA3415,10,13,11,21,21,15,0,0,0,31,39,19,14,6,7,32,36,19
PA3416,16,15,11,18,20,22,0,0,0,19,23,15,13,5,6,29,31,20
PA3417,12,16,18,40,51,39,0,0,0,56,59,38,21,18,14,66,55,37
PA3418,34,28,22,51,62,57,0,0,0,55,55,34,26,8,11,51,34,25
PA3419,1,1,4,4,2,3,0,0,0,2,3,2,4,1,1,5,0,3
PA3420,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,19,0,1
PA3421,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,3,0
PA3422,1,1,4,0,2,1,0,0,0,2,1,0,1,0,0,2,1,0
PA3423,5,1,3,1,2,0,0,0,0,2,1,1,0,1,2,2,1,1
PA3424,0,0,2,0,1,1,0,0,0,3,3,1,2,2,1,9,3,1
PA3425,0,0,1,1,1,2,0,0,0,1,2,1,0,0,0,1,1,2
PA3426,2,3,1,0,3,3,0,0,0,3,9,3,4,2,2,7,5,4
PA3427,0,1,1,0,0,1,0,0,0,3,2,2,1,1,0,5,1,2
PA3428,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PA3429,1,0,1,2,3,1,0,0,0,1,2,0,1,0,0,4,2,0
PA3430,4,6,4,4,5,2,0,0,0,5,5,6,2,4,2,4,3,3
PA3431,2,1,4,1,0,0,0,0,1,4,2,2,3,1,2,8,2,5
PA3432,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PA3433,1,2,0,2,3,1,0,0,0,1,0,3,1,0,0,6,2,0
PA3434,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
PA3435,5,3,6,3,3,3,0,0,0,1,0,2,3,2,1,5,3,2
PA3436,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0
PA3437,3,4,7,2,5,4,0,0,0,7,4,4,2,1,1,7,1,1
PA3438,7,0,5,4,2,5,0,0,0,7,6,4,4,1,2,5,3,2
PA3439,6,8,5,7,2,3,0,0,0,3,5,3,4,3,0,0,0,2
PA3440,3,13,12,5,6,6,0,0,0,3,6,4,12,5,2,13,3,5
PA3440a,2,1,3,0,4,6,0,0,0,4,0,2,0,2,0,1,1,0
PA3441,1,4,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1
PA3442,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0
PA3443,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PA3444,0,0,0,0,1,1,0,0,0,1,2,0,0,2,1,10,0,0
PA3445,3,4,2,1,0,1,0,0,0,0,1,0,1,0,1,2,0,0
PA3446,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,2,1,0
PA3447,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
PA3448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
PA3449,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0
PA3450,7,11,8,8,9,11,0,0,0,3,6,2,7,3,2,2,5,1
PA3451,5,2,2,9,5,9,0,0,0,6,8,4,8,5,6,6,8,12
PA3452,13,18,16,8,11,6,0,0,0,4,7,6,5,12,9,7,9,1
PA3453,0,5,6,5,2,0,0,0,0,4,4,3,2,1,3,6,1,3
PA3454,2,2,0,1,0,1,0,0,0,1,2,0,0,2,0,2,1,0
PA3455,10,20,18,16,14,16,0,0,0,19,12,11,12,6,3,15,16,6
PA3456,2,5,2,2,4,2,0,0,0,3,3,1,2,2,0,12,1,0
PA3457,1,5,1,1,8,5,0,0,0,3,7,1,3,2,3,11,1,1
PA3458,2,1,6,6,3,1,0,0,0,4,6,0,1,4,2,6,3,7
PA3459,20,27,39,22,23,33,0,0,0,30,40,22,25,31,23,28,25,18
PA3460,12,15,18,15,17,12,0,0,0,12,17,12,8,14,8,16,10,16
PA3461,9,16,18,11,14,7,0,0,0,12,16,11,12,13,5,12,8,7
PA3462,1,5,0,4,1,3,0,0,0,2,3,0,2,1,1,13,0,2
PA3463,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PA3464,0,1,1,2,1,1,0,0,0,3,3,1,1,0,2,6,2,2
PA3465,9,20,17,25,28,24,0,0,0,36,39,28,15,24,15,45,22,34
PA3466,12,22,12,5,17,19,0,0,0,9,16,13,14,14,10,23,11,13
PA3467,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3,0,1
PA3468,1,6,2,3,7,7,0,0,0,3,4,3,3,0,0,6,1,0
PA3469,0,1,1,0,2,1,0,0,0,2,5,2,1,1,1,1,1,0
PA3470,1,1,0,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0
PA3471,34,24,24,16,18,22,0,0,0,13,14,14,19,16,7,17,17,7
PA3472,6,13,11,10,7,16,0,0,0,2,7,4,5,8,4,3,5,8
PA3473,3,2,1,0,0,1,0,0,0,1,1,2,0,0,0,2,1,0
PA3474,2,0,0,0,0,0,0,0,0,0,2,1,1,5,0,1,0,0
PA3475,2,3,3,10,7,6,0,0,0,3,3,1,7,5,1,6,4,2
PA3476,59,104,60,63,64,58,0,0,0,42,65,45,74,38,24,54,49,26
PA3477,111,166,101,92,83,93,0,0,0,66,107,59,114,56,37,92,72,42
PA3478,148,171,119,88,84,87,0,0,0,94,105,49,131,50,48,86,64,50
PA3479,235,246,195,171,144,161,0,0,0,162,169,114,206,96,68,162,117,91
PA3480,10,7,10,8,9,9,0,0,0,3,8,3,5,2,5,12,7,5
PA3481,5,6,5,2,7,3,0,0,0,6,14,7,7,3,0,3,4,3
PA3482,37,38,42,17,28,30,0,0,0,17,22,10,25,30,6,38,18,19
PA3483,2,1,4,2,2,0,0,0,0,2,5,1,3,0,1,4,2,0
PA3484,4,6,4,2,2,3,0,0,0,5,4,4,4,1,1,7,6,2
PA3485,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0
PA3486,4,3,4,1,0,2,0,0,0,2,6,5,7,4,1,5,4,3
PA3487,4,10,10,8,5,6,0,0,0,4,8,14,12,6,2,6,6,7
PA3488,6,7,6,7,8,7,0,0,0,6,15,12,8,10,6,18,8,15
PA3489,0,3,2,0,1,0,0,0,0,1,0,1,0,2,0,0,0,2
PA3490,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,3,0,0
PA3491,0,3,2,1,9,8,0,0,0,3,8,3,4,1,1,13,3,2
PA3492,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
PA3493,1,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1
PA3494,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1
PA3495,1,1,2,2,3,2,0,0,0,0,3,2,0,1,1,2,1,0
PA3496,16,16,6,10,7,8,0,0,0,15,11,10,15,3,1,23,3,5
PA3497,1,1,0,0,0,2,0,0,0,2,1,0,1,0,0,2,1,0
PA3498,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0
PA3499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3500,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,4,0,1
PA3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3502,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0
PA3504,1,2,0,0,1,0,0,0,0,0,0,1,0,2,1,9,0,0
PA3505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0
PA3506,0,1,2,0,2,3,0,0,0,0,0,1,0,0,0,9,1,0
PA3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3508,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
PA3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
PA3510,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
PA3511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0
PA3512,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PA3513,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PA3514,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,3,0,1
PA3515,0,0,0,1,0,2,0,0,0,2,2,0,2,0,0,6,2,1
PA3516,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
PA3517,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,3,0,0
PA3518,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA3519,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA3520,3,6,4,2,0,1,0,0,0,2,3,3,4,2,4,6,4,0
PA3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
PA3522,0,0,0,1,0,2,0,0,0,1,2,0,3,1,0,10,0,0
PA3523,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0
PA3524,5,9,10,6,10,5,0,0,0,7,7,2,11,4,4,10,3,4
PA3525,28,31,36,14,33,30,0,0,0,8,25,16,15,24,20,17,11,14
PA3526,3,6,3,2,2,3,0,0,0,4,6,2,0,2,0,14,1,6
PA3527,9,9,14,5,8,11,0,0,0,4,3,4,6,7,3,6,3,2
PA3528,1,3,7,2,2,4,0,0,0,2,3,0,6,5,3,2,6,2
PA3529,33,44,38,19,26,37,0,0,1,19,25,19,14,17,9,15,16,12
PA3530,5,3,2,0,2,3,0,0,0,5,1,1,4,0,0,3,5,1
PA3531,4,3,12,36,43,48,0,0,0,35,46,41,4,9,8,29,44,25
PA3532,2,1,0,2,0,2,0,0,0,0,0,1,1,2,1,0,1,1
PA3533,2,15,16,13,14,11,0,0,0,8,6,7,7,4,6,7,7,7
PA3534,0,1,0,0,3,0,0,0,0,1,3,1,2,0,1,10,3,0
PA3535,3,4,8,2,5,8,0,0,0,5,6,3,4,2,3,9,4,4
PA3536,3,4,5,2,2,2,0,0,1,5,5,3,2,1,1,4,3,2
PA3537,6,4,11,8,6,4,0,0,0,5,6,3,4,3,4,9,2,0
PA3538,3,5,8,9,3,8,0,0,0,4,5,3,5,3,1,6,5,2
PA3539,8,5,6,4,4,6,0,0,0,2,1,1,5,5,2,3,1,0
PA3540,1,1,0,3,1,1,0,0,0,1,1,2,3,2,0,1,0,1
PA3541,1,0,1,0,1,1,0,0,0,1,0,0,0,1,2,1,1,0
PA3542,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
PA3543,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0
PA3544,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0
PA3545,5,2,5,0,3,3,0,0,0,3,4,1,10,4,1,7,1,6
PA3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
PA3547,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7,0,1
PA3548,2,0,2,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1
