"gene_id","PAO1161.EV_1.GSM4975402.","PAO1161.EV_2.GSM4975403.","PAO1161.EV_3.GSM4975404.","PAO1161_PA3973oe_1","PAO1161_PA3973oe_2","PAO1161_PA3973oe_3","PAO1161_WT_1","PAO1161_WT_2","PAO1161_WT_3","PAO1161_dPA3973_1","PAO1161_dPA3973_2","PAO1161_dPA3973_3"
"D3C65_09665",14410,15284,14957,7384,6346,6103,19556,20636,28306,24161,22077,26560
"D3C65_09670",685,651,622,785,564,523,1464,1412,2113,1586,1837,2341
"D3C65_09675",1148,1108,1094,1120,875,779,2303,2213,2877,2498,2657,3353
"D3C65_09680",3970,3980,4006,3362,2830,2775,6925,7206,10187,7489,8317,9547
"D3C65_09685",2149,2083,1889,2434,1917,1779,5014,5071,6765,5000,5298,6378
"D3C65_09690",915,993,678,1142,948,895,2204,2379,2605,2170,2173,3076
"D3C65_09695",520,573,500,738,582,572,1042,884,1336,1073,1142,1307
"D3C65_09700",3320,3470,3574,4098,3757,3764,7338,7178,9560,7635,8049,10269
"D3C65_09705",1989,2009,2016,2444,1988,2079,4751,4932,6235,5016,5136,6677
"D3C65_09710",751,735,722,1282,939,850,2024,1962,2573,1893,2096,2714
"D3C65_09715",891,796,952,1246,1202,1081,3398,3479,3959,3227,3399,4455
"D3C65_09720",493,555,485,573,530,521,1175,1187,1483,1232,1415,1624
"D3C65_09725",1235,1247,1303,958,822,853,2333,2533,3036,2450,2407,3140
"D3C65_09730",403,359,326,328,241,295,898,943,1244,941,888,1170
"D3C65_09735",356,353,347,526,514,448,1379,1426,1811,1286,1364,1871
"D3C65_09740",142,125,143,227,133,153,465,527,670,496,445,578
"D3C65_09745",83,71,72,202,163,134,365,398,436,279,289,408
"D3C65_09750",183,171,165,303,249,190,743,752,934,727,677,876
"D3C65_09755",217,221,223,380,277,228,889,821,957,770,795,1120
"D3C65_09760",374,340,385,442,321,267,1037,1132,1489,1157,1035,1264
"D3C65_09765",101,105,111,94,76,83,291,324,334,292,222,377
"D3C65_09770",62,79,82,187,161,149,731,530,797,646,649,680
"D3C65_09775",2742,2846,2478,2911,1603,1461,1629,1296,1731,1235,1552,1805
"D3C65_09780",1702,1741,1634,1981,1250,1161,1075,788,1176,784,1079,1317
"D3C65_09785",272,266,232,393,292,285,919,982,1187,865,915,1162
"D3C65_09790",613,651,591,649,525,507,1751,1842,2222,1853,1766,2385
"D3C65_09795",369,358,336,139,124,167,610,716,855,709,665,944
"D3C65_09800",695,770,736,350,255,269,1165,1615,2167,2100,1602,1721
"D3C65_09805",133,124,132,117,96,74,311,322,449,333,287,361
"D3C65_09810",70,65,56,39,56,58,123,142,151,150,126,169
"D3C65_09815",615,580,550,562,559,576,1507,1544,2094,1599,1765,2130
"D3C65_09820",441,436,453,467,357,371,1108,1165,1480,1231,1145,1409
"D3C65_09825",335,300,333,399,265,251,818,875,1260,883,902,1166
"D3C65_09830",357,411,411,393,412,359,663,700,910,725,799,942
"D3C65_09835",783,781,806,875,753,695,1621,1596,2112,1669,1689,2157
"D3C65_09840",3392,3543,3765,3133,2970,2937,6832,7324,9879,7433,7714,10159
"D3C65_09845",36,40,35,32,41,42,64,44,75,65,74,87
"D3C65_09850",2133,2381,2405,1875,1824,1903,5239,5411,7049,5651,6842,8963
"D3C65_09855",664,746,747,852,811,838,1886,1976,2540,1882,2266,2994
"D3C65_09860",225,242,299,346,329,294,1164,1289,1381,1180,1257,1411
"D3C65_09865",316,273,485,501,434,419,1708,1880,2351,1845,1905,2098
"D3C65_09870",138,160,178,309,246,227,611,631,746,536,605,902
"D3C65_09875",117,147,141,192,179,161,362,416,426,298,315,479
"D3C65_09880",257,207,230,341,297,262,770,806,874,769,716,963
"D3C65_09885",265,279,259,319,348,290,883,944,1052,869,856,1154
"D3C65_09890",274,319,281,397,314,291,928,981,1010,825,767,1112
"D3C65_09895",155,121,137,180,164,175,519,493,616,535,494,660
"D3C65_09900",60,74,58,57,52,42,200,236,236,224,179,263
"D3C65_09905",247,291,268,292,247,205,680,668,764,661,648,803
"D3C65_09910",1398,1437,1456,936,801,847,2258,2580,3110,2750,2686,3342
"D3C65_09915",248,297,274,327,228,205,455,427,539,449,450,528
"D3C65_09920",15500,15660,19592,7169,7551,7499,26538,27917,36745,30503,29952,36888
"D3C65_09925",2496,2310,2475,1892,1530,1569,3054,3115,4157,3325,3368,4027
"D3C65_09930",2688,3028,3134,2108,1657,1582,2788,3032,4455,3359,3479,3821
"D3C65_09935",574,533,586,541,345,345,880,885,1297,896,922,1113
"D3C65_09940",221,239,217,388,326,379,533,488,564,411,434,626
"D3C65_09945",167,176,137,408,387,343,510,465,585,436,472,621
"D3C65_09950",52,65,47,121,89,90,128,109,147,114,154,168
"D3C65_09955",77,90,88,233,227,206,282,276,326,269,275,368
"D3C65_09960",51,38,37,131,142,123,206,200,234,173,185,265
"D3C65_09965",78,94,72,257,215,230,292,308,352,264,311,438
"D3C65_09970",52,52,49,156,161,146,166,181,263,165,206,224
"D3C65_09975",23,9,23,22,20,12,80,92,137,95,125,130
"D3C65_09980",217,233,191,174,143,141,404,408,579,431,542,561
"D3C65_09985",273,316,316,263,254,213,769,787,996,660,829,1125
"D3C65_09990",669,781,890,160,152,145,514,659,1024,898,843,1033
"D3C65_09995",159,226,188,184,160,149,332,379,403,358,355,541
"D3C65_10000",469,473,459,455,405,394,926,968,1178,1037,1040,1347
"D3C65_10005",36,23,26,25,22,25,48,67,60,54,62,86
"D3C65_10010",1788,1869,1777,1892,1523,1492,3771,3505,4620,3494,3596,4709
"D3C65_10015",104,102,158,38,47,50,139,261,389,331,355,410
"D3C65_10020",1,4,4,3,2,4,7,9,11,3,9,13
"D3C65_10025",2147,2180,1931,1833,1498,1415,3152,2867,3809,2754,3408,4570
"D3C65_10030",959,1014,838,803,710,737,1779,1781,2267,1855,2173,2842
"D3C65_10035",749,821,871,1287,1083,1006,1650,1649,2377,1698,1944,2187
"D3C65_10040",41,41,34,48,43,45,63,60,83,63,92,81
"D3C65_10045",85,82,70,83,88,68,147,143,203,150,146,181
"D3C65_10050",447,494,527,461,468,449,1028,1161,1496,1184,1224,1668
"D3C65_10055",86,81,84,85,63,69,189,180,257,186,178,231
"D3C65_10060",189,216,203,183,159,144,349,393,545,421,442,525
"D3C65_10065",417,504,504,343,371,318,822,925,1122,746,863,1263
"D3C65_10070",3,3,5,5,6,3,5,14,16,8,12,19
"D3C65_10075",53,42,50,22,14,14,84,53,88,76,65,82
"D3C65_10080",457,422,996,331,389,326,3315,3613,4347,3412,3176,3629
"D3C65_10085",12,11,17,19,19,16,79,75,118,96,71,95
"D3C65_10090",23,25,23,21,23,28,78,83,105,71,83,102
"D3C65_10095",35,41,36,54,56,42,143,162,166,113,141,207
"D3C65_10100",296,310,386,225,208,253,529,568,818,642,773,838
"D3C65_10105",113,115,116,98,64,73,303,282,391,279,355,402
"D3C65_10110",55,66,44,46,47,38,65,74,107,86,88,111
"D3C65_10115",22,11,8,24,22,13,27,12,50,29,45,44
"D3C65_10120",1050,1287,1170,1828,1628,1559,3048,3025,4383,3220,3594,4094
"D3C65_10125",99,77,82,105,91,81,268,308,334,277,298,433
"D3C65_10130",619,739,739,687,644,698,1612,1845,2571,1855,2033,2442
"D3C65_10135",847,793,945,932,756,743,2590,2755,3831,2735,2693,3588
"D3C65_10140",471,469,498,373,329,285,1409,1532,1752,1426,1452,1684
"D3C65_10145",274,243,255,163,152,147,534,572,706,597,588,702
"D3C65_10150",152,140,135,138,111,100,436,499,570,393,389,521
"D3C65_10155",161,134,150,174,152,102,541,490,651,523,518,635
"D3C65_10160",199,186,199,130,109,106,272,255,288,234,276,317
"D3C65_10165",654,677,712,477,386,365,1304,1483,1953,1567,1491,1913
"D3C65_10170",493,643,503,534,586,598,1229,1274,1395,1034,1214,1726
"D3C65_10175",751,772,764,899,800,835,1903,2000,2418,2118,2225,2799
"D3C65_10180",2556,2806,2457,2433,2090,1963,4820,4492,5820,3843,4679,6445
"D3C65_10185",1909,2202,2004,418,554,682,1410,2233,3643,2704,3043,3568
"D3C65_10190",368,362,444,259,271,259,666,725,945,720,743,967
"D3C65_10195",100,125,107,12,7,15,36,33,64,64,85,104
"D3C65_10200",79,97,89,95,74,60,148,116,127,84,114,181
"D3C65_10205",308,348,330,217,169,153,624,674,834,689,781,945
"D3C65_10210",4548,4492,5508,2142,1986,1920,8065,8101,11832,8675,9490,11999
"D3C65_10215",2271,2032,2657,1337,1221,1037,4356,4703,6496,4550,4977,6289
"D3C65_10220",285,276,250,281,233,212,289,265,415,336,454,556
"D3C65_10225",7511,7809,7052,9226,8008,7447,16625,15803,20429,15140,18262,23239
"D3C65_10230",616,797,675,944,831,761,1240,1282,1727,1342,1555,1882
"D3C65_10235",386,431,418,448,438,415,979,712,931,702,865,1074
"D3C65_10240",476,530,491,665,565,597,849,864,1176,883,891,1104
"D3C65_10245",993,1083,1091,1334,1241,1329,2042,2172,2725,2113,2264,2876
"D3C65_10250",1360,1153,1514,878,667,635,2047,1706,2435,1719,1994,2292
"D3C65_10255",1168,1219,1240,1194,1028,1063,2547,2639,3159,2370,2505,3197
"D3C65_10260",628,730,704,634,603,661,1570,1599,2153,1679,1688,2140
"D3C65_10265",412,479,417,636,517,527,1432,1461,1967,1406,1490,1989
"D3C65_10270",2522,2652,2575,3019,2687,2521,7205,7760,9891,7976,8136,10964
"D3C65_10275",12058,12663,13235,13711,13039,12802,22411,22107,29751,22114,23866,30511
"D3C65_10280",1105,1167,1069,1729,1492,1349,1755,1629,2868,1954,2632,3773
"D3C65_10285",4173,4077,4341,3207,2763,2781,8055,8254,11484,8844,9126,10977
"D3C65_10290",1856,1837,2030,1697,1428,1428,4636,4921,7586,5699,5924,7281
"D3C65_10295",1160,1137,1223,991,832,816,2790,2933,3907,3116,3186,4121
"D3C65_10300",784,762,887,704,598,618,1884,1931,3209,2293,2629,3085
"D3C65_10305",687,652,746,700,626,618,1834,1901,2924,2133,2465,2951
"D3C65_10310",1315,1275,1366,1440,1328,1141,3972,3802,5920,4363,4830,6048
"D3C65_10315",523,559,560,817,628,629,1805,1758,2243,1881,2074,2561
"D3C65_10320",142,150,150,249,233,227,474,432,594,493,577,770
"D3C65_10325",4054,4455,4944,3763,3459,3303,9879,10213,14219,11229,11153,14074
"D3C65_10330",436,427,474,307,292,301,739,837,1067,887,877,1106
"D3C65_10335",74,77,88,60,59,50,186,178,246,184,196,261
"D3C65_10340",261,294,276,193,216,238,482,518,660,577,582,750
"D3C65_10345",614,666,636,1056,950,796,2164,1672,2299,1753,2008,2294
"D3C65_10350",407,420,397,690,606,539,1279,1276,1721,1298,1276,1546
"D3C65_10355",492,456,518,1041,813,782,1534,1434,1900,1458,1530,1964
"D3C65_10360",126,158,165,131,112,96,288,317,474,358,376,436
"D3C65_10365",96,109,93,102,54,67,283,248,385,306,275,327
"D3C65_10370",826,752,838,833,670,622,2083,1898,2770,1811,1817,2212
"D3C65_10375",915,938,950,898,731,592,1699,1735,2241,1633,1658,2158
"D3C65_10380",777,771,772,1066,676,660,2126,1952,2726,1987,2011,2293
"D3C65_10385",295,298,282,327,289,282,425,416,523,273,434,555
"D3C65_10390",627,613,553,999,774,768,2305,2039,2791,2166,2201,2712
"D3C65_10395",366,302,351,674,562,491,1322,1247,1629,1147,1304,1620
"D3C65_10400",520,488,501,1120,838,880,2205,1900,2817,1943,2260,2700
"D3C65_10405",14902,15884,14059,9488,9103,8571,24754,24823,30093,24672,25814,33623
"D3C65_10410",18,29,21,27,23,18,36,45,40,37,59,62
"D3C65_10415",705,742,711,1017,795,768,2910,2535,3611,2873,2909,3342
"D3C65_10420",498,541,445,637,582,526,1737,1394,2153,1706,1829,2119
"D3C65_10425",1430,1581,1572,1767,1639,1652,4425,4267,6086,4362,4886,5843
"D3C65_10430",119,127,108,128,108,128,256,220,300,214,241,365
"D3C65_10435",10999,12956,10211,14480,12300,10851,10136,8152,10801,8193,9919,11048
"D3C65_10440",9981,11226,10599,11563,9542,8745,4004,4074,6637,3937,5372,5559
"D3C65_10445",847,943,871,2565,1922,1675,3445,3090,4148,2936,3625,4431
"D3C65_10450",3783,3699,3621,4803,4046,4066,9060,9259,12769,9256,9614,11351
"D3C65_10455",8359,8675,8385,9814,8404,7924,17378,17597,25764,20405,20012,22521
"D3C65_10460",16796,19253,19393,25635,23594,21584,17277,16593,23691,19116,20344,21122
"D3C65_10465",4381,4469,4686,6104,5016,4887,13039,12446,17587,13005,13526,15782
"D3C65_10470",841,823,877,1361,993,958,2899,2738,3470,2408,2635,3442
"D3C65_10475",497,456,455,914,734,756,1952,1692,2178,1668,1817,2319
"D3C65_10480",530,539,524,940,759,681,1445,1469,1746,1318,1364,1706
"D3C65_10485",705,640,643,1215,956,826,2326,2349,2850,2116,2305,2962
"D3C65_10490",937,1161,1106,1309,1343,1171,2425,2338,2971,2657,2767,3446
"D3C65_10495",1029,993,985,1482,1204,1108,3424,3348,4463,3509,3236,3953
"D3C65_10500",315,305,336,180,168,161,497,535,761,609,650,802
"D3C65_10505",1023,954,820,878,720,614,1467,1387,2060,1341,2029,2704
"D3C65_10510",581,535,465,413,293,333,792,725,1126,818,1137,1427
"D3C65_10515",283,284,242,160,129,146,483,436,590,459,530,661
"D3C65_10520",217,229,243,149,133,102,352,349,494,331,389,546
"D3C65_10525",5034,5081,5311,3220,2977,2857,8296,7926,10227,7507,8445,10474
"D3C65_10530",8115,8385,8965,6603,6590,6676,14320,14676,19887,15805,15408,18729
"D3C65_10535",10350,10347,11462,8248,7447,7297,16530,17110,22839,18751,17377,21302
"D3C65_10540",6002,6407,6110,6523,5752,5625,12419,12525,18611,13808,13779,16685
"D3C65_10545",145,127,141,221,191,142,381,390,469,371,417,534
"D3C65_10550",131,132,152,339,301,310,333,361,393,302,370,528
"D3C65_10555",113,128,104,245,195,202,211,257,189,179,166,273
"D3C65_10560",786,738,719,729,583,644,864,985,1021,890,916,1260
"D3C65_10565",331,377,349,375,344,408,623,627,724,676,791,970
"D3C65_10570",1544,1537,1300,1531,1382,1279,1774,1799,2067,1494,1844,2648
"D3C65_10575",1243,1282,1217,2066,1725,1538,2361,2504,3006,2401,2599,3404
"D3C65_10580",469,475,370,246,198,212,815,816,878,764,876,1225
"D3C65_10585",576,591,531,568,470,371,1255,1271,1542,1238,1296,1685
"D3C65_10590",153,128,119,132,103,92,189,215,259,187,188,266
"D3C65_10595",88,84,90,75,46,52,203,195,240,186,215,279
"D3C65_10600",160,162,184,71,101,79,193,212,268,211,198,255
"D3C65_10605",3,2,4,6,13,2,10,7,12,14,16,17
"D3C65_10610",70,58,68,67,29,46,145,133,189,140,159,184
"D3C65_10615",31,28,31,14,12,23,10,37,35,25,38,54
"D3C65_10620",9,14,7,18,17,7,28,31,26,22,36,33
"D3C65_10625",7,15,13,12,10,11,21,12,48,28,33,29
"D3C65_10630",36,40,22,27,34,18,76,99,134,83,98,131
"D3C65_10635",9,20,8,15,14,16,22,27,37,19,27,33
"D3C65_10640",50,40,57,35,27,29,81,90,142,81,79,131
"D3C65_10645",221,190,232,131,114,110,342,395,588,413,409,485
"D3C65_10650",519,498,518,287,265,312,955,1113,1377,1144,1085,1469
"D3C65_10655",50,47,31,40,32,33,98,104,188,118,135,145
"D3C65_10660",176,179,164,245,154,145,547,586,673,500,511,734
"D3C65_10665",91,125,112,67,55,66,167,208,289,234,205,306
"D3C65_10670",15,10,15,16,20,17,86,98,89,87,65,118
"D3C65_10675",5,10,12,5,6,7,23,21,33,19,28,21
"D3C65_10680",5,3,2,1,2,4,11,12,16,10,13,18
"D3C65_10685",7,4,4,2,4,1,9,10,14,6,6,13
"D3C65_10690",5,7,9,4,5,1,14,15,28,15,23,28
"D3C65_10695",18,12,17,7,3,4,45,57,55,50,48,45
"D3C65_10700",193,170,181,161,150,135,439,499,624,434,450,578
"D3C65_10705",248,310,258,161,142,120,414,498,589,467,439,634
"D3C65_10710",4,6,5,4,7,2,14,12,9,8,3,8
"D3C65_10715",59,64,55,32,38,47,131,151,178,134,137,192
"D3C65_10720",164,167,153,140,138,130,351,310,399,335,326,489
"D3C65_10725",13,18,15,14,11,14,14,12,18,8,9,18
"D3C65_10730",199,219,232,182,174,167,443,502,558,502,509,656
"D3C65_10735",59,47,54,82,46,50,77,76,90,74,63,72
"D3C65_10740",102,89,66,126,98,84,103,109,143,105,105,129
"D3C65_10745",70,73,51,83,79,79,74,74,63,63,55,83
"D3C65_10750",432,393,317,430,391,406,431,405,444,403,455,573
"D3C65_10755",32,43,30,39,24,28,79,62,79,60,65,91
"D3C65_10760",70,64,47,99,82,82,200,226,279,220,189,303
"D3C65_10765",232,205,177,288,233,221,712,714,849,740,638,886
"D3C65_10770",422,364,334,432,279,285,980,1093,1252,1079,885,1255
"D3C65_10775",877,833,726,1074,792,876,2104,2067,2336,1978,1827,2405
"D3C65_10780",244,223,202,399,332,328,791,858,944,680,746,992
"D3C65_10785",445,445,402,687,597,526,985,1075,1229,940,1109,1518
"D3C65_10790",754,638,588,974,764,745,1520,1648,1990,1586,1579,1935
"D3C65_10795",505,480,436,629,495,504,1211,1194,1560,1036,1287,1525
"D3C65_10800",573,636,563,526,408,442,1055,1067,1264,927,1080,1481
"D3C65_10805",926,1029,817,922,729,732,1742,1942,2132,1707,1659,2392
"D3C65_10810",142,153,140,116,83,94,239,273,345,249,285,410
"D3C65_10815",41,38,33,23,24,17,48,38,71,54,40,67
"D3C65_10820",2191,2451,2428,930,849,905,3088,3549,4612,4078,3943,4924
"D3C65_10825",307,353,304,305,240,259,727,696,879,738,677,897
"D3C65_10830",193,191,164,219,163,160,587,619,716,518,499,729
"D3C65_10835",381,510,408,428,389,333,1031,947,1274,1009,1013,1366
"D3C65_10840",43,33,67,38,53,34,131,148,223,199,143,218
"D3C65_10845",32,24,39,17,13,16,83,87,95,87,75,82
"D3C65_10850",65,66,109,47,52,43,247,252,281,258,193,277
"D3C65_10855",29,21,28,18,14,11,69,67,82,89,58,85
"D3C65_10860",70,70,120,49,41,29,288,258,347,276,240,329
"D3C65_10865",85,73,118,30,21,23,250,273,374,266,247,335
"D3C65_10870",83,74,96,36,21,20,165,181,216,171,143,197
"D3C65_10875",270,217,276,71,60,52,430,466,623,529,472,607
"D3C65_10880",461,454,567,193,183,186,711,1014,1584,1384,1312,1575
"D3C65_10885",178,196,138,224,180,234,369,420,584,482,507,627
"D3C65_10890",141,164,157,65,67,81,201,253,410,320,339,411
"D3C65_10895",22,24,20,18,12,19,38,26,65,31,47,61
"D3C65_10900",7,11,10,10,10,14,18,29,30,19,23,45
"D3C65_10905",25,20,23,40,25,43,102,112,135,146,123,128
"D3C65_10910",213,198,220,188,137,141,538,603,689,561,602,790
"D3C65_10915",1,4,4,5,3,2,6,12,8,9,14,17
"D3C65_10920",177,170,183,144,118,119,356,352,470,385,349,442
"D3C65_10925",476,541,413,407,339,359,1062,940,1283,892,863,1225
"D3C65_10930",394,426,414,374,314,323,959,951,1210,1100,1018,1342
"D3C65_10935",104,126,114,207,129,128,363,406,415,341,322,428
"D3C65_10940",137,185,189,259,199,156,618,662,840,670,631,807
"D3C65_10945",95,102,97,127,85,85,218,278,341,219,225,304
"D3C65_10950",412,419,439,406,387,375,970,998,1314,944,1033,1337
"D3C65_10955",78,97,85,126,114,123,211,208,258,190,192,247
"D3C65_10960",137,110,90,93,76,76,137,134,167,143,165,219
"D3C65_10965",445,556,429,94,111,126,301,386,467,470,591,681
"D3C65_10970",6344,6694,6468,1272,1633,1842,4921,8123,11557,11942,10125,11758
"D3C65_10975",436,453,410,329,235,282,583,632,740,597,664,920
"D3C65_10980",590,605,575,525,418,370,1046,934,1236,1026,1137,1347
"D3C65_10985",259,322,313,368,338,373,556,590,894,645,733,775
"D3C65_10990",5,14,7,10,8,17,47,55,47,54,40,57
"D3C65_10995",39,30,74,41,42,39,209,219,228,181,157,196
"D3C65_11000",30,31,20,21,10,20,22,31,36,34,37,61
"D3C65_11005",817,889,849,651,589,645,1325,1638,1918,1311,1572,2050
"D3C65_11010",287,289,313,318,234,230,664,704,921,617,801,1102
"D3C65_11015",257,265,268,330,277,257,805,876,1038,855,814,1080
"D3C65_11020",197,222,176,165,168,160,410,485,559,510,430,573
"D3C65_11025",413,511,450,329,285,295,894,874,1177,855,914,1164
"D3C65_11030",184,185,159,261,182,161,351,284,408,227,309,398
"D3C65_11035",2552,2467,2608,2127,1819,1865,4585,4637,6281,4841,5143,6561
"D3C65_11040",35775,42061,44862,41137,37291,35080,12780,13440,17726,13774,14802,14631
"D3C65_11045",262,308,264,479,423,316,223,173,305,167,303,320
"D3C65_11050",278,234,234,221,196,175,536,558,710,545,596,686
"D3C65_11055",9108,10568,10155,14868,13540,12913,13865,13629,18969,14434,16297,19612
"D3C65_11060",361,377,227,381,283,263,608,611,781,687,681,931
"D3C65_11065",172,227,132,149,171,162,400,485,599,494,548,613
"D3C65_11070",51,54,55,50,33,50,135,146,176,151,150,182
"D3C65_11075",72,89,60,38,27,35,78,84,171,183,149,176
"D3C65_11080",60,61,53,51,48,55,122,154,210,198,168,245
"D3C65_11085",6,16,12,12,10,13,19,21,45,31,30,47
"D3C65_11090",104,111,108,76,61,73,206,235,297,261,242,283
"D3C65_11095",758,806,781,759,724,758,1626,1803,2270,1744,1795,2577
"D3C65_11100",261,273,258,273,246,226,567,550,782,558,605,776
"D3C65_11105",180,149,210,77,71,72,242,389,425,473,352,459
"D3C65_11110",4479,4474,3942,2664,2018,1914,2940,2182,2402,1599,2221,3023
"D3C65_11115",66,73,66,39,38,33,136,157,214,206,182,219
"D3C65_11120",8,10,11,8,7,11,39,25,35,22,25,28
"D3C65_11125",15,30,23,21,23,11,68,65,80,52,54,100
"D3C65_11130",14,22,16,15,5,11,52,60,43,58,49,80
"D3C65_11135",7,15,18,20,15,14,32,40,53,45,44,46
"D3C65_11140",99,85,83,145,152,129,374,408,485,343,385,499
"D3C65_11145",44,32,40,36,28,27,66,88,98,69,70,100
"D3C65_11150",232,218,266,201,148,164,498,516,775,557,582,772
"D3C65_11155",664,616,701,664,555,564,1487,1622,1951,1445,1523,2268
"D3C65_11160",3388,3329,3585,3069,2671,2543,6583,6790,9345,7306,7307,8967
"D3C65_11165",80,104,86,175,133,134,413,392,490,400,452,552
"D3C65_11170",1133,1358,1209,900,916,910,3619,3424,4284,3159,3680,4819
"D3C65_11175",345,415,425,148,165,184,785,955,1278,960,1030,1270
"D3C65_11180",179,184,189,133,134,134,405,456,624,429,492,685
"D3C65_11185",94,106,85,74,52,68,290,344,463,295,317,364
"D3C65_11190",258,302,305,305,292,320,731,839,1016,896,931,1169
"D3C65_11195",773,784,745,608,499,538,1641,1652,2303,1636,1712,2119
"D3C65_11200",272,266,272,217,197,182,636,650,850,664,664,834
"D3C65_11205",336,355,371,240,245,198,672,703,1018,796,810,1043
"D3C65_11210",493,496,530,455,445,397,1108,1061,1502,1122,1316,1601
"D3C65_11215",166,169,163,295,232,207,880,587,1371,937,1029,1012
"D3C65_11220",2690,3419,2462,2871,1922,1579,1090,871,1322,915,1203,1243
"D3C65_11225",1953,2423,1926,2267,1737,1497,909,748,1259,835,1117,1155
"D3C65_11230",528,557,431,432,305,280,803,836,1178,918,917,1118
"D3C65_11235",318,360,245,393,403,384,444,401,464,329,530,933
"D3C65_11240",56,53,38,40,40,37,72,88,75,70,79,108
"D3C65_11245",606,622,672,269,232,242,673,808,1058,884,837,1183
"D3C65_11250",44,42,51,34,24,31,62,89,118,115,96,104
"D3C65_11255",296,327,271,265,221,242,648,676,883,716,676,858
"D3C65_11260",469,438,424,619,557,503,1647,1683,2302,1609,2077,2606
"D3C65_11265",281,313,279,444,331,327,961,1098,1466,1147,1287,1503
"D3C65_11270",94,126,89,99,93,86,328,315,401,295,317,382
"D3C65_11275",145,132,132,91,73,75,262,277,379,293,312,411
"D3C65_11280",4,10,4,6,7,6,16,21,27,12,19,30
"D3C65_11285",7,2,4,7,5,5,5,18,14,19,13,12
"D3C65_11290",433,423,443,478,375,399,919,897,1103,730,758,1048
"D3C65_11295",1355,1620,1692,518,678,751,1110,1490,1908,1528,1657,2142
"D3C65_11300",4,5,2,4,3,3,6,7,9,5,4,8
"D3C65_11305",7,5,4,9,4,7,6,13,10,14,16,13
"D3C65_11310",305,371,308,467,371,385,1082,1159,1493,1139,1080,1404
"D3C65_11315",148,122,122,145,166,153,579,601,767,542,603,689
"D3C65_11320",3347,3924,3642,3526,3472,3164,6369,6412,8351,5888,6843,8597
"D3C65_11325",162,126,167,70,66,87,194,287,375,324,309,418
"D3C65_11330",2403,2404,2269,4239,3576,3302,7647,6642,8936,6836,7814,9799
"D3C65_11335",602,616,672,1056,927,837,1630,1489,2096,1780,2144,2627
"D3C65_11340",1178,1152,1286,1044,902,857,2273,2485,3398,2789,2852,3505
"D3C65_11345",441,457,409,607,602,490,1178,1112,1318,919,1177,1536
"D3C65_11350",250,297,255,287,312,256,313,257,539,418,573,505
"D3C65_11355",633,716,586,802,740,698,2150,1781,2298,1445,2083,2729
"D3C65_11360",129,151,119,209,176,178,425,402,516,269,455,649
"D3C65_11365",17,19,12,22,19,24,33,22,36,22,39,59
"D3C65_11370",97,144,120,54,64,73,196,219,348,295,309,422
"D3C65_11375",203,227,197,187,202,163,430,448,585,478,488,586
"D3C65_11380",1114,1340,1228,725,594,541,334,440,552,463,495,594
"D3C65_11385",15,24,12,25,21,15,13,25,35,32,26,26
