gene_id,ALE__1,ALE__2,ALE__3,COL__1,COL__2,COL__3,ctrl__1,ctrl__2,ctrl__3,NV716__1,NV716__2
PA1847,1277,3659,2515,2466,1444,967,1144,1963,2308,1586,901
PA1848,69,168,70,135,86,58,47,49,54,41,37
PA1849,5,9,7,2,0,10,0,3,0,8,0
PA1850,206,656,401,439,259,195,75,142,136,253,182
PA1851,289,612,484,715,484,359,293,428,550,644,386
PA1852,2496,8702,4320,1680,1121,996,989,1261,1321,6628,3888
PA1853,109,229,154,369,183,176,109,125,130,235,151
PA1854,3,6,9,10,0,2,1,9,4,7,1
PA1855,12,5,8,19,11,19,2,3,5,3,4
PA1856,67,226,125,205,152,116,76,85,93,145,83
PA1857,333,906,595,404,298,222,73,168,147,440,276
PA1858,66,123,97,144,92,76,92,120,161,103,58
PA1859,55,132,58,89,45,74,46,41,38,83,43
PA1860,186,423,313,639,419,333,185,218,245,313,208
PA1861,228,482,429,652,417,288,186,267,363,263,149
PA1862,213,460,370,307,189,172,77,161,183,307,216
PA1863,359,720,490,568,270,307,400,620,722,851,476
PA1864,578,1370,921,282,193,111,1081,1490,1622,1935,1233
PA1865,552,1221,990,934,504,492,325,415,423,751,563
PA1866,274,795,524,844,489,374,271,315,426,344,246
PA1867,25,32,59,34,23,16,10,2,9,11,14
PA1868,73,130,70,302,140,122,61,94,78,91,80
PA1869,45,149,62,788,644,422,40,32,24,12,2
PA1870,166,403,245,389,191,166,184,219,277,412,268
PA1871,91,284,171,2735,1630,1318,258,362,425,199,71
PA1872,267,661,481,694,358,306,111,190,177,228,154
PA1873,28,29,27,71,51,42,14,51,38,72,52
PA1874,309,503,315,933,591,421,451,613,748,460,269
PA1875,221,486,288,635,428,296,375,385,490,351,254
PA1876,193,433,267,642,350,295,207,299,275,288,218
PA1877,61,193,108,282,218,153,154,251,267,247,124
PA1878,11,23,20,63,24,26,1,6,13,31,10
PA1879,26,57,36,35,29,28,2,6,19,12,14
PA1880,226,458,395,838,474,398,199,234,213,287,238
PA1881,60,153,112,123,101,54,16,25,45,95,83
PA1882,1842,4501,2338,1666,988,651,376,468,438,3477,2493
PA1883,68,184,129,172,113,64,78,104,108,206,136
PA1884,323,934,724,561,251,228,237,277,400,711,390
PA1885,282,600,404,465,245,173,250,251,326,621,419
PA1886,465,1185,878,1293,750,691,372,407,461,699,465
PA1887,65,188,128,479,296,230,211,269,288,607,386
PA1888,197,476,309,841,584,382,472,692,791,1063,698
PA1889,291,709,452,436,348,273,133,214,210,591,433
PA1890,65,225,129,361,222,180,27,30,44,65,58
PA1891,2,12,0,12,6,4,3,15,12,15,10
PA1892,7,40,24,46,43,27,18,18,39,42,23
PA1893,14,61,20,99,64,64,9,14,32,26,18
PA1894,13,13,25,52,11,30,4,4,16,7,4
PA1895,24,51,21,50,49,46,10,17,17,12,23
PA1896,22,37,23,44,23,11,18,12,21,11,6
PA1897,31,51,29,49,26,26,26,17,16,68,44
PA1898,121,357,229,253,109,100,429,549,660,557,275
PA1899,5,42,13,34,41,21,8,34,16,45,13
PA1900,18,44,34,227,149,123,23,29,39,26,26
PA1901,0,0,0,8,3,5,1,3,0,2,1
PA1902,0,0,0,0,0,0,0,0,0,0,0
PA1903,0,0,0,1,0,0,0,0,0,0,0
PA1904,0,0,0,0,0,0,0,0,0,0,0
PA1905,1,11,1,301,124,151,71,86,94,6,0
PA1906,29,72,55,86,47,30,21,13,16,26,26
PA1907,15,59,32,59,21,25,28,22,18,21,15
PA1908,31,65,57,73,43,38,25,31,56,29,18
PA1909,32,65,41,116,47,51,38,73,51,26,30
PA1910,98,337,216,248,131,95,61,156,140,98,32
PA1911,987,2260,1651,1278,742,618,739,1061,1129,441,257
PA1912,641,1490,1031,547,292,288,554,796,927,726,474
PA1913,62,137,80,247,108,138,22,25,31,65,35
PA1914,13,62,23,104,38,63,10,17,52,52,28
PA1915,534,1243,862,1728,897,728,601,816,979,1032,605
PA1916,18,29,36,55,25,30,26,26,42,35,18
PA1917,6,1,0,3,6,0,0,0,2,1,2
PA1918,29,53,36,71,53,36,31,17,29,54,18
PA1919,30,60,40,245,167,135,74,74,104,84,29
PA1920,511,1336,751,245,116,134,382,458,542,1264,792
PA1921,116,381,189,115,68,72,41,45,35,149,77
PA1922,32,65,48,65,40,31,45,63,63,48,22
PA1923,37,89,50,133,75,62,38,29,82,27,22
PA1924,4,7,5,5,1,1,2,0,4,2,10
PA1925,3,4,10,12,6,5,9,6,6,9,17
PA1926,236,568,375,422,232,210,68,78,116,153,88
PA1927,100,246,400,534,318,316,106,150,172,161,88
PA1928,42,189,90,157,95,72,24,24,57,63,37
PA1929,30,63,36,55,47,37,8,11,13,23,18
PA1930,295,671,411,893,453,331,294,339,442,535,341
PA1931,84,188,134,250,113,121,129,90,130,153,107
PA1932,38,68,98,87,54,52,43,50,65,81,57
PA1933,190,508,217,530,329,254,157,241,319,250,178
PA1934,64,148,117,505,356,260,25,38,46,82,48
PA1935,110,330,207,473,249,239,123,137,143,217,130
PA1936,23,60,25,38,44,14,16,18,12,25,20
PA1937,32,152,89,182,82,83,77,87,146,84,71
PA1938,47,118,47,125,76,66,52,83,123,160,81
PA1939,903,2202,1351,6915,3747,3289,1035,1310,1477,1544,876
PA1940,60,163,123,413,228,205,34,84,47,96,75
PA1941,164,439,270,425,218,186,98,99,102,271,178
PA1942,22,29,21,78,52,41,13,14,23,33,33
PA1943,182,486,323,898,458,472,128,147,186,323,198
PA1944,345,804,562,1419,840,675,371,408,485,637,427
PA1945,168,361,207,509,293,258,190,260,298,274,104
PA1946,340,947,559,1592,958,797,772,962,1016,807,533
PA1947,197,361,226,827,497,373,746,891,999,491,369
PA1948,144,223,226,528,247,243,337,392,425,237,180
PA1949,226,635,462,1117,609,581,580,794,975,566,324
PA1950,1063,2630,1794,3573,2154,1645,1342,1721,2039,1676,1028
PA1951,43,83,58,180,123,92,44,23,32,82,74
PA1952,0,9,3,9,1,5,3,3,5,8,2
PA1953,6,10,9,8,1,8,1,13,3,17,8
PA1954,19,35,5,43,22,11,12,6,10,24,24
PA1955,0,4,0,0,0,0,6,0,0,0,3
PA1956,13,24,20,25,12,16,38,12,15,24,11
PA1957,52,78,51,80,38,43,16,13,16,23,9
PA1958,113,224,163,187,108,106,32,53,65,112,43
PA1959,130,242,206,152,88,82,20,40,28,162,145
PA1960,78,134,127,95,66,53,24,40,45,57,34
PA1961,49,85,75,125,73,87,16,33,25,63,49
PA1962,23,54,52,77,31,34,13,19,9,51,46
PA1963,259,605,366,422,279,198,85,147,197,310,192
PA1964,533,1497,1081,744,431,407,146,239,258,409,219
PA1965,69,101,74,102,50,73,28,26,33,65,36
PA1966,34,57,42,33,30,16,5,11,17,19,13
PA1967,52,119,41,282,137,74,35,45,38,67,30
PA1968,160,400,212,359,165,129,80,105,147,159,126
PA1969,189,419,378,441,265,216,32,88,55,187,141
PA1970,7,10,7,30,2,6,1,1,12,1,3
PA1971,10,71,35,41,21,22,10,8,19,17,15
PA1972,8,63,55,95,67,31,45,66,73,70,36
PA1973,175,471,303,690,356,303,109,174,144,159,112
PA1974,12,35,38,38,22,22,18,26,31,33,17
PA1975,73,126,73,224,165,97,57,57,73,110,39
PA1976,56,139,68,200,97,72,81,77,110,126,68
PA1977,9,27,10,79,31,19,15,12,30,23,6
PA1978,28,76,66,153,39,59,12,16,10,42,14
PA1979,8,22,15,41,20,27,10,9,20,26,15
PA1980,20,38,33,81,34,35,31,37,32,29,17
PA1981,4,4,0,6,1,2,2,3,4,13,1
PA1982,27,102,63,130,56,49,25,32,34,62,30
PA1983,7,13,4,11,12,5,0,9,3,13,2
PA1984,2,9,3,39,27,17,20,7,11,17,11
PA1985,233,681,404,2490,1596,1388,273,304,307,643,361
PA1986,78,185,124,278,166,120,63,53,62,180,94
PA1987,109,344,168,531,283,252,110,124,154,176,96
PA1988,15,43,39,106,51,39,15,11,16,21,13
PA1989,36,86,43,209,103,71,24,42,44,100,35
PA1990,91,158,121,573,323,251,140,162,246,144,84
PA1991,205,564,334,662,340,362,149,178,247,368,298
PA1992,337,676,469,1102,617,493,259,282,371,517,276
PA1993,352,637,532,936,649,492,632,655,732,527,344
PA1994,132,289,212,399,207,201,79,78,119,154,87
PA1995,165,387,258,266,150,137,78,102,147,315,222
PA1996,22,18,24,20,24,11,10,13,5,21,12
PA1997,311,718,481,957,489,441,215,327,396,409,293
PA1998,165,475,417,448,237,210,123,176,153,275,175
PA1999,447,904,608,4346,2485,2099,337,469,480,1055,664
PA2000,187,355,296,3533,2029,1772,116,185,194,608,462
PA2001,451,1056,817,5035,2606,2230,398,576,589,733,440
PA2002,90,172,143,501,315,257,79,81,76,116,72
PA2003,87,193,126,730,468,349,131,177,206,278,179
PA2004,40,177,74,195,120,70,62,62,103,147,96
PA2005,309,695,503,794,500,426,143,221,262,330,222
PA2006,127,250,203,814,430,347,314,290,388,146,114
PA2007,689,1623,1009,3860,2214,1875,1490,2009,2129,1005,631
PA2008,705,1781,1323,4137,2451,2166,1101,1661,1754,1557,882
PA2009,784,1742,1308,4165,2532,2257,1510,2245,2159,2969,1789
PA2010,241,654,492,1464,920,697,533,788,782,769,482
PA2011,179,431,280,2011,1184,1059,522,703,872,404,263
PA2012,472,1024,745,4457,2281,2034,1342,1856,2088,1068,685
PA2013,167,434,260,1539,714,757,355,496,584,353,212
PA2014,494,1162,866,3900,2057,1809,1213,1513,1851,1355,723
PA2015,2653,6238,4746,13443,7384,6572,5067,7212,8063,8205,5002
PA2016,872,1652,1306,2559,1445,1151,1485,2193,2427,2563,1601
PA2017,747,1663,1063,3358,1950,1441,1815,2389,2744,3194,2005
PA2018,324,808,624,1559,906,772,139,167,177,320,181
PA2019,177,461,326,183,88,105,21,14,20,55,45
PA2020,561,1530,877,662,363,325,339,454,550,2128,1097
PA2021,552,1061,829,1044,610,500,460,675,774,1581,857
PA2022,93,219,118,243,182,119,111,157,219,422,277
PA2023,587,1784,1170,1149,690,622,278,412,466,1051,593
PA2024,2220,5098,3249,6419,3454,2731,1813,2252,2394,3767,2655
PA2025,1585,4097,2693,3988,2302,1724,874,1200,1433,2107,1106
PA2026,54,167,107,1043,591,452,49,28,52,119,70
PA2027,64,121,78,138,71,51,36,56,47,160,92
PA2028,18,28,41,42,17,27,25,19,40,63,40
PA2029,53,159,118,190,103,85,30,28,66,82,60
PA2030,93,120,87,191,116,91,19,55,66,59,35
PA2031,35,128,72,61,29,24,9,9,35,47,46
PA2032,327,866,591,321,157,158,105,148,170,345,228
PA2033,818,1698,1269,683,310,306,468,679,737,520,348
PA2034,767,1736,1218,896,564,443,673,765,985,258,167
PA2035,193,522,347,494,301,243,357,469,534,439,289
PA2036,22,87,49,106,66,63,24,30,42,86,47
PA2037,128,400,291,563,316,234,139,170,241,435,331
PA2038,10,22,32,64,26,28,0,3,2,6,10
PA2039,18,49,48,64,29,23,7,9,21,18,16
PA2040,146,353,256,780,423,432,147,177,203,321,202
PA2041,59,225,143,480,233,171,54,66,80,139,114
PA2042,327,862,591,497,346,252,31,55,84,246,117
PA2043,131,366,206,508,314,297,111,152,157,136,98
PA2044,263,534,399,621,339,289,85,90,94,143,97
PA2045,33,108,85,180,59,63,12,33,33,63,29
PA2046,85,232,180,265,152,90,126,115,122,169,94
PA2047,84,291,182,380,222,181,72,85,93,90,72
PA2048,60,216,128,256,144,117,54,88,88,125,114
PA2049,290,564,553,638,303,410,74,74,102,176,100
PA2050,9,2,12,5,2,0,0,6,13,14,2
PA2051,11,24,10,34,18,8,14,20,19,13,12
PA2052,10,17,9,54,33,23,7,5,2,12,1
PA2053,9,30,25,38,12,7,14,20,14,22,9
PA2054,261,685,428,315,161,149,243,434,399,276,184
PA2055,18,40,22,61,20,26,11,19,11,18,22
PA2056,31,94,55,95,50,48,16,41,38,43,45
PA2057,74,200,107,262,150,157,70,95,84,174,79
PA2058,47,111,84,85,26,39,3,21,22,56,37
PA2059,15,70,46,69,36,44,33,19,41,27,26
PA2060,5,28,12,26,19,13,5,15,17,21,18
PA2061,78,226,112,246,169,139,75,102,108,122,65
PA2062,95,416,158,453,283,168,66,102,121,310,184
PA2063,87,208,160,212,111,105,49,56,77,85,76
PA2064,9,86,48,82,25,22,23,48,44,49,37
PA2065,29,91,41,122,88,66,53,53,68,60,49
PA2066,16,24,6,360,187,174,38,22,49,9,4
PA2067,10,33,20,266,131,129,28,45,51,29,30
PA2068,11,16,15,380,210,165,48,67,87,6,6
PA2069,85,181,119,624,404,278,80,84,107,103,41
PA2070,29,114,99,130,67,65,48,36,54,90,56
PA2071,672,1920,1329,1440,879,784,363,477,613,1477,1228
PA2072,300,504,349,1258,679,581,306,422,492,481,308
PA2073,19,35,26,47,25,25,29,15,28,46,42
PA2074,26,61,26,98,54,39,25,29,53,41,33
PA2075,54,108,75,216,99,75,43,43,43,92,48
PA2076,83,194,137,428,251,180,75,118,83,146,102
PA2077,4,12,2,23,6,15,6,6,3,4,14
PA2078,15,43,18,69,27,23,11,29,12,31,13
PA2079,119,272,182,351,207,192,89,123,150,130,84
PA2080,70,245,159,419,263,179,44,55,79,137,57
PA2081,174,386,263,167,92,60,63,34,68,162,112
PA2082,330,752,616,309,235,205,621,828,877,1796,1094
PA2083,84,289,194,597,372,238,244,328,413,513,387
PA2084,100,194,152,247,170,155,64,94,94,93,79
PA2085,0,1,6,8,5,5,3,11,9,7,7
PA2086,0,2,19,14,7,12,7,8,4,7,0
PA2087,10,5,2,18,14,10,2,17,15,3,6
PA2088,40,100,35,122,89,88,116,122,109,90,77
PA2089,158,374,218,594,345,235,182,304,365,556,295
PA2090,10,32,10,52,36,28,17,30,35,39,17
PA2091,6,36,16,91,23,39,11,19,24,10,10
PA2092,59,118,87,138,89,93,119,136,172,96,67
PA2093,27,28,17,50,23,13,29,16,7,18,32
PA2094,57,115,73,141,73,50,35,61,55,82,57
PA2095,81,212,143,303,130,145,105,171,213,194,166
PA2096,80,143,120,211,82,63,22,46,60,72,43
PA2097,19,66,43,66,33,36,33,41,29,53,33
PA2098,10,16,19,33,11,17,16,23,13,24,14
PA2099,9,69,24,89,62,27,41,30,31,45,32
PA2100,1725,4287,2991,3878,2347,1899,3265,4392,4947,6289,3729
PA2101,465,947,728,504,241,227,859,1356,1386,1450,858
PA2102,154,354,330,413,218,235,450,664,705,818,439
PA2103,410,902,608,1124,630,578,912,1273,1379,1167,674
PA2104,405,645,566,1086,600,480,627,775,943,610,393
PA2105,113,360,231,500,244,204,243,351,381,221,214
PA2106,295,819,516,1156,621,540,562,587,830,486,371
PA2107,47,75,69,54,37,27,10,25,40,72,65
PA2108,95,205,153,336,161,127,197,155,170,211,129
PA2109,4,16,10,20,9,16,6,10,10,17,4
PA2110,11,41,36,178,95,77,52,80,85,27,20
PA2111,12,15,32,205,148,116,23,24,24,16,14
PA2112,20,21,25,75,42,26,15,28,36,23,13
PA2113,5,14,14,70,36,56,21,55,38,17,23
PA2114,59,102,88,427,211,181,42,54,87,55,49
PA2115,60,150,87,114,49,47,25,43,28,61,72
PA2116,35,67,63,331,192,164,62,77,74,52,26
PA2117,86,167,112,133,91,67,21,25,32,52,61
PA2118,78,195,99,205,156,98,93,85,102,89,72
PA2119,160,497,388,5360,2956,2639,479,695,822,281,173
PA2120,33,94,80,170,106,66,16,48,44,52,25
PA2121,218,689,371,712,381,309,203,356,336,498,309
PA2122,189,381,229,428,195,181,90,139,119,225,165
PA2123,129,260,186,479,317,221,80,146,133,164,106
PA2124,53,89,61,143,78,53,45,77,71,89,61
PA2125,24,77,27,94,42,43,48,32,57,65,22
PA2126,254,609,430,2456,1398,1087,630,836,944,342,188
PA2126.1,68,158,137,774,461,395,156,231,237,78,53
PA2127,372,982,650,4423,2719,2566,806,1179,1309,980,558
PA2128,95,227,138,972,558,425,108,154,213,493,216
PA2129,9,30,7,106,46,47,26,31,29,42,26
PA2130,57,182,93,263,164,163,87,123,94,181,96
PA2131,17,52,15,147,77,48,22,42,48,65,26
PA2132,1,14,14,72,45,25,13,19,14,19,17
PA2133,10,17,26,97,48,33,34,29,26,25,18
PA2134,25,92,41,48,24,19,11,19,6,62,55
PA2135,30,104,50,142,61,67,28,31,53,68,49
PA2136,15,52,31,21,23,14,10,34,23,27,18
PA2137,28,75,51,82,42,29,89,121,160,179,90
PA2138,62,177,117,224,125,132,264,294,277,220,136
PA2139,1,5,1,3,2,0,0,0,1,2,0
PA2140,0,2,3,3,4,0,3,1,7,0,1
PA2141,4,19,10,15,7,10,10,8,18,9,15
PA2142,38,83,65,80,37,40,45,58,57,65,59
PA2143,117,413,223,275,144,112,70,90,99,168,101
PA2144,181,370,285,400,179,175,114,115,145,166,120
PA2145,25,108,70,92,50,42,27,45,59,86,70
PA2146,271,633,399,228,193,100,136,181,269,276,154
PA2147,69,103,89,132,79,43,73,91,121,107,71
PA2148,82,252,148,160,100,85,99,135,139,203,134
PA2149,7,17,11,7,4,1,4,12,14,12,12
PA2150,41,67,36,85,44,39,57,51,66,97,67
PA2151,133,296,168,216,135,124,115,104,165,144,119
PA2152,551,1284,791,1250,764,596,593,649,781,786,520
PA2153,90,240,192,182,119,99,124,107,169,118,116
PA2154,12,29,23,23,23,12,7,13,12,18,1
PA2155,28,67,58,59,48,43,26,46,54,36,40
PA2156,23,37,19,35,9,18,14,12,26,18,18
PA2157,13,44,34,26,31,21,23,60,30,30,26
PA2158,66,168,105,123,85,69,49,38,88,58,88
PA2159,61,111,106,114,69,68,35,55,40,88,52
PA2160,63,188,128,166,70,68,19,56,76,75,53
PA2161,8,4,8,0,3,0,0,3,3,3,4
PA2162,71,230,133,158,90,103,43,62,85,64,45
PA2163,60,161,113,85,54,61,32,47,72,60,29
PA2164,55,124,56,131,48,49,30,35,53,50,44
PA2165,58,220,158,168,130,86,49,50,56,101,65
PA2166,83,156,104,257,140,104,59,68,91,150,99
PA2167,169,424,326,367,191,166,82,123,126,248,156
PA2168,88,179,136,161,73,49,57,79,45,103,51
PA2169,10,69,37,36,5,8,11,12,11,14,1
PA2170,5,10,12,37,26,13,1,4,4,9,1
PA2171,18,43,25,17,19,12,16,16,12,17,14
PA2172,71,225,121,142,89,69,73,83,92,110,51
PA2173,14,67,26,63,25,32,7,18,20,23,17
PA2174,49,91,55,178,118,84,43,40,49,92,62
PA2175,152,372,283,660,384,360,246,321,341,510,255
PA2176,579,1965,952,1018,542,440,415,561,564,1090,709
PA2177,615,1667,1045,1189,702,616,556,673,764,1304,784
PA2178,22,83,49,44,33,24,19,51,29,62,30
PA2179,77,306,183,408,269,201,311,337,481,357,240
PA2180,15,58,28,38,32,24,18,15,24,43,31
PA2181,41,89,48,121,69,42,51,47,87,95,38
PA2182,23,42,48,86,50,33,23,31,27,41,27
PA2183,11,60,48,102,35,43,15,35,39,58,18
PA2184,7,20,24,23,18,12,10,7,8,19,9
PA2185,118,270,178,251,120,110,77,80,127,208,85
PA2186,1,14,15,22,7,12,5,9,8,10,6
PA2187,17,33,29,33,19,32,13,17,20,32,20
PA2188,11,42,18,72,31,40,14,20,34,33,21
PA2189,16,39,18,96,62,44,31,32,26,25,22
PA2190,114,423,267,407,254,157,105,132,179,269,152
PA2191,20,51,43,148,98,44,51,31,22,39,24
PA2192,34,97,69,73,30,50,41,66,89,101,60
PA2193,11,25,24,126,87,67,9,8,6,9,8
PA2194,114,266,137,1087,688,598,87,181,131,53,36
PA2195,159,355,216,3327,2086,1666,354,487,491,120,71
PA2196,127,239,178,448,260,249,132,159,206,72,50
PA2197,155,385,220,774,370,375,124,141,147,84,78
PA2198,101,228,127,484,366,230,94,138,195,102,42
PA2199,261,641,453,1423,882,640,228,412,387,330,177
PA2200,149,387,290,1106,627,551,220,244,249,158,128
PA2201,29,88,90,172,99,41,23,19,29,28,30
PA2202,4,6,9,40,42,21,6,4,3,16,6
PA2203,4,4,0,29,6,15,0,0,0,10,6
PA2204,61,195,74,820,352,413,11,34,22,289,164
PA2205,13,31,33,25,18,34,12,7,15,28,31
PA2206,52,163,106,178,115,94,27,63,66,80,31
PA2207,7,16,15,36,13,13,6,16,10,22,5
PA2208,0,4,2,0,0,6,0,0,0,7,1
PA2209,21,65,43,26,32,14,3,20,16,30,24
PA2210,96,193,144,108,105,92,123,100,156,217,126
PA2211,6,41,19,47,18,17,28,40,43,32,46
PA2212,5,16,10,50,16,17,7,16,23,20,12
PA2213,12,28,13,46,23,31,35,30,31,35,30
PA2214,12,32,21,39,33,9,21,20,35,27,12
PA2215,18,66,35,68,41,27,17,18,14,55,43
PA2216,19,43,24,66,56,37,33,33,37,34,20
PA2217,16,20,15,35,14,22,14,17,12,27,21
PA2218,141,349,226,305,211,162,69,67,104,310,188
PA2219,63,277,168,193,99,88,108,133,143,327,156
PA2220,338,991,649,733,441,339,349,471,587,723,488
PA2221,644,1542,1049,493,285,244,911,1095,1341,1784,995
PA2222,47,136,140,384,221,191,55,80,115,185,124
PA2223,31,78,56,149,112,94,38,69,58,171,73
PA2224,38,128,60,99,30,44,103,187,151,310,219
PA2225,40,128,47,125,70,71,75,75,84,116,63
PA2226,18,59,33,134,103,80,50,22,71,164,95
PA2227,71,174,109,184,97,117,68,123,87,317,204
PA2228,121,225,154,282,206,106,200,298,270,2036,1166
PA2229,107,280,188,326,229,163,105,111,140,141,84
PA2230,42,164,131,122,78,67,15,23,16,53,49
PA2231,2344,6226,4410,3319,1883,1495,695,885,1089,4720,2821
PA2232,515,1288,892,1994,1279,919,435,481,622,686,417
PA2233,200,500,422,917,537,365,183,211,236,193,150
PA2234,178,443,328,733,409,367,105,144,137,147,91
PA2235,513,1173,857,1804,1040,977,396,492,535,378,273
PA2236,185,461,358,893,593,541,109,164,237,125,96
PA2237,188,429,313,926,590,549,122,167,186,155,93
PA2238,202,533,311,1093,628,467,144,162,199,113,97
PA2239,126,287,211,698,426,354,65,101,91,85,80
PA2240,244,503,381,1118,679,674,241,326,340,298,232
PA2241,103,303,232,670,455,346,107,124,161,139,80
PA2242,85,272,194,808,544,449,143,130,178,131,59
PA2243,43,107,60,184,80,89,60,48,54,91,64
PA2244,93,265,163,205,92,68,80,94,114,144,82
PA2245,32,73,49,78,26,30,16,61,26,33,18
PA2246,173,441,354,282,191,143,158,180,209,253,155
PA2247,2598,6342,4457,8059,4718,4150,4545,6374,7212,8174,5009
PA2248,985,2310,1706,4567,2550,2218,3598,5234,5581,4457,2445
PA2249,1468,4140,2686,6821,3814,3412,6783,9090,10620,6318,3504
PA2250,1925,4852,3335,12779,7870,5865,9088,11865,14093,7056,4498
PA2251,73,203,114,145,78,89,89,117,104,164,95
PA2252,97,281,176,117,56,44,22,28,34,90,36
PA2253,96,239,123,249,117,113,55,60,69,128,73
PA2254,4,14,2,19,14,21,1,2,2,10,7
PA2255,6,10,10,24,13,8,2,4,5,7,2
PA2256,23,53,36,73,59,36,15,20,23,47,26
PA2257,5,11,3,38,9,13,2,2,10,6,2
PA2258,19,65,47,97,56,61,26,31,26,127,61
PA2259,4876,10978,8050,4022,2525,1593,2217,2832,2981,6243,3747
PA2260,69,118,113,73,48,36,72,100,102,94,74
PA2261,90,234,123,181,74,84,125,102,108,167,86
PA2262,34,66,52,88,45,47,22,50,44,52,48
PA2263,24,74,34,88,41,56,23,52,34,41,44
PA2264,100,318,252,239,146,145,143,195,256,236,176
PA2265,158,410,248,438,213,206,148,232,228,202,169
PA2266,159,420,287,536,298,257,163,219,234,217,120
PA2267,120,331,241,316,170,193,61,88,87,100,71
PA2268,540,1519,879,154,66,89,63,62,52,321,214
PA2269,65,201,99,155,122,115,65,78,138,126,49
PA2270,56,82,76,111,33,37,19,55,45,81,42
PA2271,43,96,57,114,66,57,18,19,22,28,20
PA2272,72,177,104,338,181,133,39,45,59,68,60
PA2273,349,763,562,389,173,168,420,422,627,191,132
PA2274,90,197,124,294,197,162,53,121,82,39,33
PA2275,23,47,43,61,23,24,20,9,21,33,21
PA2276,49,85,73,119,64,58,31,52,33,71,38
PA2277,177,338,308,29,39,26,33,26,30,94,67
PA2278,447,1014,746,272,177,163,107,89,128,136,112
PA2279,84,121,135,62,67,35,2,12,15,9,8
PA2280,165,375,334,336,223,147,42,49,85,63,29
PA2281,113,254,219,346,210,186,55,51,73,159,109
PA2282,330,702,460,284,192,144,399,464,606,740,473
PA2283,15,17,20,23,22,29,21,13,16,22,30
PA2284,2,3,10,5,11,3,4,5,3,2,2
PA2285,9,5,7,12,6,0,3,0,5,8,0
PA2286,14,37,24,67,17,16,4,16,13,16,4
PA2287,6,47,21,47,40,16,11,35,44,55,28
PA2288,653,1525,1055,962,525,451,726,968,968,1345,800
PA2289,59,261,156,555,266,244,127,158,169,182,106
PA2290,317,757,470,1158,678,641,143,201,174,240,136
PA2291,71,160,116,293,136,114,48,96,94,89,57
PA2292,2,8,7,24,15,10,2,6,13,14,4
PA2293,18,38,18,47,32,23,28,11,33,22,26
PA2294,32,46,41,114,43,51,58,72,91,68,45
PA2295,3,14,3,19,24,10,10,15,34,25,24
PA2296,50,139,94,118,47,58,50,87,60,84,49
PA2297,15,30,19,62,40,46,32,22,46,42,15
PA2298,217,646,366,1063,555,486,501,690,764,805,438
PA2299,123,382,179,410,222,196,147,264,287,316,238
PA2300,66,138,115,1395,1044,589,161,177,235,36,50
PA2301,142,341,236,1126,714,598,176,224,244,115,71
PA2302,851,2296,1233,12541,7622,5955,3363,4165,4984,1730,1093
PA2303,17,46,40,774,487,327,99,143,207,8,8
PA2304,31,125,52,790,535,394,142,129,150,16,28
PA2305,291,758,402,3437,2059,1623,616,628,785,168,105
PA2306,99,325,164,346,247,168,55,64,78,153,110
PA2307,8,13,10,90,52,42,21,11,15,7,3
PA2308,6,11,10,41,19,31,6,18,5,11,5
PA2309,3,9,18,18,8,5,3,5,9,7,10
PA2310,29,18,20,44,16,17,3,10,1,21,30
PA2311,5,14,4,42,15,11,1,0,10,11,5
PA2312,13,37,19,66,47,17,5,9,8,21,26
PA2313,25,66,30,72,35,40,21,15,23,30,21
PA2314,15,32,17,41,20,11,7,15,31,20,8
PA2315,48,113,62,141,68,76,98,98,107,147,62
PA2316,137,296,212,421,236,166,77,114,115,168,124
PA2317,72,121,81,131,85,46,76,42,62,104,75
