gene_id,E131sig1,E131sig2,E131sig3,E131rhlR1,E131rhlR2,E131rhlR3
fig|287.13133.peg.2016,531,449,353,474,427,393
fig|287.13133.peg.2017,1067,915,630,793,725,717
fig|287.13133.peg.2018,1424,1081,1056,1233,940,1349
fig|287.13133.peg.2019,834,849,1822,1708,736,2159
fig|287.13133.peg.2020,2613,1868,1918,2422,1745,2345
fig|287.13133.peg.2021,197,187,148,220,149,153
fig|287.13133.peg.2022,7844,7257,4929,7606,7222,6811
fig|287.13133.peg.2023,1211,1261,664,1024,996,665
fig|287.13133.peg.2024,3581,2872,2190,3443,2936,3153
fig|287.13133.peg.2025,1341,1137,937,1346,1157,1424
fig|287.13133.peg.2026,2922,2428,1852,2840,2698,2387
fig|287.13133.peg.2027,20992,15137,13210,21374,17214,16550
fig|287.13133.peg.2028,7332,7211,4931,8145,6166,6076
fig|287.13133.peg.2029,1904,1312,1051,1694,1290,1242
fig|287.13133.peg.2030,18113,15600,12532,18938,15045,16556
fig|287.13133.peg.2031,4974,5121,2842,5245,4412,3691
fig|287.13133.peg.2032,4350,2779,2601,3493,2778,3535
fig|287.13133.peg.2033,5353,6509,3775,6071,5187,5038
fig|287.13133.peg.2034,22401,23068,14086,22230,20816,18656
fig|287.13133.peg.2035,134106,91375,82451,124359,114362,89128
fig|287.13133.peg.2036,8802,8420,4671,7591,8152,5638
fig|287.13133.peg.2037,4713,5346,2675,4811,4639,2848
fig|287.13133.peg.2038,1789,1674,1227,1844,1647,1505
fig|287.13133.peg.2039,6086,6124,4177,5715,4812,5210
fig|287.13133.peg.2040,22179,16536,15476,25496,18814,28270
fig|287.13133.peg.2041,3663,3707,2193,3398,3048,2305
fig|287.13133.peg.2042,6877,6710,4225,6467,6293,6169
fig|287.13133.peg.2043,1949,1990,1182,2007,1789,1483
fig|287.13133.peg.2044,768,739,587,1065,685,717
fig|287.13133.peg.2045,722,703,498,910,594,721
fig|287.13133.peg.2046,636,522,453,787,523,675
fig|287.13133.peg.2047,1195,1144,834,1546,1005,1397
fig|287.13133.peg.2048,1899,1583,1309,2126,1692,1866
fig|287.13133.peg.2049,949,610,772,1123,714,878
fig|287.13133.peg.2050,6583,5478,5262,7004,5110,7545
fig|287.13133.peg.2051,2161,1653,1885,2214,1814,2495
fig|287.13133.peg.2052,350,234,281,303,264,266
fig|287.13133.peg.2053,1622,1436,1194,1395,1179,1229
fig|287.13133.peg.2054,9106,8479,4983,8523,7769,5813
fig|287.13133.peg.2055,2043,1965,1280,1794,1969,1336
fig|287.13133.peg.2056,1700,1677,1032,1434,1402,1057
fig|287.13133.peg.2057,2084,1686,1111,1400,1402,1318
fig|287.13133.peg.2058,555,495,450,547,407,453
fig|287.13133.peg.2059,1777,1552,1310,1823,1462,2158
fig|287.13133.peg.2060,1048,799,775,1053,960,983
fig|287.13133.peg.2061,1934,1652,1220,1522,1485,1450
fig|287.13133.peg.2062,462,459,347,412,331,640
fig|287.13133.peg.2063,1790,1513,1353,1681,1428,1651
fig|287.13133.peg.2064,878,832,503,804,736,541
fig|287.13133.peg.2065,2540,2343,1816,2345,2194,1797
fig|287.13133.peg.2066,14698,12884,11600,15709,11212,16860
fig|287.13133.peg.2067,6069,6812,3659,5925,5529,4136
fig|287.13133.peg.2068,1790,2063,1314,1760,1666,1328
fig|287.13133.peg.2069,8867,9002,5612,9113,8192,6299
fig|287.13133.peg.2070,1179,1134,865,1240,1193,1056
fig|287.13133.peg.2071,33447,19734,30491,36620,24636,43434
fig|287.13133.peg.2072,2653,2719,1819,2407,2355,3023
fig|287.13133.peg.2073,6261,9069,3369,6944,7504,3635
fig|287.13133.peg.2074,5468,5416,3441,5241,5717,3938
fig|287.13133.peg.2075,7654,7609,4764,8833,6945,6092
fig|287.13133.peg.2076,58790,15720,26688,30414,25002,34976
fig|287.13133.peg.2077,1197,880,649,914,890,918
fig|287.13133.peg.2078,3995,4060,2614,3951,3645,3390
fig|287.13133.peg.2079,1319,1277,824,1173,1287,744
fig|287.13133.peg.2080,3953,3633,2714,3862,3560,3177
fig|287.13133.peg.2081,751,799,580,715,737,626
fig|287.13133.peg.2082,1275,1282,935,1256,1290,1004
fig|287.13133.peg.2083,2021,1305,1150,1604,1397,1561
fig|287.13133.peg.2084,4831,3852,3566,4393,3582,3929
fig|287.13133.peg.2085,3449,3305,2253,3279,2903,2675
fig|287.13133.peg.2086,4739,3946,2968,4762,3705,3925
fig|287.13133.peg.2087,2433,2897,1438,2581,2398,1574
fig|287.13133.peg.2088,1098,1418,720,1190,1095,824
fig|287.13133.peg.2089,1359,1374,787,1405,1501,908
fig|287.13133.peg.2090,15378,12965,10089,16060,13177,14175
fig|287.13133.peg.2091,26761,24306,18385,28763,22451,23644
fig|287.13133.peg.2092,37396,31162,27174,37106,31201,33348
fig|287.13133.peg.2093,5684,4589,4178,6188,4734,5673
fig|287.13133.peg.2094,1474,1216,932,1415,1053,1151
fig|287.13133.peg.2095,233,237,194,256,214,265
fig|287.13133.peg.2096,139,180,129,136,131,131
fig|287.13133.peg.2097,856,869,517,743,797,652
fig|287.13133.peg.2098,3397,3483,2260,2850,2502,3008
fig|287.13133.peg.2099,2004,1565,1273,1795,1486,1727
fig|287.13133.peg.2100,2229,1983,1239,2071,2128,1812
fig|287.13133.peg.2101,1445,1617,767,1501,1475,1090
fig|287.13133.peg.2102,649,769,370,556,546,514
fig|287.13133.peg.2103,833,542,551,702,545,730
fig|287.13133.peg.2104,929,974,604,847,817,869
fig|287.13133.peg.2105,277,249,200,220,275,230
fig|287.13133.peg.2106,682,616,464,546,517,474
fig|287.13133.peg.2107,3787,2801,1710,3456,1556,1201
fig|287.13133.peg.2108,907,732,553,629,713,630
fig|287.13133.peg.2109,1899,1838,1340,1823,1623,1441
fig|287.13133.peg.2110,1858,1678,745,1289,820,755
fig|287.13133.peg.2111,699,729,541,594,628,523
fig|287.13133.peg.2112,299,349,158,276,284,182
fig|287.13133.peg.2113,885,834,524,848,756,563
fig|287.13133.peg.2114,215,216,126,186,196,112
fig|287.13133.peg.2115,354,392,242,291,337,238
fig|287.13133.peg.2116,836,771,635,933,695,751
fig|287.13133.peg.2117,955,913,716,854,893,867
fig|287.13133.peg.2118,875,888,511,682,761,478
fig|287.13133.peg.2119,1012,904,512,751,826,583
fig|287.13133.peg.2120,741,685,386,444,413,313
fig|287.13133.peg.2121,189,145,88,138,140,80
fig|287.13133.peg.2122,286,331,190,297,238,200
fig|287.13133.peg.2123,423,542,182,342,375,177
fig|287.13133.peg.2124,202,212,120,197,180,108
fig|287.13133.peg.2125,268,273,133,199,181,113
fig|287.13133.peg.2126,209,233,140,167,208,115
fig|287.13133.peg.2127,868,894,625,762,804,682
fig|287.13133.peg.2128,2099,1717,1602,1995,1558,1606
fig|287.13133.peg.2129,284,263,228,279,208,157
fig|287.13133.peg.2130,1234,1087,818,1159,981,1014
fig|287.13133.peg.2131,626,628,397,548,518,450
fig|287.13133.peg.2132,109,96,50,79,84,54
fig|287.13133.peg.2133,996,918,710,886,572,789
fig|287.13133.peg.2134,194,200,155,161,118,118
fig|287.13133.peg.2135,126,119,98,116,102,84
fig|287.13133.peg.2136,69,65,40,69,59,44
fig|287.13133.peg.2137,1157,1198,876,1084,878,852
fig|287.13133.peg.2138,504,402,463,443,364,501
fig|287.13133.peg.2139,99,62,60,50,85,63
fig|287.13133.peg.2140,290,226,165,209,243,204
fig|287.13133.peg.2141,711,650,385,479,590,474
fig|287.13133.peg.2142,1313,1307,918,1290,1192,1045
fig|287.13133.peg.2143,136,134,76,135,150,115
fig|287.13133.peg.2144,216,158,129,169,153,116
fig|287.13133.peg.2145,294,275,176,254,268,198
fig|287.13133.peg.2146,713,679,457,601,627,558
fig|287.13133.peg.2147,2504,2179,1518,2313,2228,1819
fig|287.13133.peg.2148,4918,4761,3269,4476,4338,3431
fig|287.13133.peg.2149,1187,1248,875,1215,1060,918
fig|287.13133.peg.2150,339,410,201,310,286,144
fig|287.13133.peg.2151,10538,9231,6381,8807,6679,6969
fig|287.13133.peg.2152,2328,2061,1316,1740,1535,1327
fig|287.13133.peg.2153,666,479,447,570,481,374
fig|287.13133.peg.2154,2309,1693,1627,1900,1620,1884
fig|287.13133.peg.2155,2765,2388,1602,2408,2047,1610
fig|287.13133.peg.2156,540,596,333,433,510,347
fig|287.13133.peg.2157,426,461,234,339,342,208
fig|287.13133.peg.2158,108,120,59,92,86,67
fig|287.13133.peg.2159,730,766,455,661,590,410
fig|287.13133.peg.2160,737,716,409,578,575,336
fig|287.13133.peg.2161,749,820,436,626,656,396
fig|287.13133.peg.2162,2370,2225,1529,1946,1842,1368
fig|287.13133.peg.2163,2161,2108,1750,2276,1749,1879
fig|287.13133.peg.2164,2679,2507,1641,2162,1880,1730
fig|287.13133.peg.2165,6310,3880,2756,3924,2862,2722
fig|287.13133.peg.2166,1776,1346,2033,1792,994,1812
fig|287.13133.peg.2167,601,287,915,776,281,557
fig|287.13133.peg.2168,215,113,334,243,135,275
fig|287.13133.peg.2169,1025,836,915,930,754,859
fig|287.13133.peg.2170,391,356,343,353,295,224
fig|287.13133.peg.2171,1598,1393,1218,1549,1527,1261
fig|287.13133.peg.2172,1473,1119,806,1183,1215,1261
fig|287.13133.peg.2173,1666,1358,870,1354,1202,1046
fig|287.13133.peg.2174,128,124,60,78,138,64
fig|287.13133.peg.2175,847,706,473,704,645,502
fig|287.13133.peg.2176,355,321,208,261,253,271
fig|287.13133.peg.2177,1031,716,717,757,821,898
fig|287.13133.peg.2178,1408,1176,1033,1184,1012,1027
fig|287.13133.peg.2179,1998,1252,1232,1409,1401,1680
fig|287.13133.peg.2180,1784,1526,1056,1337,1286,1016
fig|287.13133.peg.2181,3619,2790,2997,3900,3204,4143
fig|287.13133.peg.2182,1438,1299,847,1315,1217,1256
fig|287.13133.peg.2183,366,219,171,254,191,173
fig|287.13133.peg.2184,3919,3351,2767,3912,3548,3439
fig|287.13133.peg.2185,1855,1405,1321,2242,1407,1943
fig|287.13133.peg.2186,146,147,108,145,126,131
fig|287.13133.peg.2187,611,597,496,718,559,718
fig|287.13133.peg.2188,313,342,183,286,235,212
fig|287.13133.peg.2189,11345,9660,6642,10000,10260,8791
fig|287.13133.peg.2190,1532,1832,873,1432,1542,1035
fig|287.13133.peg.2191,2015,2563,1348,1846,1939,1098
fig|287.13133.peg.2192,993,1010,567,849,847,746
fig|287.13133.peg.2193,3374,3405,2282,3353,2978,3013
fig|287.13133.peg.2194,2111,2249,1072,1705,2082,1235
fig|287.13133.peg.2195,13307,13376,8514,12639,11723,11371
fig|287.13133.peg.2196,159089,86383,108964,164406,109452,148981
fig|287.13133.peg.2197,1897,1845,1442,1877,1631,1768
fig|287.13133.peg.2198,11738,7958,7554,10046,8546,12728
fig|287.13133.peg.2199,4852,5333,2291,3511,4568,3155
fig|287.13133.peg.2200,3103,3265,2282,3430,2638,3356
fig|287.13133.peg.2201,677,729,443,597,667,407
fig|287.13133.peg.2202,211,227,185,182,184,136
fig|287.13133.peg.2203,1016,1087,662,907,816,732
fig|287.13133.peg.2204,179,178,88,146,129,97
fig|287.13133.peg.2205,614,603,478,531,465,478
fig|287.13133.peg.2206,2282,2057,1508,2106,1861,1889
fig|287.13133.peg.2207,37,64,39,48,38,22
fig|287.13133.peg.2208,861,842,502,726,660,615
fig|287.13133.peg.2209,929,1031,654,889,800,742
fig|287.13133.peg.2210,794,543,348,513,625,454
fig|287.13133.peg.2211,38524,40429,19655,34180,36232,18849
fig|287.13133.peg.2212,673,726,369,639,624,375
fig|287.13133.peg.2213,756,786,405,638,761,439
fig|287.13133.peg.2214,360,440,152,299,320,176
fig|287.13133.peg.2215,196,258,99,220,243,73
fig|287.13133.peg.2216,71,148,57,76,77,32
fig|287.13133.peg.2217,480,772,278,445,425,273
fig|287.13133.peg.2218,1529,1552,902,1391,1311,961
fig|287.13133.peg.2219,229,200,121,196,256,154
fig|287.13133.peg.2220,1279,1112,929,1169,1001,1241
fig|287.13133.peg.2221,1896,1783,1355,1959,1683,1626
fig|287.13133.peg.2222,8568,6728,6653,8965,6441,8175
fig|287.13133.peg.2223,537,509,375,607,491,412
fig|287.13133.peg.2224,3561,3303,2108,3301,2979,3024
fig|287.13133.peg.2225,2884,1936,2045,2889,2103,2457
fig|287.13133.peg.2226,1456,1675,1068,1765,1574,1309
fig|287.13133.peg.2227,742,964,637,876,810,758
fig|287.13133.peg.2228,2896,2510,1817,2623,2167,2048
fig|287.13133.peg.2229,1291,1337,1056,1417,1297,1307
fig|287.13133.peg.2230,585,658,471,718,585,659
fig|287.13133.peg.2231,1703,1462,1337,1854,1437,1812
fig|287.13133.peg.2232,4107,3129,3396,4276,3178,4496
fig|287.13133.peg.2233,1142,1460,499,1085,1044,459
fig|287.13133.peg.2234,846,621,388,558,452,334
fig|287.13133.peg.2235,458,639,238,518,432,272
fig|287.13133.peg.2236,173,228,80,157,153,87
fig|287.13133.peg.2237,49,102,32,63,60,41
fig|287.13133.peg.2238,1968,2372,1046,1886,1872,926
fig|287.13133.peg.2239,298,292,178,205,234,134
fig|287.13133.peg.2240,137,119,48,67,75,33
fig|287.13133.peg.2241,308,388,207,254,298,226
fig|287.13133.peg.2242,1308,1466,800,1261,1046,792
fig|287.13133.peg.2243,2691,2706,1655,2645,2489,2451
fig|287.13133.peg.2244,1284,1047,774,1244,1102,1090
fig|287.13133.peg.2245,6795,5773,4163,6138,4544,4619
fig|287.13133.peg.2246,1463,1338,768,1208,1253,883
fig|287.13133.peg.2247,4578,3614,2846,3630,3300,2814
fig|287.13133.peg.2248,2211,1901,1431,2038,1724,1652
fig|287.13133.peg.2249,881,742,564,766,602,674
fig|287.13133.peg.2250,545,432,413,537,391,435
fig|287.13133.peg.2251,538,500,429,605,495,555
fig|287.13133.peg.2252,517,493,310,475,447,373
fig|287.13133.peg.2253,292,265,158,227,252,163
fig|287.13133.peg.2254,3835,3151,2358,3533,3278,3222
fig|287.13133.peg.2255,6372,3354,4389,5402,3306,5722
fig|287.13133.peg.2256,368,257,691,327,149,429
fig|287.13133.peg.2257,446,341,846,535,222,710
fig|287.13133.peg.2258,2982,2107,2120,2586,2392,2493
fig|287.13133.peg.2259,1465,1341,985,1558,1341,1354
fig|287.13133.peg.2260,4997,3555,4012,5234,3749,6231
fig|287.13133.peg.2261,1462,1618,1213,1795,1265,1571
fig|287.13133.peg.2262,21093,16789,12491,18373,15374,14387
fig|287.13133.peg.2263,6173,5299,4326,5773,4801,5514
fig|287.13133.peg.2264,3645,3311,2826,4097,2998,3987
fig|287.13133.peg.2265,1937,2152,1160,1811,1892,1216
fig|287.13133.peg.2266,25,17,14,18,11,23
fig|287.13133.peg.2267,4655,3485,2495,4234,4140,2951
fig|287.13133.peg.2268,6514,7405,4399,6904,5945,5146
fig|287.13133.peg.2269,1917,1838,1528,2099,1872,1547
fig|287.13133.peg.2270,803,925,498,810,652,459
fig|287.13133.peg.2271,4752,4240,2759,4350,3950,2978
fig|287.13133.peg.2272,2082,1749,1239,1667,1524,1246
fig|287.13133.peg.2273,321,257,161,246,227,116
fig|287.13133.peg.2274,1226,1333,960,1317,1207,1046
fig|287.13133.peg.2275,1948,1741,1412,1069,1001,815
fig|287.13133.peg.2276,814,733,498,483,486,223
fig|287.13133.peg.2277,653,497,334,392,377,272
fig|287.13133.peg.2278,138,126,47,101,104,67
fig|287.13133.peg.2279,315,372,166,270,234,207
fig|287.13133.peg.2280,597,686,375,484,493,312
fig|287.13133.peg.2281,576,680,346,451,515,302
fig|287.13133.peg.2282,567,539,325,490,414,386
fig|287.13133.peg.2283,1290,1235,1017,1428,1165,1207
fig|287.13133.peg.2284,1780,1566,1110,1602,1449,1550
fig|287.13133.peg.2285,2544,2429,1376,2770,2389,1679
fig|287.13133.peg.2286,1236,1098,839,1182,1209,800
fig|287.13133.peg.2287,3182,3252,1711,2549,2411,1564
fig|287.13133.peg.2288,13625,14504,9235,12877,10906,11901
fig|287.13133.peg.2289,1172,1005,717,1017,1018,797
fig|287.13133.peg.2290,1544,1605,1177,1665,1481,1206
fig|287.13133.peg.2291,971,979,593,878,863,629
fig|287.13133.peg.2292,718,512,430,582,522,523
fig|287.13133.peg.2293,696,772,417,592,573,419
fig|287.13133.peg.2294,3125,3051,2182,3186,2248,2148
fig|287.13133.peg.2295,3603,2930,2109,2959,2399,1986
fig|287.13133.peg.2296,2124,2396,1370,2092,1900,1568
fig|287.13133.peg.2297,920,858,494,676,751,452
fig|287.13133.peg.2298,1275,1259,600,1035,1091,477
fig|287.13133.peg.2299,1637,1960,1050,1576,1554,913
fig|287.13133.peg.2300,1649,2097,1305,1837,1699,1376
fig|287.13133.peg.2301,503,431,372,424,365,397
fig|287.13133.peg.2302,3965,3301,2791,3771,3290,3721
fig|287.13133.peg.2303,1948,2045,1218,1937,1681,1626
fig|287.13133.peg.2304,1699,780,571,418,383,237
fig|287.13133.peg.2305,599,802,395,494,473,324
fig|287.13133.peg.2306,520,534,244,428,429,282
fig|287.13133.peg.2307,531,552,441,772,609,475
fig|287.13133.peg.2308,403,344,216,317,287,289
fig|287.13133.peg.2309,13879,9351,12861,22703,14147,35605
fig|287.13133.peg.2310,6081,4121,3278,3743,3358,2798
fig|287.13133.peg.2311,3603,3536,1942,2603,2768,1783
fig|287.13133.peg.2312,758,778,358,630,688,391
fig|287.13133.peg.2313,5262,5296,3415,4986,3746,3975
fig|287.13133.peg.2314,8744,6174,5379,7940,6608,9875
fig|287.13133.peg.2315,3802,3020,2339,4308,2621,2919
fig|287.13133.peg.2316,1170,812,695,783,886,960
fig|287.13133.peg.2317,9561,7799,3433,4728,2591,3377
fig|287.13133.peg.2318,473,411,435,601,353,640
fig|287.13133.peg.2319,579,741,306,524,525,387
fig|287.13133.peg.2320,1568,1391,1055,1319,1016,916
fig|287.13133.peg.2321,3120,2956,1751,2793,2456,1802
fig|287.13133.peg.2322,840,689,788,958,522,1333
fig|287.13133.peg.2323,430,319,353,520,297,631
fig|287.13133.peg.2324,485,484,409,536,415,520
fig|287.13133.peg.2325,1203,1157,789,1123,1022,1006
fig|287.13133.peg.2326,1276,1119,803,1252,1080,880
fig|287.13133.peg.2327,2260,2129,1551,2309,1910,1586
fig|287.13133.peg.2328,1363,1063,929,1185,909,1010
fig|287.13133.peg.2329,30277,26052,13230,24007,16618,17547
fig|287.13133.peg.2330,2460,1949,1263,1761,1691,1409
fig|287.13133.peg.2331,5023,2829,4725,5256,2803,4191
fig|287.13133.peg.2332,5610,4874,2657,4414,3998,2330
fig|287.13133.peg.2333,4625,4924,3168,4690,4473,3042
fig|287.13133.peg.2334,851,570,422,733,574,684
fig|287.13133.peg.2335,16079,12870,8639,13438,12554,11303
fig|287.13133.peg.2336,102934,42882,76066,100367,66974,131781
fig|287.13133.peg.2337,29251,18998,17490,25274,22797,28501
fig|287.13133.peg.2338,110907,78881,81890,122463,99936,121428
fig|287.13133.peg.2339,6612,6572,4099,7167,7172,5044
fig|287.13133.peg.2340,4397,4783,2851,4896,4506,3683
fig|287.13133.peg.2341,24809,14360,23108,32839,18745,34520
fig|287.13133.peg.2342,10660,8575,9038,11389,8429,13360
fig|287.13133.peg.2343,866,934,400,996,905,467
fig|287.13133.peg.2344,488,424,295,706,522,297
fig|287.13133.peg.2345,350,369,114,261,304,131
fig|287.13133.peg.2346,7918,8040,4766,8088,7039,5292
fig|287.13133.peg.2347,6864,6910,4137,6849,6557,4477
fig|287.13133.peg.2348,601,721,324,638,601,360
fig|287.13133.peg.2349,811,993,413,890,897,480
fig|287.13133.peg.2350,2081,2400,1077,2004,1916,1077
fig|287.13133.peg.2351,1068,1267,604,1101,1000,593
fig|287.13133.peg.2352,792,867,513,854,717,590
fig|287.13133.peg.2353,305,250,160,257,252,191
fig|287.13133.peg.2354,9145,5210,6318,8145,6201,8003
fig|287.13133.peg.2355,12859,7596,9928,12543,9073,11930
fig|287.13133.peg.2356,4448,3012,3339,4265,3347,4862
fig|287.13133.peg.2357,331,290,287,369,284,367
fig|287.13133.peg.2358,3992,3074,2998,4156,3138,3556
fig|287.13133.peg.2359,3426,2099,2814,3396,2445,3076
fig|287.13133.peg.2360,1702,1278,1254,1555,1194,1560
fig|287.13133.peg.2361,7906,4939,6894,7854,5511,7653
fig|287.13133.peg.2362,1434,781,1214,1400,963,1294
fig|287.13133.peg.2363,2748,1134,2348,2486,1603,2432
fig|287.13133.peg.2364,5542,3202,5048,5536,3787,5567
fig|287.13133.peg.2365,4408,1814,3758,3501,2670,3615
fig|287.13133.peg.2366,4368,3093,3271,4321,3096,4108
fig|287.13133.peg.2367,2144,2043,1128,2020,1869,1411
fig|287.13133.peg.2368,220,230,104,178,160,129
fig|287.13133.peg.2369,2108,1509,1177,1371,1791,1176
fig|287.13133.peg.2370,132,137,99,122,115,91
fig|287.13133.peg.2371,175,265,131,190,199,111
fig|287.13133.peg.2372,1084,1026,615,1028,970,616
fig|287.13133.peg.2373,1707,1742,855,1545,1495,941
fig|287.13133.peg.2374,1230,1103,901,1244,946,1137
fig|287.13133.peg.2375,1062,676,634,1027,789,831
fig|287.13133.peg.2376,26037,10967,20853,28492,16640,52853
fig|287.13133.peg.2377,17155,8114,8883,13323,12089,19677
fig|287.13133.peg.2378,51784,32007,39061,56266,42441,63504
fig|287.13133.peg.2379,7067,6981,3759,6813,6148,3944
fig|287.13133.peg.2380,2937,2472,1625,2762,2705,1741
fig|287.13133.peg.2381,1331,1362,799,1452,1234,825
fig|287.13133.peg.2382,594,544,317,516,502,333
fig|287.13133.peg.2383,1720,1367,2145,2054,1383,2054
fig|287.13133.peg.2384,267,208,257,262,232,300
fig|287.13133.peg.2385,1278,1052,1098,1364,1077,1238
fig|287.13133.peg.2386,141,140,93,110,126,82
fig|287.13133.peg.2387,1328,871,1168,1201,812,1242
fig|287.13133.peg.2388,322,300,200,324,244,252
fig|287.13133.peg.2389,404,403,322,572,341,425
fig|287.13133.peg.2390,1232,1261,891,1192,1059,1358
fig|287.13133.peg.2391,98,86,92,106,92,75
fig|287.13133.peg.2392,533,434,335,491,461,344
fig|287.13133.peg.2393,2614,1791,2171,2928,1820,2738
fig|287.13133.peg.2394,716,668,429,620,396,389
fig|287.13133.peg.2395,257,191,169,177,186,155
fig|287.13133.peg.2396,55,61,37,45,48,47
fig|287.13133.peg.2397,834,895,581,874,805,623
fig|287.13133.peg.2398,646,599,415,571,502,497
fig|287.13133.peg.2399,553,480,368,449,462,446
fig|287.13133.peg.2400,478,250,305,324,219,459
fig|287.13133.peg.2401,506,524,440,580,448,584
fig|287.13133.peg.2402,435,384,321,427,396,408
fig|287.13133.peg.2403,3005,2560,2131,3221,2360,3393
fig|287.13133.peg.2404,1339,1392,851,1261,1034,830
fig|287.13133.peg.2405,6146,4618,4494,5845,4623,5712
fig|287.13133.peg.2406,1361,1138,960,1296,1198,1184
fig|287.13133.peg.2407,2897,2478,2027,2877,2376,2173
fig|287.13133.peg.2408,547,523,396,482,472,373
fig|287.13133.peg.2409,236,229,254,291,171,225
fig|287.13133.peg.2410,1102,841,999,963,718,1130
fig|287.13133.peg.2411,435,364,310,360,331,228
fig|287.13133.peg.2412,1416,907,578,1017,932,575
fig|287.13133.peg.2413,646,774,363,614,605,438
fig|287.13133.peg.2414,2083,1658,1295,1756,1540,1682
fig|287.13133.peg.2415,310,335,158,200,291,190
fig|287.13133.peg.2416,1491,1305,1010,1506,1214,1215
fig|287.13133.peg.2417,1302,1181,704,1078,1165,952
fig|287.13133.peg.2418,393,290,273,344,274,303
fig|287.13133.peg.2419,1090,895,670,883,819,935
fig|287.13133.peg.2420,1883,1420,1401,1945,1514,1878
fig|287.13133.peg.2421,923,556,607,694,593,728
fig|287.13133.peg.2422,139,104,101,138,116,112
fig|287.13133.peg.2423,1192,972,703,988,914,749
fig|287.13133.peg.2424,1433,947,1007,998,831,702
fig|287.13133.peg.2425,2332,1781,2060,1616,1552,1510
fig|287.13133.peg.2426,7202,6521,4609,6124,5119,5570
fig|287.13133.peg.2427,2259,1958,1938,2348,1993,1840
fig|287.13133.peg.2428,262,211,249,294,235,243
fig|287.13133.peg.2429,785,629,620,823,647,1038
fig|287.13133.peg.2430,648,598,512,705,603,2320
