"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit2_NI_1","pit2_NI_2","pit2_NI_3","empty_I_1","empty_I_2","empty_I_3","pit2_I_1","pit2_I_2","pit2_I_3"
"PA1060",276,45,25,241,118,91,130,109,110,142,70,92
"PA1059",260,93,45,199,191,148,150,93,133,151,107,133
"PA1058",154,9,7,83,58,40,114,59,41,66,30,48
"PA1057",432,91,46,379,223,219,289,162,152,304,161,145
"PA1056",746,89,57,576,308,188,457,228,242,400,127,192
"PA1055",143,38,21,105,102,87,61,38,42,86,55,101
"PA1054",1027,171,132,997,573,382,679,528,629,672,281,382
"PA1053",3192,746,479,3432,1647,1349,1757,1617,1910,2244,1826,2078
"locus_tag=AJBOOFMH_04672",87,7,5,99,25,20,24,97,72,39,58,72
"PA1052",165,8,2,112,18,7,74,20,57,96,26,33
"PA1051",97,5,2,152,33,36,34,167,169,34,46,101
"PA1050",587,23,13,867,98,58,239,175,166,214,204,261
"PA1049",1450,94,96,2465,452,322,450,778,810,483,707,811
"PA1048",5648,850,760,8940,3064,3008,3316,1628,1903,2993,2003,2484
"PA1047",469,27,33,778,185,152,165,276,343,178,166,232
"PA1046",577,76,50,537,257,229,319,333,337,291,135,216
"PA1045",503,68,33,627,223,159,277,932,969,398,250,289
"PA1044",172,12,4,188,86,47,48,47,66,94,33,71
"PA1043",1066,88,54,1134,336,397,488,208,185,372,282,434
"PA1042",415,102,67,462,171,209,161,55,40,108,183,199
"PA1041",58542,9426,6772,60663,23466,23239,29935,485,1094,30431,15046,21763
"PA1040",239,19,4,259,75,52,138,110,189,122,59,64
"PA1039",217,32,18,304,111,91,83,67,103,132,143,159
"PA1038",91,9,4,112,52,41,30,22,24,43,42,54
"PA1037",54,5,6,55,11,19,25,61,71,22,14,23
"PA1036",940,114,87,1309,374,334,561,114,174,573,258,357
"PA1035",187,98,56,167,228,181,156,290,356,247,122,96
"PA1034",59,43,18,56,90,30,49,104,82,35,53,56
"PA1033",579,108,96,789,302,251,258,162,202,213,525,421
"PA1032",2097,421,301,2275,1338,868,902,776,832,934,1190,1506
"PA1031",1615,339,240,1694,1059,885,1026,989,1038,1257,644,917
"PA1030",2602,688,444,2538,1922,1686,1683,363,440,2424,1037,1458
"PA1029",2051,415,255,1816,1434,1240,1387,257,399,1765,657,1174
"PA1028",1266,188,170,1856,722,746,1128,27,69,2109,746,1088
"PA1027",2466,489,445,4498,2110,2330,2617,102,120,4259,2102,2783
"PA1026",59,14,2,92,50,32,36,73,74,66,55,52
"PA1025",185,30,16,302,75,45,72,27,35,121,155,206
"PA1024",768,46,46,733,163,157,361,34,50,498,161,233
"PA1023",918,109,76,1107,366,415,486,101,94,731,525,633
"PA1022",627,95,72,789,319,366,440,86,111,559,288,501
"PA1021",429,30,19,454,109,75,203,15,32,406,79,128
"PA1020",455,43,44,514,134,150,286,28,21,391,149,217
"PA5202",56,9,4,54,11,6,16,1,9,40,28,36
"PA1019",81,8,4,104,10,32,44,14,29,32,44,78
"PA1018",107,6,5,81,19,9,33,4,13,59,24,31
"PA1017",273,17,17,321,76,65,108,42,64,175,113,174
"PA1016",458,39,29,519,122,130,227,110,103,470,188,246
"locus_tag=AJBOOFMH_04711",141,34,16,157,75,49,92,97,58,169,53,87
"PA1015",172,35,20,234,105,69,131,157,163,150,110,93
"PA1014",910,204,181,997,614,444,528,590,635,536,711,728
"locus_tag=AJBOOFMH_04714",219,661,137,207,296,223,137,137,141,242,148,283
"PA1013",1654,386,338,1977,1229,1130,1161,2033,2338,1112,1167,1275
"PA1012",368,118,36,429,191,132,224,750,825,197,151,194
"PA1011",1983,104,156,3139,675,515,1029,1761,1992,972,776,1055
"PA1010",1453,186,108,2436,659,495,745,1896,2023,968,946,994
"PA1009",233,51,48,353,179,152,135,767,715,188,221,272
"PA1008",643,95,92,1078,476,391,329,704,693,326,554,639
"PA1007",195,51,31,226,84,117,93,170,249,155,105,121
"PA1006",123,27,8,120,67,60,76,112,112,92,45,59
"PA1005",1742,190,170,2234,945,723,953,633,788,832,935,1311
"PA1004",1567,427,287,1311,936,801,1074,1231,1382,1139,638,963
"PA1003",3058,888,767,2893,2430,2163,2741,553,799,2831,1220,1469
"PA1002",4662,464,416,4704,1524,1241,2397,115,163,1026,1043,1563
"PA1001",24013,2157,2089,27388,9377,7098,10867,820,944,4175,5416,9470
"PA1000",22622,3098,2307,24773,9401,6719,9088,800,968,3044,5676,9739
"PA0999",41766,3561,3577,51425,14160,10094,15435,1163,1518,4637,8786,14192
"PA0998",31864,3314,4433,49122,14965,11071,13533,1027,1397,3666,10545,13628
"PA0997",33270,1824,2779,48056,10710,7339,13720,852,1185,3787,8109,11450
"PA0996",17594,1256,1971,30413,7376,4408,7246,877,1020,1831,6167,7893
"PA0995",384,139,106,351,323,249,270,154,212,296,200,239
"PA0994",130,47,34,141,119,84,88,64,59,67,94,129
"PA0993",8,8,2,12,9,13,5,5,2,8,7,13
"PA0992",161,33,29,183,75,103,137,78,56,110,122,109
"locus_tag=AJBOOFMH_04737",80,31,16,71,61,78,69,19,33,77,44,31
"PA0990",138,42,32,105,125,95,88,30,29,66,60,88
"PA0989",23,11,6,44,12,12,11,15,17,5,3,11
"PA0988",211,42,37,241,156,111,76,109,114,97,137,198
"PA0987",12,8,0,6,14,15,11,2,4,7,11,10
"PA0986",10,7,8,10,18,3,10,0,11,5,10,12
"PA0985",291,217,193,314,682,712,758,66,97,359,178,181
"PA0983",1006,364,179,521,505,546,644,73,110,541,248,449
"PA0982",517,180,87,357,319,304,272,49,84,287,212,256
"locus_tag=AJBOOFMH_04746",114,38,33,95,92,92,50,41,87,83,70,67
"PA0981",175,74,64,299,119,135,72,75,87,71,200,235
"PA0979",83,12,9,52,45,25,42,14,14,48,32,37
"PA0978",10,19,6,40,21,24,16,13,19,20,17,17
"locus_tag=AJBOOFMH_04750",117,226,34,112,130,89,51,302,284,109,107,122
"PA0976",167,45,17,180,120,78,109,242,252,137,58,113
"PA0975",157,29,23,137,98,76,105,206,316,128,53,85
"PA0974",1776,327,225,2098,843,684,940,2187,2198,1147,1031,1444
"PA0973",8732,1389,1175,12281,4704,3247,4938,8439,9110,6576,9023,9080
"PA0972",3316,701,575,4472,2175,1794,2009,5061,5849,2475,3446,3648
"PA0971",2097,488,424,2125,1597,1311,1747,2042,2173,1664,996,1190
"PA0970",818,224,203,1009,810,567,805,797,947,766,714,662
"PA0969",1900,368,319,2142,1382,1065,1278,2061,2407,1557,1270,1351
"PA0968",814,244,176,680,735,565,579,744,874,550,475,522
"PA0967",1068,202,135,1049,595,497,724,1026,1156,648,412,576
"PA0966",399,147,80,376,293,281,227,554,601,272,216,277
"PA0965",351,105,50,392,272,244,214,786,847,299,176,308
"PA0964",2127,282,288,2454,1145,919,1376,3788,4170,1221,1347,1442
"PA0963",3178,350,455,4869,1756,1359,1554,6119,6843,1551,2457,2510
"PA0962",5692,1611,1272,6336,4121,4346,4234,1373,1684,4671,2599,2931
"locus_tag=AJBOOFMH_04766",76,29,12,98,31,43,58,435,448,62,57,67
"PA0960",342,120,57,290,293,233,224,56,79,230,124,199
"PA0959",2090,443,300,1884,1133,1147,924,123,202,992,876,1057
"PA0958",7397,688,925,21195,3440,3162,3484,6833,7545,3971,20706,21099
"PA0957",88,20,24,114,50,33,48,26,57,61,39,74
"PA0956",2352,222,332,4098,1616,1108,1496,4165,4595,1561,2311,2383
"PA0955",420,44,54,623,236,141,253,998,1273,197,427,408
"PA0954",334,63,46,358,236,196,165,79,102,175,160,291
"PA0953",321,74,85,502,308,239,256,159,188,270,255,278
"PA0952",98,27,20,97,104,46,86,129,195,39,42,92
"locus_tag=AJBOOFMH_04776",815,244,39,433,480,374,345,353,477,596,366,449
"PA0951",390,89,79,441,277,164,226,112,148,172,137,200
"PA0950",292,61,38,388,217,184,144,272,309,249,214,215
"PA0949",317,51,28,519,213,140,225,426,452,222,193,263
"PA0948",129,6,14,136,90,51,72,142,161,74,47,113
"PA0947",196,57,22,282,152,101,106,655,794,165,144,191
"PA0946",708,81,71,1091,398,275,414,564,540,493,318,435
"PA0945",890,96,69,1525,399,242,268,1716,2126,308,687,756
"PA0944",370,27,24,473,212,148,177,824,898,175,176,283
"PA0943",718,175,155,1116,596,454,513,936,1079,503,637,554
"PA0942",816,371,370,535,1369,1042,930,132,164,737,277,509
"PA0941",636,477,416,519,1180,1135,1123,53,59,1110,195,305
"PA0940",344,267,170,202,543,415,439,26,30,517,84,132
"PA0939",256,146,96,140,354,290,348,29,13,412,52,60
"locus_tag=AJBOOFMH_04790",127,131,91,118,278,204,324,12,20,416,44,72
"PA0938",2748,840,611,3110,2566,1799,1794,1916,1989,1565,821,1089
"PA0937",302,99,80,346,199,134,187,561,723,188,257,278
"PA0936",573,168,85,864,458,281,268,499,535,371,505,575
"PA0935",600,165,94,559,491,404,372,342,394,487,355,401
"PA0934",5752,1069,948,6266,3756,3014,4157,2085,2438,3664,3037,3828
"PA0933",1225,162,178,1322,622,438,654,891,935,633,464,661
"PA0932",794,104,73,1057,498,424,456,937,1159,386,537,617
"PA0931",213,186,229,178,865,599,879,123,127,937,127,163
"PA0930",231,46,45,209,242,147,309,117,148,345,55,92
"PA0929",238,255,128,217,710,521,474,139,136,782,109,202
"PA0928",2208,195,185,2043,773,619,1097,576,534,800,691,890
"PA0927",756,51,50,773,195,146,312,163,158,277,189,290
"PA0926",313,29,22,256,84,52,96,250,219,86,84,119
"PA0925",229,29,25,240,107,81,89,255,235,84,105,132
"PA0924",44,12,0,21,27,14,15,44,63,25,21,28
"PA0923",407,71,40,383,178,164,247,178,180,377,105,181
"locus_tag=AJBOOFMH_04807",22,292,61,27,74,54,10,20,3,22,64,55
"PA0922",470,180,97,438,431,348,281,138,139,370,314,347
"PA0921",69,12,9,79,53,27,54,477,552,32,77,63
"PA0920",469,38,25,637,189,163,224,406,456,171,201,224
"PA0919",862,124,87,1113,349,250,544,531,474,450,304,439
"PA0918",207,27,3,428,23,48,25,185,159,50,793,522
"PA0917",1735,390,230,1924,987,761,837,359,377,930,772,1126
"PA0916",676,82,48,906,214,166,178,1360,1560,249,457,491
"PA0915",41,3,5,54,10,12,12,220,191,25,34,33
"PA0914",12,3,0,14,4,4,4,67,57,9,12,10
"PA0913",1413,430,264,1539,1270,1175,1001,806,922,1463,741,904
"PA0912",106,41,25,73,91,71,59,15,30,91,48,84
"PA0911",271,58,37,230,145,118,182,25,46,115,93,124
"PA0910",312,81,19,246,152,112,147,14,24,108,69,135
"PA0909",109,4,10,98,30,27,48,1,5,50,12,21
"PA0908",224,23,17,167,65,76,85,13,11,94,54,45
"PA0907",688,115,99,652,458,383,460,59,43,558,224,341
"PA0906",161,49,23,161,124,110,110,115,146,205,131,147
"locus_tag=AJBOOFMH_04825",88,21,8,36,37,27,18,110,100,26,23,48
"locus_tag=AJBOOFMH_04826",557,69,37,370,179,147,284,1129,1466,239,141,154
"locus_tag=AJBOOFMH_04827",2679,1592,471,1896,1181,1014,843,2191,2408,1412,981,1298
"PA0905",1528,618,392,1033,834,968,814,489,680,566,761,974
"PA0904",2056,247,240,2175,814,635,955,2860,3151,898,1519,1600
"PA0903",3002,269,262,4664,1147,799,1370,4945,5589,1243,2237,2711
"PA0902",259,9,23,464,73,46,94,259,246,171,81,127
"PA0901",1084,98,101,1257,485,418,514,869,862,680,542,782
"PA0900",537,86,93,644,303,264,287,541,551,303,468,472
"PA0899",1207,96,94,1233,382,313,504,1100,1225,570,395,596
"PA0898",429,9,2,555,52,45,129,758,683,173,101,167
"PA0897",234,27,27,314,136,84,130,658,605,190,127,172
"PA0896",320,56,24,368,111,116,174,1097,957,152,156,180
"PA0895",1116,107,114,1674,503,408,640,2169,2584,796,570,721
"PA0894",116,11,19,138,60,32,69,9,5,62,33,37
"PA0893",773,101,61,738,248,284,428,478,516,440,262,301
"PA0892",776,83,48,720,182,144,302,586,598,280,213,292
"PA0891",726,46,36,703,188,153,285,454,467,366,143,172
"PA0890",392,57,45,400,176,157,169,354,473,197,154,184
"PA0889",418,52,58,453,182,182,203,394,507,216,165,238
"PA0888",4753,692,446,5470,2420,2315,1869,2383,2705,2216,3301,3507
"PA0887",7979,1107,472,7308,2909,2449,2970,460,590,5632,12133,18112
"PA0886",254,46,44,198,86,101,77,8,21,150,30,49
"PA0885",141,7,18,97,46,52,57,10,0,42,8,23
"PA0884",427,67,86,346,169,262,245,6,10,283,65,56
"PA0883",352,21,33,135,72,110,142,10,13,156,11,24
"PA0882",618,51,49,381,139,229,319,18,33,350,43,50
"PA0881",352,21,17,262,50,119,189,17,13,182,20,29
"PA0880",64,16,13,34,35,80,53,6,4,66,7,18
"PA0879",417,120,74,309,197,519,274,18,39,356,74,68
"PA0878",153,52,21,152,46,102,116,5,5,294,20,31
"PA0877",117,7,11,101,69,60,80,73,104,96,34,45
"PA0876",818,72,45,1146,279,237,279,655,615,393,607,757
"PA0875",99,19,11,86,53,27,78,25,25,31,31,28
"PA0874",73,21,15,67,93,63,74,43,73,71,32,31
"PA0873",962,150,130,970,609,571,751,320,385,771,240,286
"PA0872",20829,11228,7409,14993,24433,24711,23278,1670,2452,23728,5315,7069
"PA0871",6170,2703,1859,4979,6411,7106,6266,558,715,8005,2041,1829
"PA0870",14022,1998,1447,11450,7963,7420,11818,747,897,15712,1931,2256
"PA0869",800,243,109,759,392,411,463,494,473,751,524,507
"PA0868",120,23,28,100,51,59,43,42,35,80,55,58
"PA0867",889,145,140,1304,529,404,343,287,364,360,765,755
"PA0866",1822,155,146,2684,590,604,431,28,60,640,261,352
"PA0865",42320,9174,7745,55288,29178,27326,28041,693,1800,32862,12545,11343
"PA0864",64,3,4,97,18,24,24,13,7,52,18,15
"PA2697",10,1,1,17,12,11,2,26,34,14,6,3
"PA0863",286,30,10,394,116,61,140,43,68,129,80,58
"PA0862",2179,393,256,2282,1371,1229,1384,356,405,1668,789,1074
"PA0861",5212,1255,783,4173,3275,2998,3208,798,875,2785,1360,1842
"PA0860",520,75,66,545,257,194,318,403,401,341,160,155
"PA0859",317,25,12,391,73,69,232,109,90,260,42,87
"PA0858",1079,121,95,1051,453,383,563,1172,1263,511,336,502
"PA0857",700,83,80,869,445,345,263,566,556,186,274,345
"PA0856",1387,281,170,2002,820,780,690,1336,1357,639,872,882
"PA0855",676,105,63,869,266,210,449,126,152,98,34,41
"PA0854",3815,369,273,5134,1407,1283,1753,391,501,1178,570,884
"PA0853",663,111,70,740,301,182,300,64,60,268,118,176
"PA0852",6400,999,762,7072,2835,2503,4411,745,719,183,72,107
"PA0851",256,48,27,337,64,76,159,99,93,128,50,68
"PA0850",240,11,12,286,31,28,83,13,10,72,28,52
"PA0849",531,93,28,472,233,175,205,166,149,221,261,435
"PA0848",181,29,22,245,105,114,93,117,93,114,115,134
"PA0847",597,75,85,664,379,329,361,95,83,381,221,289
"PA0846",514,69,66,649,334,206,267,227,294,261,253,286
"PA0845",141,37,18,164,74,78,73,19,29,135,86,99
"PA0844",65,19,7,72,36,26,34,8,35,38,34,33
"PA0843",78,11,13,61,86,47,55,1,12,31,22,33
"PA0842",27,3,1,20,7,7,16,4,0,23,6,4
"PA0841",519,12,20,835,102,82,154,74,62,268,357,412
"PA0840",2023,85,85,5321,592,362,523,102,128,574,960,1677
"PA0839",313,18,6,554,60,25,95,53,54,129,82,107
"PA0838",3527,729,440,3580,1854,1621,1834,672,690,2008,1568,2100
"PA0837",1965,316,147,2661,830,725,625,1930,2430,683,1044,1221
"PA0836",6164,253,154,4127,684,687,1324,1808,1839,1556,1207,1970
"PA0835",6139,299,234,6865,1054,990,1864,1400,1430,2443,1595,2514
"PA0834",174,55,20,160,77,40,60,338,342,62,154,176
"PA0833",4965,1070,526,6150,2335,2103,3167,1343,1492,4264,2081,2184
"PA0832",247,37,24,449,104,89,63,298,375,103,167,237
"PA0831",291,26,25,424,158,72,145,280,266,174,107,165
"PA0830",378,85,59,381,216,179,253,55,69,257,177,204
"PA0829",96,11,1,200,66,41,40,14,6,42,80,122
"PA0828",143,20,16,111,36,31,81,9,10,66,28,41
"PA0827",117,38,17,119,61,58,76,87,91,88,68,97
"gene=ssrA",1946831,535023,325735,1635922,1470513,1140747,1191007,184731,220635,1584750,890982,1334543
"PA0826",602,124,83,751,309,314,310,65,74,266,318,443
"PA0825",12,9,2,27,12,23,3,5,13,4,12,11
"PA0824",19,2,0,9,6,8,6,6,4,9,5,2
"PA0823",3,1,0,2,7,4,0,1,1,1,4,11
"PA0821",338,62,50,417,218,157,241,127,129,255,280,335
"PA0820",1076,402,234,997,849,797,745,327,403,651,398,581
"PA0819",23,10,6,21,4,10,3,24,9,10,12,11
"PA0818",77,9,3,87,31,26,62,27,24,71,46,65
"PA0817",158,12,14,226,40,34,75,45,39,45,71,100
"PA0816",585,40,22,510,130,87,259,81,72,429,71,133
"PA0815",1421,215,136,1291,681,508,1038,137,147,1401,292,483
"PA0814",122,18,22,146,41,26,62,3,4,93,23,30
"PA0813",587,37,10,657,93,65,313,7,6,338,41,79
"PA0812",79,4,5,100,39,25,52,3,4,39,14,34
"PA0811",193,10,13,183,62,49,108,23,18,49,23,45
"PA0810",296,32,18,310,108,82,211,39,26,118,24,42
"PA0809",24,10,2,39,24,7,20,11,16,41,7,12
"PA0808",260,54,39,292,180,182,195,33,37,119,87,117
"PA0807",1446,184,148,942,748,529,1057,76,65,640,207,277
"PA0806",59,8,3,53,38,28,24,9,14,43,16,32
"PA0805",5743,3814,2604,4841,7323,6581,6116,864,934,5637,2671,3328
"PA0804",1262,141,105,1855,545,407,604,82,106,562,459,652
"PA0803",608,53,49,790,211,145,292,57,47,243,154,291
"PA0802",72,15,6,69,55,27,71,46,48,96,23,29
"PA0801",230,35,30,235,182,97,263,186,167,246,43,92
"PA0800",42,8,6,40,29,24,71,21,47,45,4,11
"PA0799",760,45,35,729,147,167,368,622,610,528,158,241
"PA0798",836,55,59,1002,289,186,374,19,21,295,93,193
"PA0797",991,134,135,1362,843,433,1045,93,92,1073,574,756
"PA0796",12235,862,1463,24966,6276,4017,7151,475,634,6626,8516,11686
"PA0795",32396,2374,3549,51009,14655,10717,19962,756,1044,18637,16733,24599
"PA0794",15153,746,627,29274,3235,2231,5409,504,490,6236,12328,20595
"PA0793",5056,325,229,8473,1393,1065,1816,173,183,2858,2985,4994
"PA0792",17533,3789,2838,12510,12694,10582,19281,437,780,27553,3239,5815
"PA0791",265,30,14,325,59,63,152,43,33,219,37,62
"PA0790",25,8,3,24,13,11,20,14,6,29,4,7
"PA0789",718,107,65,1138,388,334,314,985,983,408,797,813
"locus_tag=AJBOOFMH_04946",210,47,17,106,93,70,91,60,55,121,75,83
"PA0788",6137,1377,580,3085,2571,2288,3681,103,214,4957,1177,1962
"PA0787",289,17,9,308,49,43,114,79,71,152,45,87
"PA0786",21,2,0,21,9,2,2,8,1,14,3,8
"PA0785",123,6,8,123,39,18,58,30,23,69,18,27
"PA0784",3180,356,224,3384,1318,1292,1741,283,313,1763,743,1217
"PA0783",764,106,102,1513,512,397,464,1276,1350,781,903,947
"PA0782",4774,537,354,5524,1539,1564,2600,2835,2706,3104,1307,1710
"PA0781",34,5,6,35,25,12,38,79,115,26,18,26
"PA0780",239,40,14,323,111,69,104,113,80,173,94,148
"PA0779",3530,409,286,3284,1066,1001,1215,7259,8009,1073,1796,2190
"PA0778",118,12,9,119,44,20,30,313,354,44,66,90
"PA0777",42,0,3,73,8,9,23,70,44,18,8,27
"PA0776",298,94,60,465,170,172,127,8,11,130,170,219
"PA0775",152,34,14,173,60,36,67,460,440,101,50,82
"PA0774",71,9,10,126,33,8,28,180,263,41,26,34
"PA0773",742,48,54,1029,242,145,336,417,508,385,248,359
"PA0772",71,9,1,89,27,22,57,125,122,62,18,26
"PA0771",1466,247,239,1387,717,702,723,1580,1736,761,793,1036
"PA0770",947,132,80,814,306,279,480,847,956,449,241,289
"PA0769",1099,270,174,767,484,501,528,702,724,577,459,578
"PA0768",1039,179,117,1210,458,407,458,1468,1644,486,691,700
"PA0767",1460,215,181,2021,693,578,685,3615,4344,726,1051,1230
"PA0766",4495,456,413,8037,2027,1849,2012,2888,3081,2175,2676,2912
"PA0765",777,86,59,924,260,243,372,288,297,499,235,267
"PA0764",5130,448,260,4970,1722,1439,2227,785,772,2331,668,1145
"PA0763",11159,1694,971,10642,5202,3829,5345,852,1028,4287,1879,3103
"PA0762",8921,2953,1682,7213,6950,5225,5310,1705,1842,4155,2620,3281
"PA0761",2361,416,402,2174,1666,1197,1952,1064,1264,1919,1060,1267
"locus_tag=AJBOOFMH_04975",246,6,6,264,21,24,96,47,40,99,32,51
"PA0760",126,30,24,151,80,58,71,104,114,109,83,116
"PA0759",560,64,68,869,391,230,342,487,498,420,349,435
"PA0758",633,87,79,932,334,295,358,958,985,321,387,380
"PA0757",238,20,13,248,107,50,102,122,120,161,74,89
"PA0756",142,25,3,188,43,41,88,55,65,103,49,72
"PA0755",379,87,72,925,391,275,366,14,26,433,250,311
"PA0754",2209,111,133,3529,669,603,1261,36,41,2100,545,696
"PA0753",165,21,13,321,57,36,76,4,0,153,72,84
"PA0752",866,99,85,1551,365,350,464,6,13,764,303,444
"PA0751",364,37,21,484,138,68,173,17,15,387,56,91
"PA0750",383,50,70,631,268,183,220,616,659,237,402,392
"PA0749",159,26,27,187,105,86,90,111,152,134,72,80
"PA3571",23,15,5,33,18,11,17,24,22,36,11,7
"PA0747",5771,841,1126,10673,4257,3548,5369,152,229,5746,5196,6516
"PA0746",7386,518,527,8443,2487,2389,4139,110,174,4710,3204,5165
"PA0745",13662,2473,1667,16151,5834,6596,9606,213,343,13748,6957,9195
"PA0744",10865,1060,875,14849,3306,3333,7478,168,235,11051,4186,6252
"PA0743",3990,375,300,4272,1382,1248,2132,55,57,2647,1099,1794
"locus_tag=AJBOOFMH_04994",335,90,60,258,196,132,157,27,16,163,165,219
"PA0741",394,35,16,360,89,101,181,26,44,227,117,160
"PA0740",138,21,14,211,60,70,88,38,18,105,44,60
"PA0739",96,25,9,125,41,24,55,62,41,63,27,46
"locus_tag=AJBOOFMH_04998",22,9,2,30,19,10,16,3,6,23,4,5
"PA0738",79,20,5,60,36,36,50,4,6,35,20,31
"PA0737",704,78,78,632,256,194,342,33,36,192,58,135
"locus_tag=AJBOOFMH_05001",953,274,203,793,750,648,415,44,50,276,179,261
"PA0736",180,23,14,260,94,121,83,181,171,116,70,64
"PA0735",191,10,17,262,67,53,110,109,95,100,30,55
"PA0734",27,6,3,58,20,15,16,35,45,11,18,24
"PA0733",33,6,5,46,19,20,22,82,81,17,16,12
"PA0732",1258,271,172,1420,789,667,699,203,184,634,377,426
"PA0731",403,39,26,642,155,84,80,76,78,92,196,280
"PA0730",345,34,26,598,156,144,152,619,660,119,112,118
"locus_tag=AJBOOFMH_05009",42,293,82,67,199,243,17,21,11,75,200,240
"PA0729",2983,1003,693,2887,2467,2311,2383,776,1055,3443,1801,2284
"PA0728",68,29,15,56,67,33,41,29,41,45,32,39
"PA0727",140,53,59,175,169,99,140,34,66,140,71,91
"locus_tag=AJBOOFMH_05013",6,1,1,4,0,2,2,0,0,8,0,2
"PA0726",49,17,7,57,52,34,46,0,21,58,40,35
"PA0725",16,0,2,9,9,7,5,5,0,5,1,8
"PA0724",36,10,16,33,36,27,16,26,20,32,25,22
"PA0723",1280,311,202,1159,986,750,713,150,177,783,616,780
"PA0722",63,22,29,60,55,71,84,19,31,61,45,55
"PA0721",23,1,1,14,7,3,14,1,6,21,8,3
"PA0720",147,28,19,158,115,94,122,35,69,227,55,79
"PA0718",49,13,11,26,26,43,51,12,18,40,50,50
"PA0717",57,11,8,44,20,42,21,10,22,63,25,38
"PA0716.2",22,15,6,20,11,18,21,19,9,22,13,16
"PA0716",985,272,186,632,570,555,690,798,1002,459,467,569
"PA0715",645,296,241,495,627,501,603,558,590,562,388,455
"PA0714",73,21,11,46,35,27,27,39,52,35,54,46
"PA0713",1415,371,191,709,573,526,652,164,196,516,542,677
"PA0712",130,30,21,110,85,68,63,82,77,113,59,71
"PA0711",56,8,6,39,28,16,32,13,14,60,15,29
"PA0710",36,5,1,52,25,12,22,1,4,34,14,27
"PA0709",75,11,12,119,61,55,57,11,26,65,56,93
"PA0708",167,22,28,187,112,73,142,124,185,128,105,120
"PA0707",376,54,52,262,349,210,437,63,92,284,60,102
"PA0706",373,63,56,401,227,132,187,250,384,133,99,163
"PA0705",596,108,83,628,275,236,318,1238,1435,348,295,323
"PA0704",1592,75,60,2020,462,363,831,127,213,738,307,484
"PA0703",107,18,9,91,36,23,71,59,79,62,41,46
"PA0702",10,1,2,23,8,8,11,26,8,25,6,5
"locus_tag=AJBOOFMH_05039",117,12,1,114,17,6,50,13,26,52,30,33
"PA0701",96,6,7,101,30,22,49,24,13,52,13,20
"PA0700",29,0,8,19,4,0,13,0,0,8,5,1
"PA0699",62,9,3,59,17,11,18,22,8,45,13,16
"PA0698",31,1,2,25,12,8,13,3,10,12,10,15
"PA0697",27,1,4,53,9,9,33,1,2,29,18,10
"PA0696",20,5,2,42,14,10,18,18,18,25,13,16
"PA0695",21,1,0,27,3,3,1,3,1,11,14,2
"PA0694",4,3,1,15,10,4,2,6,2,3,3,6
"PA0693",54,6,3,55,32,10,33,13,7,28,19,33
"PA0692",30,12,5,36,26,17,20,4,21,28,8,10
"PA0691",11,1,0,7,11,9,15,1,1,7,6,13
"PA0690",1447,275,190,1184,766,662,961,295,354,1183,420,538
"PA0689",128,32,15,141,67,59,82,43,74,72,90,114
"PA0688",69,45,16,91,67,73,86,7,11,78,64,52
"PA0687",6,1,3,7,2,3,10,0,3,6,0,3
"PA0686",9,7,1,17,3,7,14,5,10,17,1,1
"PA0685",32,2,6,39,15,23,38,14,8,31,5,17
"PA0684",12,0,0,2,1,3,0,1,0,19,8,5
"PA0683",26,1,0,10,2,12,3,0,0,13,0,7
"locus_tag=AJBOOFMH_05059",8,0,0,4,0,0,3,0,0,9,2,0
"PA0682",19,1,2,19,10,6,7,6,1,21,1,4
"PA0681",43,5,4,31,13,29,15,8,2,37,13,12
"PA0680",4,0,0,9,0,7,5,0,4,10,2,2
"PA0679",129,17,5,160,46,33,75,20,10,89,45,42
"PA0678",8,0,0,7,4,4,0,0,1,4,1,0
"PA0677",26,2,3,22,4,3,16,1,17,17,6,12
"PA0676",164,28,21,148,118,89,137,11,12,193,32,59
"PA0675",46,17,30,42,38,37,53,7,15,80,8,19
"PA0674",125,18,6,99,58,42,139,13,19,206,12,33
"PA0673",163,32,26,188,90,56,73,20,16,131,88,132
"PA0672",2015,2206,1127,1142,5125,4088,5498,239,330,7776,627,746
"PA0671",94,17,8,78,40,31,91,10,4,136,22,42
"PA0670",58,3,9,60,28,9,68,28,12,83,11,5
"PA0669",115,42,17,102,107,88,98,88,65,138,33,58
"locus_tag=AJBOOFMH_05076",64,114,32,35,75,78,30,431,498,59,83,89
"locus_tag=AJBOOFMH_05077",176,43,30,126,123,64,52,638,689,80,110,120
