gene_id,EV_1(GSM5097993),EV_2(GSM5097994),EV_3(GSM5097995),PA2577_1,PA2577_2,PA2577_3
D3C65_18520,3892,3615,4215,4186,4289,4189
D3C65_18525,3893,3179,4176,4253,4212,4082
D3C65_18530,3374,2853,3734,3377,3624,3487
D3C65_18535,440,373,389,298,340,343
D3C65_18540,347,306,319,226,274,276
D3C65_18545,266,210,210,206,202,222
D3C65_18550,296,269,249,210,232,183
D3C65_18555,256,200,213,197,205,229
D3C65_18560,966,736,778,870,822,815
D3C65_18565,531,382,464,520,472,530
D3C65_18570,1028,819,938,934,930,929
D3C65_18575,1951,1631,2026,2266,2190,2063
D3C65_18580,780,688,785,689,674,688
D3C65_18585,2888,2374,2606,3086,3237,3133
D3C65_18590,3914,3224,3719,3922,3757,3744
D3C65_18595,486,400,452,367,378,457
D3C65_18600,199,161,174,162,176,176
D3C65_18605,135,109,129,126,133,125
D3C65_18610,207,206,225,328,323,210
D3C65_18615,171,121,143,250,244,175
D3C65_18620,130,106,123,132,114,117
D3C65_18625,259,210,293,217,255,232
D3C65_18630,10067,8401,8759,9068,8597,7590
D3C65_18635,3382,3222,3272,2314,2442,2391
D3C65_18640,3345,3258,3549,2622,3023,3084
D3C65_18645,5823,4905,7532,4877,5943,6823
D3C65_18650,1268,1087,1459,719,834,1035
D3C65_18655,481,351,439,435,425,446
D3C65_18660,503,396,489,390,429,484
D3C65_18665,183,152,191,158,179,180
D3C65_18670,113,92,116,66,95,94
D3C65_18675,374,327,405,365,360,340
D3C65_18680,391,302,282,368,323,331
D3C65_18685,1881,1348,1044,1303,1365,1544
D3C65_18690,201,190,113,145,132,143
D3C65_18695,458,340,255,333,390,424
D3C65_18700,692,578,333,478,527,638
D3C65_18705,641,494,289,385,497,522
D3C65_18710,299,210,141,182,192,235
D3C65_18715,112,98,71,84,92,96
D3C65_18720,7290,6713,8328,6356,6867,7999
D3C65_18725,178,152,166,108,120,141
D3C65_18730,13,13,12,15,12,19
D3C65_18735,211,173,200,169,190,185
D3C65_18740,80,60,49,56,76,69
D3C65_18745,84,53,52,65,71,101
D3C65_18750,5,6,2,14,6,7
D3C65_18755,218,163,220,258,282,290
D3C65_18760,364,293,294,349,344,301
D3C65_18765,105,94,108,111,111,125
D3C65_18770,956,836,942,726,723,792
D3C65_18775,20,18,16,21,17,26
D3C65_18780,103,110,97,108,113,95
D3C65_18785,98,92,114,106,115,100
D3C65_18790,95,69,91,78,91,82
D3C65_18795,222,159,189,233,189,204
D3C65_18800,59,45,71,45,49,56
D3C65_18805,371,292,345,293,293,307
D3C65_18810,366,303,331,401,342,335
D3C65_18815,591,411,592,420,490,493
D3C65_18820,191,129,136,157,137,156
D3C65_18825,94,64,65,109,94,70
D3C65_18830,105,76,85,64,71,73
D3C65_18835,204,163,203,143,129,137
D3C65_18840,185,129,113,96,82,82
D3C65_18845,143,104,112,89,88,100
D3C65_18850,304,248,305,234,218,231
D3C65_18855,134,101,131,93,94,87
D3C65_18860,272,214,221,196,193,187
D3C65_18865,190,159,126,102,116,103
D3C65_18870,83,93,70,69,65,61
D3C65_18875,88,92,84,81,67,61
D3C65_18880,608,462,635,604,559,531
D3C65_18885,598,585,663,486,485,526
D3C65_18890,34,32,26,22,25,19
D3C65_18895,118,141,149,160,117,127
D3C65_18900,58,35,41,53,45,58
D3C65_18905,223,177,212,167,197,201
D3C65_18910,441,347,400,489,464,498
D3C65_18915,697,593,613,621,651,698
D3C65_18920,1278,990,1151,1183,1109,1189
D3C65_18925,143,125,123,105,143,134
D3C65_18930,340,258,261,327,294,287
D3C65_18935,8644,7397,7911,5923,5417,5259
D3C65_18940,1136,1036,975,737,770,670
D3C65_18945,1345,1256,1227,874,865,846
D3C65_18950,1131,976,1038,666,658,694
D3C65_18955,200,183,215,183,186,172
D3C65_18960,194,181,162,123,163,140
D3C65_18965,511,687,639,433,380,475
D3C65_18970,468,515,703,428,449,415
D3C65_18975,377,290,316,305,278,265
D3C65_18980,119,101,113,112,113,92
D3C65_18985,168,139,116,145,135,122
D3C65_18990,45,36,31,32,19,28
D3C65_18995,1583,1352,1490,1400,1361,1345
D3C65_19000,401,344,406,383,426,384
D3C65_19005,263,182,224,267,260,220
D3C65_19010,104,72,74,110,92,100
D3C65_19015,639,525,568,434,437,438
D3C65_19020,13,10,13,24,20,15
D3C65_19025,8,12,7,10,7,2
D3C65_19030,58,42,64,55,55,55
D3C65_19035,31,16,38,21,16,36
D3C65_19040,25,6,11,9,14,11
D3C65_19045,40,19,30,29,42,34
D3C65_19050,48,44,64,60,56,56
D3C65_19055,26,14,26,29,23,34
D3C65_19060,141,130,133,131,126,107
D3C65_19065,18,27,14,19,17,12
D3C65_19070,64,45,52,48,53,38
D3C65_19075,89,68,83,108,79,87
D3C65_19080,326,277,304,317,310,325
D3C65_19085,324,307,317,355,309,313
D3C65_19090,3898,2945,2770,3515,3342,3744
D3C65_19095,709,548,439,560,570,646
D3C65_19100,746,528,431,538,547,616
D3C65_19105,1783,1334,1148,1433,1414,1416
D3C65_19110,1584,1185,1025,1225,1230,1537
D3C65_19115,1492,1004,901,998,988,1116
D3C65_19120,603,448,428,494,474,477
D3C65_19125,380,236,234,264,233,297
D3C65_19130,3,5,2,2,2,1
D3C65_19135,62,27,43,46,42,49
D3C65_19140,177,171,134,249,223,228
D3C65_19145,148,123,162,137,153,159
D3C65_19150,3,4,6,6,4,7
D3C65_19155,657,450,531,445,447,412
D3C65_19160,234,183,154,199,201,225
D3C65_19165,21,17,16,13,20,10
D3C65_19170,358,334,455,455,448,456
D3C65_19175,284,199,231,255,233,237
D3C65_19180,556,414,447,502,527,505
D3C65_19185,434,411,518,368,419,390
D3C65_19190,270,231,258,270,322,319
D3C65_19195,208,211,228,231,263,308
D3C65_19200,27,41,54,38,54,75
D3C65_19205,260,200,295,233,246,214
D3C65_19210,61,48,66,28,50,27
D3C65_19215,197,127,229,182,174,164
D3C65_19220,700,558,940,613,716,568
D3C65_19225,560,532,797,573,599,426
D3C65_19230,35,28,33,29,21,41
D3C65_19235,95,86,61,83,87,82
D3C65_19240,278,209,251,250,226,239
D3C65_19245,51,32,46,35,38,43
D3C65_19250,64,42,50,38,54,70
D3C65_19255,236,180,258,189,234,213
D3C65_19260,88,61,55,69,77,68
D3C65_19265,66,49,78,90,74,74
D3C65_19270,265,182,276,213,174,215
D3C65_19275,686,525,607,541,571,612
D3C65_19280,1000,782,992,927,914,940
D3C65_19285,615,541,744,689,657,695
D3C65_19290,1005,957,1118,1165,1058,1146
D3C65_19295,1953,1582,1863,1949,2009,1854
D3C65_19300,269,232,221,275,245,223
D3C65_19305,207,144,187,218,172,180
D3C65_19310,180,125,131,146,147,138
D3C65_19315,134,117,112,109,145,126
D3C65_19320,628,483,545,592,593,568
D3C65_19325,115,79,93,108,79,93
D3C65_19330,271,193,252,306,261,265
D3C65_19335,659,571,672,681,701,764
D3C65_19340,335,209,260,248,254,208
D3C65_19345,1612,1341,1456,1281,1316,1322
D3C65_19350,1656,1276,1249,1473,1348,1250
D3C65_19355,1120,885,1093,967,1063,1050
D3C65_19360,303,253,260,268,253,248
D3C65_19365,150,126,144,137,163,148
D3C65_19370,159,118,182,242,210,237
D3C65_19375,19038,15151,14954,16880,17049,17496
D3C65_19380,590,550,672,406,480,481
D3C65_19385,147,99,127,124,111,122
D3C65_19390,278,217,255,218,237,230
D3C65_19395,44,41,44,43,48,43
D3C65_19400,229,234,217,167,229,210
D3C65_19405,83,84,125,114,137,143
D3C65_19410,374,275,305,287,302,327
D3C65_19415,404,364,334,229,278,317
D3C65_19420,1116,900,936,798,924,912
D3C65_19425,680,515,581,527,576,555
D3C65_19430,1632,1240,1375,1348,1385,1361
D3C65_19435,1030,803,742,682,777,798
D3C65_19440,673,557,565,553,580,588
D3C65_19445,610,486,479,424,476,406
D3C65_19450,1613,1292,1321,1307,1409,1350
D3C65_19455,1137,931,1027,936,994,962
D3C65_19460,3047,2484,2628,2802,2816,2772
D3C65_19465,117,64,94,82,95,87
D3C65_19470,467,372,480,451,404,439
D3C65_19475,44,36,27,39,38,32
D3C65_19480,38,27,22,33,22,26
D3C65_19485,1,1,4,6,7,1
D3C65_19490,28,15,11,15,18,22
D3C65_19495,46,29,39,36,47,50
D3C65_19500,113,109,119,142,122,98
D3C65_19505,69,34,44,51,39,51
D3C65_19510,541,409,495,545,449,418
D3C65_19515,38,39,23,26,46,31
D3C65_19520,77,50,79,77,84,68
D3C65_19525,18,13,15,23,27,28
D3C65_19530,13,11,7,21,21,13
D3C65_19535,5,0,2,2,4,8
D3C65_19540,0,5,2,3,5,7
D3C65_19545,7,6,10,9,10,8
D3C65_19550,12,12,9,15,12,24
D3C65_19555,14,11,20,21,25,7
D3C65_19560,9,6,10,10,13,7
D3C65_19565,172,130,158,165,144,148
D3C65_19570,44,38,37,29,31,31
D3C65_19575,855,671,673,523,544,612
D3C65_19580,536,376,381,380,336,394
D3C65_19585,6,12,13,14,9,12
D3C65_19590,23,21,15,8,13,16
D3C65_19595,262,199,188,183,191,201
D3C65_19600,238,202,178,163,157,177
D3C65_19605,412,314,390,345,326,371
D3C65_19610,1448,1196,1201,1044,1022,1112
D3C65_19615,1844,1379,1530,2044,1774,1516
D3C65_19620,1413,1073,1181,1158,1196,1207
D3C65_19625,197,141,190,225,195,192
D3C65_19630,329,260,308,357,329,314
D3C65_19635,75,50,54,61,45,47
D3C65_19640,52,28,38,52,46,45
D3C65_19645,17,14,12,17,21,18
D3C65_19650,12,16,12,12,14,15
D3C65_19655,20,19,27,26,23,28
D3C65_19660,252,166,209,164,179,200
D3C65_19665,248,237,265,196,207,205
D3C65_19670,8,8,6,7,5,10
D3C65_19675,35,45,27,44,45,52
D3C65_19680,8,12,8,12,15,14
D3C65_19685,10,3,7,13,12,18
D3C65_19690,97,98,96,104,128,98
D3C65_19695,873,688,824,1093,850,763
D3C65_19700,215,166,147,155,156,133
D3C65_19705,203,180,202,143,175,160
D3C65_19710,116,96,84,96,112,78
D3C65_19715,229,160,208,185,196,187
D3C65_19720,196,167,166,178,199,174
D3C65_19725,1292,959,1022,1088,1050,1057
D3C65_19730,40,42,44,45,43,31
D3C65_19735,25,24,25,21,24,27
D3C65_19740,10,4,6,8,7,11
D3C65_19745,23,38,21,20,25,30
D3C65_19750,59,41,62,58,51,57
D3C65_19755,88,52,64,69,58,50
D3C65_19760,53,38,44,57,51,39
D3C65_19765,41,32,29,29,30,45
D3C65_19770,18,17,13,11,8,13
D3C65_19775,23,11,19,13,8,14
D3C65_19780,12,10,17,9,15,21
D3C65_19785,60,62,62,66,45,49
D3C65_19790,179,143,172,129,202,164
D3C65_19795,179,170,188,223,179,187
D3C65_19800,1644,1272,1368,1636,1572,1509
D3C65_19805,491,456,461,561,511,505
D3C65_19810,576,428,516,691,537,577
D3C65_19815,371,330,418,380,343,413
D3C65_19820,298,249,301,518,303,344
D3C65_19825,1384,1097,1263,2106,1100,1387
D3C65_19830,327,247,305,287,305,255
D3C65_19835,745,571,578,745,701,653
D3C65_19840,2583,2105,2160,2893,2609,2681
D3C65_19845,4304,3543,3347,3284,2792,3033
D3C65_19850,905,748,1168,666,755,796
D3C65_19855,2552,2299,3598,2029,2832,2949
D3C65_19860,94,67,73,110,91,79
D3C65_19865,57,33,33,63,57,49
D3C65_19870,1171,852,910,916,929,954
D3C65_19875,2958,2356,2582,2417,2439,2278
D3C65_19880,92,102,93,104,82,96
D3C65_19885,54,53,68,66,56,50
D3C65_19890,153,113,119,134,139,120
D3C65_19895,186,151,188,161,142,163
D3C65_19900,71,50,68,78,73,65
D3C65_19905,17,19,13,14,17,23
D3C65_19910,22,9,13,18,19,14
D3C65_19915,276,235,280,278,276,275
D3C65_19920,407,476,396,412,412,518
D3C65_19925,4,6,6,5,7,4
D3C65_19930,167,118,142,143,149,169
D3C65_19935,1160,1022,1140,989,1061,1099
D3C65_19940,1287,1110,1127,1075,1082,1145
D3C65_19945,2314,1833,2200,2109,2177,2002
D3C65_19950,7806,6191,6822,7706,7453,6767
D3C65_19955,54,50,49,49,52,70
D3C65_19960,34,38,40,39,63,46
D3C65_19965,19,9,11,22,16,19
D3C65_19970,206,122,179,160,183,172
D3C65_19975,10,13,12,12,16,16
D3C65_19980,24,18,21,27,18,22
D3C65_19985,1561,1319,1565,1431,1432,1459
D3C65_19990,644,555,633,591,589,622
D3C65_19995,198,146,151,133,116,112
D3C65_20000,77,62,49,53,42,42
D3C65_20005,115,127,115,113,130,129
D3C65_20010,77,66,90,86,86,106
D3C65_20015,395,286,306,339,332,344
D3C65_20020,1131,922,960,1049,1062,984
D3C65_20025,364,306,375,423,352,369
D3C65_20030,1528,1210,1379,1434,1422,1409
D3C65_20035,748,566,597,544,587,619
D3C65_20040,517,460,442,373,387,475
D3C65_20045,4477,3853,2989,2812,2308,3022
D3C65_20050,635,465,498,546,524,520
D3C65_20055,806,643,708,668,642,678
D3C65_20060,19318,15315,21364,17082,16184,14838
D3C65_20065,12917,8887,10470,10398,9488,8378
D3C65_20070,68,67,93,87,67,60
D3C65_20075,51,33,49,34,47,38
D3C65_20080,41,40,27,19,24,13
D3C65_20085,40,41,44,34,35,35
D3C65_20090,274,237,257,181,178,168
D3C65_20095,123,106,95,102,91,86
D3C65_20100,174,164,183,165,184,171
D3C65_20105,2396,2154,2306,2051,1730,1922
D3C65_20110,1306,1240,1317,3747,3665,3971
D3C65_20115,22,28,31,32,29,30
D3C65_20120,96,96,108,81,90,95
D3C65_20125,194,157,121,134,160,147
D3C65_20130,25,24,23,14,22,21
D3C65_20135,173,160,164,152,167,140
D3C65_20140,26,17,17,23,25,27
D3C65_20145,9,4,13,7,3,8
D3C65_20150,563,469,502,688,644,679
D3C65_20155,303,224,271,308,242,292
D3C65_20160,842,576,578,764,681,730
D3C65_20165,336,313,304,260,288,306
D3C65_20170,153,144,186,172,168,187
D3C65_20175,187,203,125,195,268,405
D3C65_20180,150,125,175,183,163,174
D3C65_20185,132,105,140,147,170,157
D3C65_20190,17,16,19,15,20,10
D3C65_20195,45,29,33,41,31,49
D3C65_20200,1079,900,1038,1018,923,947
D3C65_20205,103,106,130,109,131,164
D3C65_20210,64,72,89,68,81,101
D3C65_20215,157,111,138,142,143,143
D3C65_20220,265,219,274,262,240,233
D3C65_20225,968,739,962,725,920,905
D3C65_20230,686,553,579,707,642,621
D3C65_20235,155,96,112,91,106,115
D3C65_20240,587,478,597,475,498,517
D3C65_20245,14,3,5,8,9,12
D3C65_20250,218,204,268,218,227,207
D3C65_20255,381,332,378,330,336,355
D3C65_20260,320,290,345,289,303,291
D3C65_20265,495,378,508,442,515,499
D3C65_20270,423,369,366,427,368,375
D3C65_20275,310,322,426,352,312,369
D3C65_20280,469,404,541,382,383,449
D3C65_20285,949,773,815,896,833,832
D3C65_20290,1176,917,1167,1167,1169,1132
D3C65_20295,143,104,117,110,107,130
D3C65_20300,242,221,266,244,263,276
D3C65_20305,10,12,11,22,17,12
D3C65_20310,1938,1914,2210,1741,1850,2453
D3C65_20315,426,356,451,427,408,452
D3C65_20320,189,155,182,172,178,211
D3C65_20325,55,35,39,55,65,64
D3C65_20330,527,430,565,457,506,530
D3C65_20335,254,179,221,211,213,191
D3C65_20340,14,18,19,18,21,17
D3C65_20345,88,76,98,81,103,107
D3C65_20350,426,400,554,513,455,536
D3C65_20355,347,259,326,338,324,293
D3C65_20360,1616,1227,1300,1400,1391,1386
D3C65_20365,1614,1256,1421,1491,1413,1398
D3C65_20370,3176,2562,3184,3296,3212,3203
D3C65_20375,3466,2731,3457,3693,3760,3566
D3C65_20380,890,915,920,827,862,888
D3C65_20385,2337,1904,2371,2309,2491,2396
D3C65_20390,2820,2426,3059,3179,2970,3006
D3C65_20395,7896,6655,7990,6541,7025,6807
D3C65_20400,3364,3226,3742,2603,2858,3006
D3C65_20405,3891,3515,4136,3042,3290,3275
D3C65_20410,12653,11002,14108,11954,12458,12010
D3C65_20415,3508,3149,3574,2484,2627,2916
D3C65_20420,64922,55728,73088,59615,63320,64046
D3C65_20425,5039,3735,3847,3646,3854,3806
D3C65_20430,383,281,326,307,299,331
D3C65_20435,475,458,360,312,386,360
D3C65_20440,937,789,870,822,770,724
D3C65_20445,1795,1487,1693,1857,1859,1721
D3C65_20450,2393,1993,2421,2758,2627,2562
D3C65_20455,1340,1169,1312,1493,1378,1301
D3C65_20460,1254,1026,1287,1405,1452,1389
D3C65_20465,1158,943,1238,1380,1365,1354
D3C65_20470,2480,2124,2673,3115,3065,3065
D3C65_20475,1348,1219,1442,1305,1530,1632
D3C65_20480,3974,3530,4158,4487,4550,4456
D3C65_20485,1371,1326,1631,1542,1627,1638
D3C65_20490,712,621,792,923,936,837
D3C65_20495,956,838,1094,1306,1442,1306
D3C65_20500,3357,3368,4608,3595,3704,4327
D3C65_20505,513,419,484,376,410,432
D3C65_20510,87,83,100,103,93,101
D3C65_20515,8936,7324,7343,7828,8384,9179
D3C65_20520,1078,823,723,1035,1027,1166
D3C65_20525,1121,869,730,880,1036,1162
D3C65_20530,728,590,472,643,655,718
D3C65_20535,586,440,308,395,431,473
D3C65_20540,4067,3123,3809,3440,3580,3609
D3C65_20545,2493,1949,2381,2472,2540,2367
D3C65_20550,70,51,51,65,42,43
D3C65_20555,80,65,87,62,58,56
D3C65_20560,148,148,175,145,157,166
D3C65_20565,1368,1035,1176,1282,1168,1262
D3C65_20570,175,152,157,111,102,109
D3C65_20575,393,353,339,294,309,322
D3C65_20580,848,639,883,635,722,707
D3C65_20585,603,629,825,653,582,774
D3C65_20590,254,227,225,198,181,211
D3C65_20595,111,108,120,93,92,97
D3C65_20600,515,419,497,410,441,481
D3C65_20605,863,712,804,690,668,716
D3C65_20610,196,203,236,166,194,185
D3C65_20615,2593,2336,2662,2056,2320,2515
D3C65_20620,9836,9168,11407,9352,8932,9652
D3C65_20625,497,427,525,521,570,532
D3C65_20630,933,746,651,590,727,888
D3C65_20635,2280,1817,1961,1901,2048,2325
D3C65_20640,1491,1226,1455,1023,1087,1312
D3C65_20645,2889,2216,3225,3020,3294,3284
D3C65_20650,5728,4669,5030,6018,5645,5758
D3C65_20655,1020,816,922,1077,993,1010
D3C65_20660,933,773,835,763,805,815
D3C65_20665,2025,1660,1824,1812,1797,1757
D3C65_20670,279,205,251,223,261,256
D3C65_20675,586,472,444,424,423,502
D3C65_20680,346,327,357,246,298,296
D3C65_20685,228,181,304,250,282,348
D3C65_20690,413,339,431,468,424,438
D3C65_20695,277,172,216,184,229,238
D3C65_20700,112,68,94,79,78,84
D3C65_20705,255,233,253,218,225,274
D3C65_20710,501,415,548,459,492,493
D3C65_20715,775,779,736,658,612,661
D3C65_20720,739,606,547,403,475,570
D3C65_20725,496,393,465,439,437,441
D3C65_20730,3046,2386,2561,2940,2731,2776
D3C65_20735,2135,1770,1921,1873,1801,1797
D3C65_20740,1290,1025,1193,1202,1191,1218
D3C65_20745,860,760,896,821,830,820
D3C65_20750,68,43,50,43,56,54
D3C65_20755,156,169,155,113,131,132
D3C65_20760,329,244,273,260,277,267
D3C65_20765,18,10,11,11,13,11
D3C65_20770,48,37,25,45,32,33
D3C65_20775,60,41,58,51,65,76
D3C65_20780,79,73,80,79,75,79
D3C65_20785,68,67,72,66,77,64
D3C65_20790,30,22,30,27,21,25
D3C65_20795,48,43,47,47,55,59
D3C65_20800,12,8,14,8,9,11
D3C65_20805,41,42,40,70,53,54
D3C65_20810,37,38,29,31,33,33
D3C65_20815,160,123,114,173,144,150
D3C65_20820,296,211,270,327,308,294
D3C65_20825,266,243,244,219,220,236
D3C65_20830,356,278,288,313,304,287
D3C65_20835,2009,1793,1978,1685,1669,1737
D3C65_20840,232,184,195,148,153,149
D3C65_20845,6797,5196,5192,5414,5176,4992
D3C65_20850,2118,1840,2107,1561,1654,1773
D3C65_20855,9323,6890,8112,7861,7962,7947
D3C65_20860,7950,6841,7760,7881,7707,7818
D3C65_20865,2090,1643,1986,2314,2133,2073
D3C65_20870,2572,2100,2331,2004,2053,2207
D3C65_20875,1349,1113,1128,1027,1108,1084
D3C65_20880,478,428,407,317,374,404
D3C65_20885,2061,1656,2021,1977,2012,2037
D3C65_20890,3881,3449,3712,3588,3602,3730
D3C65_20895,2585,2221,2287,2111,2267,2344
D3C65_20900,306,275,319,229,258,270
D3C65_20905,1677,1504,1733,1173,1379,1421
D3C65_20910,1268,1149,1296,931,1151,1176
D3C65_20915,1870,1712,1930,1480,1755,1727
D3C65_20920,1259,1240,1341,992,1138,1259
D3C65_20925,1737,1755,1904,1526,1793,1818
D3C65_20930,4005,3956,4823,3770,4289,4933
D3C65_20935,321,323,411,353,324,393
D3C65_20940,193,194,220,185,181,180
D3C65_20945,31,17,18,16,14,12
D3C65_20950,239,155,185,176,192,183
D3C65_20955,146,129,116,98,100,114
D3C65_20960,72,69,67,80,74,80
D3C65_20965,159,129,155,127,107,113
D3C65_20970,424,379,415,335,323,352
D3C65_20975,59,43,58,56,48,64
D3C65_20980,298,226,256,1732,1584,1802
D3C65_20985,207,258,250,153,164,153
D3C65_20990,18,29,12,9,14,25
D3C65_20995,142,154,166,164,149,133
D3C65_21000,134,152,181,127,104,127
D3C65_21005,148,187,187,141,135,151
D3C65_21010,209,182,175,131,145,132
D3C65_21015,38,44,38,38,37,21
D3C65_21020,149,118,95,85,80,84
D3C65_21025,20,16,21,20,11,11
D3C65_21030,0,0,1,0,1,0
D3C65_21035,378,479,545,320,294,346
D3C65_21040,610,584,697,638,651,640
D3C65_21045,794,817,997,1016,956,956
D3C65_21050,6900,5811,5914,5367,5320,5386
D3C65_21055,27288,22419,23879,23447,22467,22854
D3C65_21060,10996,8729,10178,10635,9394,10351
D3C65_21065,4882,3974,4569,3792,3632,3781
D3C65_21070,2219,1740,1830,1750,1690,1519
D3C65_21075,5076,3895,4443,4362,4389,4102
D3C65_21080,1466,1181,1301,1056,1097,1073
D3C65_21085,2461,2112,2170,1972,1939,2047
D3C65_21090,2293,1853,2092,1809,1785,1870
D3C65_21095,1959,1638,1775,1400,1444,1467
D3C65_21100,10566,8577,8830,7560,7164,7009
D3C65_21105,16326,13385,15401,12192,12672,12523
D3C65_21110,6854,5542,7576,7248,7560,7682
D3C65_21115,1428,1153,1380,1391,1246,1197
D3C65_21120,147,148,139,119,145,150
D3C65_21125,762,695,779,708,670,725
D3C65_21130,23921,19109,19028,18655,19056,20587
D3C65_21135,101,99,85,90,104,73
D3C65_21140,12583,9772,10984,11475,11424,11020
D3C65_21145,2558,1885,1961,2283,2089,2078
D3C65_21150,136,126,131,62,83,81
D3C65_21155,382,335,352,237,271,277
D3C65_21160,224,226,324,201,171,233
D3C65_21165,1045,1047,1256,807,819,864
D3C65_21170,708,617,625,558,613,650
D3C65_21175,1593,1186,1261,1156,1265,1237
D3C65_21180,1772,1309,1311,1558,1486,1345
D3C65_21185,698,525,514,499,517,537
D3C65_21190,2626,2258,2488,1922,2064,2085
D3C65_21195,2348,2090,2284,2150,2132,2205
D3C65_21200,4,3,6,8,9,7
D3C65_21205,6574,5154,5993,5762,5663,5618
D3C65_21210,2064,1736,1768,1795,1797,1675
D3C65_21215,3678,2951,3108,3103,2974,2961
D3C65_21220,433,458,460,261,347,348
D3C65_21225,49,49,53,55,62,61
D3C65_21230,56,45,40,41,45,43
D3C65_21235,21,17,20,22,14,28
D3C65_21240,27,21,32,16,23,21
D3C65_21245,11793,10278,11395,8282,8789,9156
D3C65_21250,1954,1604,1543,1765,1519,1543
D3C65_21255,2199,2006,2205,1998,2035,2113
D3C65_21260,765,627,684,595,581,585
D3C65_21265,2747,2342,2578,2320,2205,2261
D3C65_21270,2662,2238,2474,2068,2217,2257
D3C65_21275,3219,2764,3124,2836,2843,3025
D3C65_21280,165,117,117,143,116,133
D3C65_21285,405,295,274,252,250,234
D3C65_21290,394,274,304,302,267,245
D3C65_21295,1401,1199,1373,1429,1475,1443
D3C65_21300,426,325,356,419,384,403
D3C65_21305,627,474,505,550,524,517
D3C65_21310,540,441,476,462,463,502
D3C65_21315,217,166,190,217,245,221
D3C65_21320,661,579,637,646,623,608
D3C65_21325,13,13,18,24,17,16
D3C65_21330,597,542,672,651,682,687
D3C65_21335,578,573,394,284,353,411
D3C65_21340,992,815,975,1084,999,1068
D3C65_21345,833,707,772,934,916,814
D3C65_21350,446,442,626,553,535,562
D3C65_21355,1299,1053,1097,1088,1074,1178
D3C65_21360,5,4,12,13,6,14
D3C65_21365,2397,1853,2170,2422,2265,2078
D3C65_21370,432,317,338,368,382,388
D3C65_21375,179,125,154,139,132,134
D3C65_21380,4992,4959,6206,5409,5748,6180
D3C65_21385,63,44,47,41,43,49
D3C65_21390,81,68,87,384,420,386
D3C65_21395,145,124,129,643,620,659
D3C65_21400,34,26,32,197,204,181
D3C65_21405,71,59,62,339,271,291
D3C65_21410,335,312,307,421,468,435
D3C65_21415,269,231,258,367,326,362
D3C65_21420,442,534,478,281,227,375
D3C65_21425,2780,3118,3848,2209,1807,2509
D3C65_21430,1411,1376,1757,1751,1366,1730
D3C65_21435,1890,1611,1996,2418,1857,1724
D3C65_21440,6195,4945,5523,5628,5451,5248
D3C65_21445,12290,9717,10930,10876,10938,11025
D3C65_21450,1109,876,1021,959,973,982
D3C65_21455,2319,1740,1728,1990,2043,2032
D3C65_21460,1122,860,808,1006,943,887
D3C65_21465,4218,3272,3129,2958,3310,3619
D3C65_21470,4166,3293,3199,3322,3625,3878
D3C65_21475,3073,2433,2436,2661,2788,2951
D3C65_21480,4519,3760,4073,4008,4158,4494
D3C65_21485,10951,9627,11372,9638,10356,11070
D3C65_21490,39,47,50,30,37,30
D3C65_21495,1851,1631,1260,1550,1545,1633
D3C65_21500,2896,2183,2000,2075,2281,2613
D3C65_21505,2591,1990,1849,2328,2286,2335
D3C65_21510,1904,1502,1364,1725,1817,1715
D3C65_21515,1975,1510,1434,1810,1794,1839
D3C65_21520,11143,8747,9097,10417,10047,10236
D3C65_21525,9397,7791,7008,10173,11286,13643
D3C65_21530,46,33,34,36,41,39
D3C65_21535,8,7,14,11,9,11
D3C65_21540,37,21,21,21,32,30
D3C65_21545,17,23,16,21,15,20
D3C65_21550,48,35,44,52,35,40
D3C65_21555,32,21,28,26,22,27
D3C65_21560,6,4,6,9,1,3
