"gene_id","Ag1","Ag2","Ag3","AgTe1","AgTe2","AgTe3","C1","C2","C3","Te1","Te2","Te3"
"A4W92_RS17645",173,57,565,211,174,312,48,35,50,202,229,287
"A4W92_RS17650",154,59,411,135,109,172,28,46,47,144,136,181
"A4W92_RS17655",999,1664,1183,647,806,1202,608,869,683,980,779,1173
"A4W92_RS17660",3383,1600,3312,9682,7692,14963,1006,1430,1350,4479,4784,6237
"A4W92_RS17665",45,45,46,31,44,57,59,51,51,61,51,66
"A4W92_RS17670",60,45,41,35,56,71,45,56,45,54,44,44
"A4W92_RS17675",30,31,28,29,32,33,35,42,32,23,40,41
"A4W92_RS17680",16,17,20,15,17,22,11,20,9,21,15,19
"A4W92_RS17685",154,129,103,126,93,140,147,156,117,119,159,131
"A4W92_RS17690",648,510,307,403,442,777,367,487,428,469,443,647
"A4W92_RS17695",1253,880,441,542,699,1007,574,803,644,723,464,970
"A4W92_RS17700",286,160,66,83,106,148,137,206,169,131,76,170
"A4W92_RS17705",51,37,23,11,23,34,39,61,47,27,20,32
"A4W92_RS17710",276,201,99,73,123,171,136,246,171,144,76,186
"A4W92_RS17715",244,178,108,66,89,168,129,222,160,138,77,192
"A4W92_RS17720",113,124,69,47,45,89,69,111,95,92,63,105
"A4W92_RS17725",129,122,102,63,65,112,119,162,126,133,76,118
"A4W92_RS17730",200,161,124,121,108,203,113,179,135,161,121,164
"A4W92_RS17735",247,160,128,121,117,215,160,212,198,199,159,216
"A4W92_RS17740",537,460,325,387,320,582,311,417,346,362,371,530
"A4W92_RS17745",473,371,300,315,372,664,260,378,317,330,312,438
"A4W92_RS17750",101,65,60,68,48,99,60,57,56,76,84,67
"A4W92_RS17755",62,49,45,33,46,70,41,55,46,43,54,58
"A4W92_RS17760",201,134,117,123,95,177,118,173,130,132,128,154
"A4W92_RS17765",64,36,33,46,34,72,51,62,42,54,46,57
"A4W92_RS17770",158,159,120,90,105,148,95,175,127,131,119,164
"A4W92_RS17775",78,83,47,61,75,114,52,86,72,57,65,92
"A4W92_RS17780",688,573,378,636,564,974,450,566,457,553,553,688
"A4W92_RS17785",128,121,85,104,97,158,111,120,110,109,100,110
"A4W92_RS17790",83,66,60,70,49,88,53,83,68,61,60,79
"A4W92_RS17795",155,102,87,96,87,156,68,118,102,117,119,141
"A4W92_RS17800",175,165,100,112,104,183,103,147,139,110,103,143
"A4W92_RS17805",541,407,370,411,344,594,371,456,381,454,381,531
"A4W92_RS17810",433,287,275,223,267,433,301,348,258,308,207,304
"A4W92_RS17815",281,179,157,113,131,220,177,163,143,156,116,196
"A4W92_RS17820",885,587,449,407,470,810,538,735,633,495,529,699
"A4W92_RS17825",180,152,109,147,99,220,159,183,132,119,172,184
"A4W92_RS17830",65,38,28,19,29,32,28,39,35,37,28,48
"A4W92_RS17835",193,187,118,336,225,482,121,175,168,194,226,243
"A4W92_RS17840",42,37,35,50,47,69,50,54,30,43,60,56
"A4W92_RS17845",45,42,29,30,27,50,21,25,31,33,45,40
"A4W92_RS17850",259,205,148,147,133,258,162,192,151,166,143,204
"A4W92_RS17855",22,21,21,19,19,36,28,24,18,18,21,30
"A4W92_RS17860",31,23,14,27,17,30,17,24,30,18,27,24
"A4W92_RS17865",154,157,97,168,142,253,127,150,132,141,120,186
"A4W92_RS17870",818,728,490,557,527,916,542,683,577,611,582,728
"A4W92_RS17875",34,39,39,19,26,48,31,48,36,36,32,40
"A4W92_RS17880",73,64,43,50,58,105,58,74,58,54,59,76
"A4W92_RS17885",1075,771,551,453,567,883,739,877,720,652,632,790
"A4W92_RS17890",110,71,64,76,95,154,68,99,73,82,77,133
"A4W92_RS17895",542,444,362,418,401,700,292,482,380,409,447,575
"A4W92_RS17900",297,241,146,262,200,427,158,245,179,220,234,287
"A4W92_RS17905",590,554,377,739,430,897,264,420,369,451,579,761
"A4W92_RS17910",32,28,27,21,17,32,28,32,27,30,29,34
"A4W92_RS17915",130,119,102,58,48,113,111,88,106,77,74,125
