"gene_id","S1.ctr_1h.BR1","S2.trt_1h.BR1","S3.ctr_3h.BR1","S4.trt_3h.BR1","S5.ctr_1h.BR2","S6.trt_1h.BR2","S7.ctr_3h.BR2","S8.trt_3h.BR2","S9.ctr_1h.BR3","S10.trt_1h.BR3","S11.ctr_3h.BR3","S12.trt_3h.BR3"
"t145_t084_15800",3894,998,844,2167,4635,11852,1498,1403,15723,1957,760,1321
"t145_t084_15810",42942,14391,32293,97286,48388,216196,42745,39618,97594,106077,18303,48625
"t145_t084_15830",29255,4193,22993,32546,29464,86996,21762,19097,68442,47028,13842,23606
"t145_t084_15840",18733,5210,10686,39294,21803,119542,13426,18836,59393,45680,7135,21978
"t145_t084_15850",16147,5141,13379,50510,17440,114307,17039,26705,50038,50929,8978,28984
"t145_t084_15860",96473,26614,49823,205472,106251,651206,66169,86015,304073,256418,30081,81049
"t145_t084_15870",19176,2190,15167,13798,20259,34406,12722,8265,56677,18055,8471,9735
"t145_t084_15880",6790,1239,4017,7499,6584,19839,3509,3858,18926,7439,2078,4492
"t145_t084_15890",12457,2529,6384,14566,12142,39808,6864,8045,35728,13653,3887,8162
"t145_t084_15900",27402,6666,11643,40646,25398,108284,20858,25034,80616,36879,9524,18701
"t145_t084_15910",48855,6884,29823,38246,55639,93301,31981,27017,173274,45536,19574,25274
"t145_t084_15920",39845,9583,24029,72741,44941,133427,36066,53298,127516,69123,18533,40635
"t145_t084_15930",1497,674,1377,5012,1093,8311,1330,4028,3667,4065,813,3953
"t145_t084_15940",4260,2786,4832,28948,3491,38416,7902,21192,13761,21245,3392,17259
"t145_t084_15950",1193,217,695,1614,1350,4969,596,838,4074,2186,529,1053
"t145_t084_15960",18636,3335,9489,22520,18873,60609,14208,11619,50476,24802,7580,11903
"t145_t084_15970",164608,21638,55633,102954,162715,356883,57536,48220,407213,127098,31671,41231
"t145_t084_15980",51389,69652,46793,391898,102324,564264,64108,153557,87551,220188,21974,121345
"t145_t084_15990",261,56,378,682,340,1196,372,566,788,701,229,478
"t145_t084_16000",458,82,464,960,508,2054,439,533,1617,1093,343,604
"t145_t084_16010",54978,5877,40724,49979,64681,98864,59851,34893,163040,48229,33292,42564
"t145_t084_16020",4808,3423,4099,16231,7047,45096,5012,7678,10608,13255,2621,7293
"t145_t084_16030",18937,2562,14758,25158,21044,49572,13306,15647,44691,22429,7750,17921
"t145_t084_16040",16855,1291,10126,11472,17878,19857,8182,7631,50534,10834,6212,8338
"t145_t084_16050",3622,559,2076,3995,3139,10214,2265,2598,10770,4845,1512,2964
"t145_t084_16060",1902,307,1275,2051,1776,4480,1007,1139,5049,2233,644,1223
"t145_t084_16070",23241,5090,11206,21639,24439,55451,12353,10381,74830,22653,6710,12504
"t145_t084_16080",28838,2528,21006,28515,28110,59421,23362,20397,66843,36704,17298,19848
"t145_t084_16090",4317,380,4003,4073,4596,7077,3188,3818,8598,6265,2945,4388
"t145_t084_16100",4844,555,2575,4945,4188,9454,3051,5068,11690,9515,1892,4683
"t145_t084_16110",1767,105,1323,1014,1881,1514,1213,711,5632,1106,1070,737
"t145_t084_16120",14867,1387,4194,4606,14964,20102,4780,3211,48067,10584,3047,2604
"t145_t084_16130",6020,550,1652,1026,7027,8916,2025,1221,21876,4547,1539,844
"t145_t084_16140",13923,571,8545,7179,5591,8031,17047,3512,17664,6209,4612,4169
"t145_t084_16150",2409,138,2677,2573,990,2808,4179,1647,3843,2872,1428,1938
"t145_t084_16160",1676,131,1949,2458,803,2333,1981,1228,3316,1706,904,1759
"t145_t084_16170",1513,207,1720,3989,911,3791,3008,1829,4238,2050,1087,2439
"t145_t084_16180",63054,26594,53908,97417,58569,324809,59889,71918,140687,127086,51248,113392
"t145_t084_16190",78145,39527,57513,172468,68088,455985,60412,114877,230664,146826,51048,141822
"t145_t084_16200",16382,9985,9009,59615,14117,161981,22574,40451,63243,48042,12541,35069
"t145_t084_16210",6663,856,4378,9242,6458,17745,4204,5841,19884,7906,4171,7149
"t145_t084_16220",3554,444,3067,3972,3820,7772,2042,2534,10245,2837,2133,3227
"t145_t084_16230",50031,39199,2495,142251,28569,559864,2646,54032,116642,125676,1670,49015
"t145_t084_16240",768,458,124,2459,529,8063,158,896,2233,2039,83,935
"t145_t084_16250",12024,9712,6656,49443,13401,147078,8390,22062,33944,60460,4711,24826
"t145_t084_16260",5877,11743,3042,51702,5205,116898,4052,23557,23470,36135,1895,22112
"t145_t084_16270",37615,12368,13449,65117,31331,190669,14819,33461,63179,69478,9257,39390
"t145_t084_16280",21593,10303,8969,62850,16918,139779,11978,30021,39598,48931,6178,30913
"t145_t084_16290",23120,4161,12373,21219,22216,91122,15019,14091,58841,49734,10272,14044
"t145_t084_16300",18312,5169,13767,43609,15599,112198,18913,34941,60962,61957,11047,29948
"t145_t084_16310",135460,15454,110921,146610,131442,301701,97479,125764,339614,186033,72658,160762
"t145_t084_16320",15615,1852,9822,12582,14509,26645,11760,7859,42914,14914,6857,9642
"t145_t084_16330",7339,1096,5256,8365,7251,14505,6661,5224,21101,7713,3894,6083
"t145_t084_16340",3117,485,1983,3244,2709,7156,2438,2328,8248,4331,1563,2586
"t145_t084_16350",3974,566,2847,3485,3340,7240,2470,2192,10514,4262,1697,3010
"t145_t084_16360",1560,144,600,868,970,2299,671,530,3628,1030,431,804
"t145_t084_16370",3034,95,1169,1394,2650,3058,792,1446,8750,1237,1536,1531
"t145_t084_16380",1369,53,447,804,1352,1533,414,674,3647,678,651,751
"t145_t084_16390",5140,278,1610,2973,4795,7883,1264,2176,13819,2807,2134,2619
"t145_t084_16400",5422,525,2633,4312,5479,10512,1387,2457,11139,3712,1416,2828
"t145_t084_16410",25291,1203,12555,27916,17244,17133,18251,40046,40447,5184,11094,39297
"t145_t084_16420",34013,1831,15617,19697,23163,24619,15280,28078,59300,7793,12979,30954
"t145_t084_16430",43510,3059,26162,33525,32059,42370,25887,41333,79827,16694,20672,41599
"t145_t084_16440",87008,6424,56597,74502,69185,92015,59777,96783,151607,42183,48439,94294
"t145_t084_16450",3560,1163,1918,6618,3348,17031,1957,3115,8024,8584,1009,3818
"t145_t084_16460",3309,1183,1764,7014,3024,18435,2290,3984,8359,10311,1207,3883
"t145_t084_16470",48310,6069,32660,38557,56881,92666,31969,25391,146053,47234,18069,29904
"t145_t084_16480",14527,3398,8696,27214,14819,80966,8968,14673,42839,35657,5382,14385
"t145_t084_16490",57468,636,7901,9419,43975,11804,8081,3966,88380,7022,4025,4361
"t145_t084_16500",18330,64,2999,2512,16986,1014,4035,1211,35102,1984,1492,1162
"t145_t084_16510",13968,52,1986,2034,15607,584,2527,717,26318,981,940,710
"t145_t084_16520",920,405,658,4381,1013,7020,918,2647,2302,3109,546,2400
"t145_t084_16530",1428,318,1524,3461,2828,5137,1594,2052,2780,4449,1304,3495
"t145_t084_16540",3995,423,2764,7612,4520,9934,2713,2970,11187,8450,2163,2708
"t145_t084_16550",1040,339,436,1454,1106,5139,362,533,2475,2389,243,700
"t145_t084_16560",2706,594,2260,8995,3242,17812,1307,5413,5888,6149,1533,5794
"t145_t084_16570",1254,341,1103,3296,1567,7227,562,1656,2449,2249,616,2191
"t145_t084_16580",6886,1373,4626,10669,6972,23837,6786,6699,22301,10859,3655,7515
"t145_t084_16590",4298,856,1428,3992,4267,12848,1702,1709,14284,2940,895,1941
"t145_t084_16600",1977,445,1231,1925,2654,5121,826,873,4906,1481,620,1237
"t145_t084_16610",15390,3640,10292,19126,16361,52468,10719,10716,42575,26204,6742,14749
"t145_t084_16620",2950,437,1726,2727,2777,6909,1743,1413,7815,3545,900,1796
"t145_t084_16630",177864,26856,149142,257491,215334,500463,142236,139955,441579,212860,86302,167329
"t145_t084_16640",13762,2464,10307,25262,12336,64807,11660,15697,36240,25622,6498,17877
"t145_t084_16650",10030,3024,10137,34595,10178,63534,12071,20529,29579,22078,6190,20023
"t145_t084_16660",12989,1710,2944,17374,12656,44977,5165,8117,35451,24938,1773,4203
"t145_t084_16670",6585,2703,3544,15072,8660,38625,6693,8875,22499,21007,2558,6845
"t145_t084_16680",4978,1404,1578,7949,4953,19798,2840,4111,15591,10160,1266,3045
"t145_t084_16690",5618,1642,1575,8064,6047,22832,1955,3410,16603,7900,921,2564
"t145_t084_16700",3041,405,1719,2609,2739,5469,2499,1860,8552,3240,1242,2310
"t145_t084_16710",15240,2029,9926,18156,13107,29188,18130,15787,32330,13426,8586,15236
"t145_t084_16720",12203,1817,14723,24832,13352,32704,29464,28056,33059,26675,11914,21565
"t145_t084_16730",227,32,299,258,351,665,280,181,919,425,202,249
"t145_t084_16740",2283,811,2051,5262,2892,10158,3693,3510,6326,4027,1593,3744
"t145_t084_16750",3827,203,2441,1787,4433,5308,1938,1069,9351,3101,1650,1460
"t145_t084_16760",12740,1100,7218,8182,11592,24329,5518,5016,32709,11628,4853,5792
"t145_t084_16770",14075,5366,9091,40801,12528,83533,8579,22002,39979,32898,5998,22272
"t145_t084_16780",7446,3328,4278,28834,7421,57433,5801,14547,29588,19469,2986,13237
"t145_t084_16790",16586,2521,6534,12101,17184,33015,6973,4816,48770,13729,3777,6253
"t145_t084_16800",41155,8094,15900,38335,46417,110251,24143,16983,142424,54453,11884,19898
"t145_t084_16810",1228,512,1385,2476,1103,7827,788,1268,2145,3147,424,1486
"t145_t084_16820",9021,3145,8483,19418,8246,77102,7314,12282,21941,29120,3931,13493
"t145_t084_16830",9969,4950,7349,48164,9224,132668,8449,27278,29141,40691,3935,21371
"t145_t084_16840",30264,3302,12383,10940,57934,31301,13471,6222,111611,29793,12148,13972
"t145_t084_16850",47733,1633,4073,6357,40844,30991,6321,3091,115315,10016,3835,2727
"t145_t084_16860",17737,1228,7556,9189,18951,18109,7164,5822,44478,10075,4889,6422
"t145_t084_16870",5844,816,6106,8850,7020,17575,6034,6176,17458,10859,3942,5907
"t145_t084_16880",4169,641,3311,5214,4167,14682,3291,3754,10171,8182,2310,4060
"t145_t084_16890",7037,1090,5733,9557,6728,22254,4070,6721,14370,13427,3102,7464
"t145_t084_16900",3520,761,2407,5388,2906,12114,1303,3534,8311,6149,1064,3960
"t145_t084_16910",4957,1512,3495,13799,4294,25020,3520,9341,14405,13747,2102,9447
"t145_t084_16920",4745,2870,1220,10117,5164,44131,1373,3625,15674,8597,670,3253
"t145_t084_16930",3211,629,3342,6412,3934,13834,3054,4688,6461,6317,2277,5717
"t145_t084_16940",3603,545,4806,9727,3943,18022,5118,7483,9997,8082,4093,8359
"t145_t084_16950",26987,2139,15314,17833,33647,47367,9699,8510,77955,16129,8899,12396
"t145_t084_16960",19538,5486,18971,49494,26560,98180,13965,22749,29599,37177,8571,25755
"t145_t084_16970",1299,163,613,1449,1242,2624,515,527,2691,1243,368,552
"t145_t084_16980",2426,403,1218,3824,2341,7290,1888,1544,5687,4429,717,1332
"t145_t084_16990",3273,453,1324,4643,3217,9264,2443,1907,9343,5475,782,1647
"t145_t084_17000",8203,1438,5085,9813,6139,22535,5462,5638,17384,9576,3012,7133
"t145_t084_17010",5602,1127,3895,9470,3973,19905,4344,4944,15490,8119,2067,6913
"t145_t084_17020",12817,5180,9352,43672,10245,89013,20987,21757,49536,39225,8130,28650
"t145_t084_17030",8184,2303,4287,24147,6662,41337,5871,15579,20132,18612,3273,13185
"t145_t084_17040",37965,5748,18599,23116,36826,69649,19813,11163,117241,27705,12499,21416
"t145_t084_17050",22991,8074,12728,58251,23976,144296,13760,30130,66608,49952,8043,32219
"t145_t084_17060",18556,2906,11095,44465,18605,92364,13050,25175,57936,43335,8373,21897
"t145_t084_17070",9366,1881,5561,9796,9310,27515,7379,6610,23246,13741,4080,6607
"t145_t084_17080",17391,3954,12777,22185,17010,50499,15002,14497,47109,25672,7959,14498
"t145_t084_17090",11833,3368,6486,16909,11169,39694,9723,10148,31987,21238,4700,10481
"t145_t084_17100",34340,5263,24139,43494,34581,89648,24368,28709,72011,29796,16287,31111
"t145_t084_17110",22527,4781,11776,29442,20404,85278,10498,18050,42378,34093,6714,18668
"t145_t084_17120",14061,3332,10598,20001,12211,46051,14558,12240,35893,20690,7920,14933
"t145_t084_17130",1731,1215,2403,10245,2626,26361,3173,6161,5064,7222,1789,6493
"t145_t084_17140",20808,6171,14665,29817,26121,74462,19543,15785,55783,21606,9487,17340
"t145_t084_17150",126443,71296,139868,582144,112636,1400058,193055,281652,211127,619805,105625,345219
"t145_t084_17160",84154,37796,101894,308555,72908,659540,98208,145888,130866,257062,60143,184163
"t145_t084_17170",179443,84375,283442,775097,171576,1683849,337535,413208,240952,987104,189430,516066
"t145_t084_17180",18424,5790,5630,31046,17893,109744,5232,13731,45703,38047,3364,15171
"t145_t084_17190",764,49,386,668,713,1412,585,471,2448,695,381,372
"t145_t084_17200",309,41,183,299,294,625,176,205,1291,217,118,166
"t145_t084_17210",364,34,293,460,354,782,275,267,1051,343,180,275
"t145_t084_17220",1962,146,1073,2067,1930,4600,1214,1139,6552,1796,881,1058
"t145_t084_17230",291,17,211,385,243,802,264,229,787,377,160,216
"t145_t084_17240",243,30,175,410,313,703,207,198,886,434,133,234
"t145_t084_17250",1916,214,1599,3156,1611,5486,1684,1879,5946,3769,1249,2003
"t145_t084_17260",197,40,186,624,275,966,263,251,891,579,165,318
"t145_t084_17270",56,36,453,544,120,637,652,526,361,335,494,430
"t145_t084_17280",70,25,309,269,63,282,356,323,192,186,326,261
"t145_t084_17290",4710,845,1218,12588,4552,31134,1807,5736,13128,11032,1233,4895
"t145_t084_17300",25024,4536,8452,27402,30746,57970,7361,11262,31044,17640,3610,11500
"t145_t084_17310",551,117,503,1517,527,3119,360,675,1479,1063,337,1017
"t145_t084_17320",11724,2492,14389,25623,12242,37128,17590,19828,34627,14284,9260,17862
"t145_t084_17330",48715,16505,76790,131628,64627,179111,77121,82651,67183,64110,42759,88284
"t145_t084_17340",5647,894,4152,6045,5249,11563,3635,4328,15195,7485,2427,4372
"t145_t084_17350",5440,1146,3735,8556,4398,14025,4709,6516,15165,12231,2950,6230
"t145_t084_17360",4263,989,2809,8046,3473,12081,4062,5468,12397,7725,2071,5163
"t145_t084_17370",7419,1329,4680,4975,5761,10417,6157,3693,20405,6697,3362,6148
"t145_t084_17380",329,69,444,593,567,1190,403,409,1060,627,231,415
"t145_t084_17390",39405,3438,28031,21217,36508,40079,28075,16554,114260,30271,19940,21486
"t145_t084_17400",5899,688,4966,6232,4929,8773,7021,5190,19607,7280,4306,5682
"t145_t084_17410",1741,284,904,5152,1643,11305,1197,2433,4844,3713,1110,2694
"t145_t084_17420",8773,2290,6054,11803,9069,42786,3515,5577,16682,17710,2756,8144
"t145_t084_17430",24066,7865,15557,49333,22378,139810,14138,27020,63797,66603,9736,32017
"t145_t084_17440",4592,2140,3297,15357,4561,32664,4590,8539,17563,13340,2375,8176
"t145_t084_17450",12798,1721,6057,11668,14322,35427,7468,6843,35434,19336,4211,6966
"t145_t084_17460",9807,1811,4003,12624,9720,40707,5672,6943,28577,16466,3352,4686
"t145_t084_17470",995,60,743,875,1058,2117,602,574,2879,948,429,616
"t145_t084_17480",427,54,282,374,468,1110,329,203,1197,600,185,310
"t145_t084_17490",680,82,481,736,892,1941,409,492,2468,761,328,509
"t145_t084_17500",883,96,631,871,1033,2465,498,510,2605,1082,346,609
"t145_t084_17510",386,31,257,355,334,671,132,189,1088,303,107,207
"t145_t084_17520",614,70,470,636,720,1349,347,294,1790,686,284,416
"t145_t084_17530",723,109,486,797,940,1963,369,422,2173,924,293,509
"t145_t084_17540",599,79,316,466,674,1713,289,243,1946,902,210,324
"t145_t084_17550",696,72,231,393,735,2029,325,301,2071,1132,245,254
"t145_t084_17560",724,102,226,593,778,2269,269,330,2129,1103,202,358
"t145_t084_17570",416,82,267,414,481,1118,195,238,1155,544,102,270
"t145_t084_17580",657,80,250,690,638,1949,388,388,1455,556,263,383
"t145_t084_17590",531,36,322,498,422,1101,211,269,1082,455,232,361
"t145_t084_17600",631,79,306,636,462,1662,248,288,1106,721,211,390
"t145_t084_17610",428,69,226,458,447,1079,163,260,1100,430,147,294
"t145_t084_17620",619,118,259,793,605,1749,243,353,1517,643,138,436
"t145_t084_17630",72,12,87,158,113,361,64,73,287,218,31,109
"t145_t084_17640",492,47,188,314,357,689,99,150,858,210,65,163
"t145_t084_17650",342,48,243,514,363,995,169,186,1065,373,105,237
"t145_t084_17660",1519,317,557,2155,1168,5651,1082,1403,6771,2465,539,1408
"t145_t084_17670",568,296,392,1730,582,3305,709,928,2212,1769,347,958
"t145_t084_17680",2521,744,1119,4054,2315,10492,1096,1994,7929,3565,726,2076
"t145_t084_17690",4066,161,3301,3697,3235,4199,5059,4735,9830,6982,4007,3867
"t145_t084_17700",29354,834,9571,3237,27323,15743,8504,1899,52267,14972,7388,4313
"t145_t084_17710",24831,945,9342,3882,19173,15754,7151,2532,49549,18745,6553,4713
"t145_t084_17720",23728,1024,9506,4936,16942,26757,9380,4109,53061,20582,7320,7209
"t145_t084_17730",45929,8481,34631,47844,50805,117341,34428,24055,138186,64210,19621,28564
"t145_t084_17740",50035,10068,36461,55566,58405,142209,35205,25793,159157,71552,19425,30054
"t145_t084_17750",19508,5705,16015,27810,24242,70871,17551,13549,35889,34331,9025,16773
"t145_t084_17760",2027,463,1092,3139,2161,8482,1356,1779,7554,2989,855,2127
"t145_t084_17770",1450,240,629,1386,1284,4194,669,851,4315,1734,451,1001
"t145_t084_17780",17949,1167,7685,12195,16888,24853,8421,6438,52118,7130,5192,5658
"t145_t084_17790",7628,631,4096,4488,8768,12181,5652,2750,24451,4036,3445,4011
"t145_t084_17800",7823,710,5364,5816,9111,15111,7912,4174,31667,8554,4760,5643
"t145_t084_17810",8160,752,6128,7364,8404,13609,8533,4861,29136,7575,4940,6133
"t145_t084_17820",30197,6014,15303,32308,30306,81628,21652,16733,84488,32988,9847,16807
"t145_t084_17830",4286,8819,15986,148584,5766,366934,26996,89546,3366,165151,15082,82104
"t145_t084_17840",1142,215,712,876,1126,2031,1024,445,3205,1430,623,669
"t145_t084_17850",1423,196,660,737,1265,2379,874,374,3865,1257,484,528
"t145_t084_17860",4258,575,1171,2615,4524,9615,1339,1116,13298,2954,737,1388
"t145_t084_17870",3343,550,1177,1822,3303,7498,1297,891,8491,3208,821,1368
"t145_t084_17880",4870,1143,1919,6719,6200,19425,1910,3021,13450,6859,1341,3564
"t145_t084_17890",5229,1287,3242,4258,3772,13051,4877,2975,11152,9367,2254,4608
"t145_t084_17900",18744,2843,11432,22721,20752,53132,15397,10712,54728,26552,8099,12205
"t145_t084_17910",21490,4040,17380,33423,25235,71175,23410,17679,65466,37629,11385,18217
"t145_t084_17920",5311,1330,5311,11906,5458,19206,7374,6659,14852,12525,3293,6172
"t145_t084_17930",10636,1719,5489,10682,10054,30046,5514,5286,25846,10773,4025,5331
"t145_t084_17940",14789,2087,7626,10259,13024,27920,8357,8039,43506,16813,5965,8395
"t145_t084_17950",26321,3191,10824,15024,23839,47796,12347,11890,66416,28998,9217,13393
"t145_t084_17960",17558,3683,5353,12787,19464,42494,9702,6401,70110,15387,4252,7718
"t145_t084_17970",4198,997,2694,5712,3492,11269,3183,3089,10856,6575,1758,3814
"t145_t084_17980",32087,6784,3807,39250,18779,102768,7220,23062,65306,42019,3334,23529
"t145_t084_17990",13414,12481,1025,65024,4806,187814,1851,27954,21437,76727,1005,15710
"t145_t084_18000",13050,99027,2920,98944,5780,811119,5121,53370,25252,100763,3306,27936
"t145_t084_18010",6775,1102,4533,5307,6664,13763,4296,3605,15281,6337,3651,5879
"t145_t084_18020",9882,1919,6939,9785,8968,25417,9789,8871,28038,15393,6795,12065
"t145_t084_18030",1719,251,1047,1708,1699,4351,1297,982,5377,2538,774,1116
"t145_t084_18040",2841,509,2720,2727,2778,6568,1918,1923,6514,3113,1522,2229
"t145_t084_18050",8804,1130,7382,6000,9341,18937,7584,4137,16630,8867,5437,5631
"t145_t084_18060",4095,2553,2921,14685,3858,39080,3663,7408,10285,17707,1794,7607
"t145_t084_18070",309,269,324,1762,354,3321,371,678,1006,1127,127,739
"t145_t084_18080",35572,25127,20809,141255,33551,353321,34507,72613,89858,164086,16012,77429
"t145_t084_18090",6133,733,2932,8041,7110,13684,3795,3759,19632,8462,2018,4067
"t145_t084_18100",3550,600,1893,4336,3778,10597,2414,2832,9358,5708,1360,2889
"t145_t084_18110",53196,56239,21349,163492,74075,682027,33700,58488,184865,170909,18256,57078
"t145_t084_18120",45036,12593,24675,55230,55997,119675,38631,26298,138807,53894,14697,29315
"t145_t084_18130",7115,3891,3086,18844,6044,60690,3472,9227,19663,16541,2074,8672
"t145_t084_18140",1399439,105039,338818,438184,1539497,1493539,440110,185096,5544515,501881,219315,223277
"t145_t084_18150",1099808,66411,281650,217063,1128638,590923,340007,122256,4406484,168890,168793,134762
"t145_t084_18160",408081,28903,162963,113050,432969,274427,168849,75170,1529559,80702,95694,111285
"t145_t084_18170",322762,21854,152435,105440,375498,249826,157597,73819,1311411,73844,93043,111461
"t145_t084_18180",63811,4443,49960,28122,58023,34565,42412,19786,197481,14581,23133,27633
"t145_t084_18190",468713,15707,318844,91718,602531,162778,242240,58478,1984180,119908,180601,80362
