"gene_id","WT_T6_Rep1_S62","WT_T6_Rep2_S63","WT_T6_Rep3_S64","walR_T6_Rep1_S71","walR_T6_Rep2_S72","walR_T6_Rep3_S73","tunR_T6_Rep1_S80","tunR_T6_Rep2_S81","tunR_T6_Rep3_S82"
"SA_RS04430",1334.5,335.5,14797,424,7358.5,11190.5,4835.5,5420,14152
"SA_RS04435",582.5,326.5,6414,291,3219.5,4849.5,2426.5,2263,5803
"SA_RS04440",1698,261,17171,300,8330,12475,6763,6398,16232
"SA_RS04445",0,0,98,0,31,54,11.5,2,18
"SA_RS04450",0,0,65,0,27,42,38.5,7,44
"SA_RS04455",350,57,2723,85.5,1925,2504.5,1850,978.5,3030.5
"SA_RS04460",853,321,3852,424.5,2762,3636.5,2996,2052.5,4644.5
"SA_RS04465",14,4,101.5,0,66,83.5,85,39,86.5
"SA_RS04470",804.5,108,3266.5,128,2327.5,2643,3027.5,2120.5,3822.5
"SA_RS04475",256.5,23,1952.5,14,1338,1437.5,1677.5,809,1769.5
"SA_RS04480",540,79,3345.5,95,2379.5,2495,2975,1411.5,3295.5
"SA_RS04485",1305,430,8594,580,6135,6422,7041,2901,8926
"SA_RS04490",145,32,830,42,469,651,770,229,774
"SA_RS04495",18,0,105,2,48,73,176,41,155
"SA_RS04500",76,18,521,4,271,450,381,147,394
"SA_RS04505",512.5,78.5,2443.5,211,2191.5,2007.5,2292.5,1697,2460.5
"SA_RS04510",468,77.5,2656.5,127,2347.5,2107.5,2408,1334,2551
"SA_RS04515",1098.5,253,4498,462,3972,3676,4604.5,2879,4852.5
"SA_RS04520",0,0,267,0,79,133,129.5,1,124.5
"SA_RS04525",146.5,11,988,12.5,638.5,634.5,801,453,749.5
"SA_RS04530",3821.5,551,24201.5,579,14477.5,13994,19385.5,7274.5,21334.5
"SA_RS04535",1164.5,53,14474.5,83,7977,8143,11688,2657.5,11746.5
"SA_RS04540",648,27.5,7483,62.5,4555.5,5229.5,8024.5,1354,8557
"SA_RS04545",3134.5,589.5,21459,851,12824.5,13397,19021.5,6711,21914
"SA_RS04550",427,19,2697,33,1763,2066,1529,1197,2238
"SA_RS04555",81,29,1041,40,750,744,859,285,1084
"SA_RS04560",677,126,3479,217,2264,2531,2326,1744,3669
"SA_RS04565",206,48,1231,49.5,851,931.5,844,677,1149
"SA_RS04570",80,22,877,26.5,588,565.5,461,215,739
"SA_RS04575",2893,556,19656,665,13401,14262,19593,7110,19677
"SA_RS04580",1058,112,4509,189,3011,3181,4294,2961,5378
"SA_RS04585",45.5,6,520.5,6,293.5,371.5,301,231.5,440
"SA_RS04590",212.5,35,1028.5,22,725.5,711.5,792,499.5,1076
"SA_RS04595",20,4,119,6,72,71,69,48,102
"SA_RS04600",132,21,1280,39.5,725,963,830,320,1075.5
"SA_RS04605",47.5,1,764.5,20.5,396.5,578.5,500,149.5,583.5
"SA_RS04610",250,7,2290.5,38.5,1613.5,1847.5,2031,694,2387.5
"SA_RS04615",869.5,96,5409,144.5,3833.5,3975.5,4447.5,2372,5301
"SA_RS04620",442.5,53.5,2464.5,75,1709.5,1740,2079,1213,2415.5
"SA_RS04625",215.5,14.5,1569.5,6,1077,1238.5,1532.5,478,1645
"SA_RS04630",2163,220,14063,350,9485,10479,11777,5412.5,13491
"SA_RS04635",33,10,362,12,264,230,264,60,267
"SA_RS04640",1100,199,5219,323,4842,4511,5322,2274,4893
"SA_RS04645",962,264,5936,328,2253,3440,4912,1609,5429
"SA_RS04650",484,148,2331,199,1740,2261,1676,1056,2059
"SA_RS04655",581,170,7073,81,1248,2248,2694,2597,8580
"SA_RS04660",1974,852,18323,393,4499,6687,7730,10319,17668
"SA_RS04665",80,18,961,0,196,262,938,766,2524
"SA_RS04670",290.5,28,736,328,3154.5,940,1656.5,638.5,641
"SA_RS04675",125.5,21,476,178,2099.5,599,1014.5,295.5,375
"SA_RS04680",4539,755,24103,1109,18762,17101,28643,10978,24638
"SA_RS04685",122,14,1034.5,6,691.5,807.5,987.5,363,1066.5
"SA_RS04690",167,37,1519.5,35,986,1172.5,1351,534,1195
"SA_RS04695",325,21,1912,46,1287.5,1612,2022.5,656,2057.5
"SA_RS04700",714,119.5,4586,175.5,3060,3529,3849.5,1586.5,4340
"SA_RS04705",742,112.5,6191,175.5,3433,4939,4306.5,2007.5,5940
"SA_RS04710",1320,179,10627,223,6827,8466,8724,3181,10826
"SA_RS04715",79,15,591,22,439,535,579,317,705
"SA_RS04720",1280,293,8562,386,6296,6736,7798,3410,8783
"SA_RS04725",541,149,4198,189,2918,3561,3568,1410,4250
"SA_RS04730",938,87,3818,69,1999,2552,2269,2179,3368
"SA_RS04735",34,0,247,6,208,239,219,93,204
"SA_RS04740",1212,263,6016,571,4043,5694,7567,2629,7558
"SA_RS04745",6,0,65,0,31,94,51,22,113
"SA_RS04750",0,0,38.5,0,26,12,28,4,33.5
"SA_RS04755",0,0,42.5,0,21.5,40,42,10,49.5
"SA_RS04760",6,2,196.5,1.5,111,131.5,93.5,17,105
"SA_RS04765",12,6,130.5,5.5,117.5,93.5,132.5,30,121
"SA_RS04770",247,137,689,71,460,633,361,387,951
"SA_RS04775",221,18,710,62,559,464,682,504,599
"SA_RS04780",801.5,114.5,4401,169.5,4090,3801,3972.5,2070,4247
"SA_RS04785",2243.5,402.5,8246,625.5,7077,6560,7123.5,6416,8306
"SA_RS04790",9,2,110,8,64,60,70,6,79
"SA_RS04795",603.5,56,4770,99,3096,3763,3386,1661.5,5270
"SA_RS04800",946.5,66.5,8538,94,5519,7206.5,6660,2778,9832.5
"SA_RS04805",2143.5,372.5,13259,508,7056,11240.5,9560.5,6139,16251
"SA_RS04810",1553.5,380.5,11320.5,364,5254,9857.5,8571.5,4094.5,14827
"SA_RS04815",1658,411.5,23541.5,412,9037,18065.5,13808,4701,28385.5
"SA_RS04820",10,0,32,0,24,22,57,16,44
"SA_RS04825",3.5,0,37,0,15.5,16,30,0,56.5
"SA_RS04830",18.5,0,187,0,60.5,95.5,124.5,45,172
"SA_RS04835",37,2,238.5,8,121,152.5,132,37,270
"SA_RS04840",19,5,216.5,0,177,182,183.5,81,199.5
"SA_RS04845",403,80,3030,86,2399,2729,2428,930,2981
"SA_RS04850",5737,518,54527,1276,36526,46438,41393,11362,49800
"SA_RS04855",389,51,3184,58,1657,2132,2097,1102,2915
"SA_RS04860",8,2,56,2,27,39,56,20,58
"SA_RS04865",1034,264,11033,287,6226,8594,6626,2558,10770
"SA_RS04870",171.5,67,4494.5,87,2768,3690,3658.5,504,4719.5
"SA_RS04875",245.5,31,2227.5,39,1550,2048,1711.5,504,2384.5
"SA_RS04880",25,14,340,2,170,246,204,115,427
"SA_RS04885",74.5,10.5,652,26,359,622.5,607.5,145,779
"SA_RS04890",174,23.5,1567.5,44,1047.5,1279.5,1312.5,502.5,1674
"SA_RS04895",543.5,154,2941.5,181.5,1885.5,2070,2561,1236,2837
"SA_RS04900",163.5,18,1523,40.5,908,1225.5,1250.5,416.5,1546.5
"SA_RS04905",636,66,2919.5,109,2229,2245,2729.5,1784,2998.5
"SA_RS04910",326.5,57,3865.5,74,2333,2749.5,2875,1046,3239
"SA_RS04915",705,49,4771,107,3458,3392,3663,1824,3816
"SA_RS04920",531,47,4378,101,3345,3250,3769,2033,4276
"SA_RS04925",98,12,851,27,494,602,610,313,874
"SA_RS04930",108,17,532,14,319,400,409,306,487
"SA_RS04935",768,85,3636,82,1353,1622,2262,1934,3146
"SA_RS04940",301,34,2745.5,37.5,1904,1838,2397,788.5,1900.5
"SA_RS04945",438,104,4477.5,132.5,2845,3227,3228,1116.5,3743.5
"SA_RS04950",749,142,3970.5,158.5,2802.5,2992,3056,2098.5,3299
"SA_RS04955",52.5,3,494,4.5,337.5,388,435.5,117.5,490
"SA_RS04960",946.5,142,5033.5,168,3740,3627,4363.5,2510,4153
"SA_RS04965",316,46,1945,91,990,1364,1939,909,2037
"SA_RS04970",390.5,117,2612.5,115,1991,2277.5,2446,906,2917.5
"SA_RS04975",723.5,31,3861.5,45,2517,2511.5,3129,1512,2949.5
"SA_RS04980",274,37,1559,66,1159,1414,1624,679,1974
"SA_RS04995",10,0,45,0,22,38,53,8,59
"SA_RS05000",50,13,453,34,452,617,346,117,581
"SA_RS05005",463,64,2304,61,1549,1657,2726,1107,2619
"SA_RS05010",82,55.5,2479,61.5,1455,2246,1847.5,226.5,2019
"SA_RS05015",124,9.5,2737,17.5,1572,2023,1743.5,510.5,1900
"SA_RS05020",58,0,228,6,139,170,221,164,278
"SA_RS05025",0,0,1,0,1,6,1.5,0,3
"SA_RS14630",4,0,32,0,14,24,28.5,12,34.5
"SA_RS05030",12,0,130,7,72,100.5,60.5,19.5,103.5
"SA_RS05035",3,2,42,0,20,39,20.5,12.5,18.5
"SA_RS05040",8,0,70,2,37,54.5,39,16,41.5
"SA_RS14635",0,0,28,0,8,12,7,2,7
"SA_RS14640",0,0,2,0,1,2,1,0,4
"SA_RS05050",92,12,621,24,321,379,477,175,605
"SA_RS05055",68,24,340,20,216,340,320,350,657
"SA_RS05060",25,0,184,2,106,129,142,27,134
"SA_RS05065",8,2,291,1,128,154,183,24,142
"SA_RS05070",97,54,927,56,722,721,666,272,930
"SA_RS05075",439,64,3517,70,2955,2664,2837,1122,3261
"SA_RS05080",605,72.5,3259.5,115,2395,2799.5,3299.5,1621,3435.5
"SA_RS05085",637,81,5239.5,132,3246.5,4057,4403,1663,5082.5
"SA_RS05090",434,64.5,2690,85,1836,2189,2131,1109,2618.5
"SA_RS05095",1300,219,4471,320,3641.5,3203.5,3672.5,2609,3795.5
"SA_RS05100",36,2,253.5,2,175.5,212,195.5,76,255
"SA_RS05105",68,18,664.5,28,451.5,652,378.5,214,709
"SA_RS05110",97,44,610,42,462,562,372,268,570
"SA_RS05115",256,42,1937,42,1267,1934,1221,665,1892
"SA_RS05120",20,0,278,4,236,347,190,35,187
"SA_RS05125",41.5,9.5,301.5,5,225.5,300.5,221,96.5,266
"SA_RS05130",2.5,2.5,17.5,1,15.5,16.5,11,3.5,10
"SA_RS05135",2702,892,24528,464,8178,11682,43790,21516,71769
"SA_RS05140",24,12,303,6,112,202,164,55,215
"SA_RS05145",362,36,2815.5,35,1569,1862,2247.5,1066.5,2557.5
"SA_RS05150",836,172,7358.5,138,4162,4774,6069.5,2461.5,6428.5
"SA_RS05155",314,50,2839,43,1481,1845,3217,1139,3337
"SA_RS05160",1175,167.5,4285,350,5064.5,3323.5,4116.5,2711,3535.5
"SA_RS05165",3303,180.5,16400.5,461,19328,14345,19457,6720.5,14512.5
"SA_RS05170",16975,2298.5,73225,5116,83787,62808.5,85150,41552,67675
"SA_RS05175",8165,1332.5,51305.5,2036,48270.5,41237,51759.5,14431.5,45888
"SA_RS05180",1,0,11,0,1,4,10,1,17
"SA_RS05185",1424,210,5320,296,4389,4354,5721,3251,6389
"SA_RS05190",2619,511,14133,599,7286,8723,13745,6417,18840
"SA_RS05195",1021.5,101.5,4182.5,205,4675,3316,4012.5,3541,4366
"SA_RS05200",6211,1157,21220.5,1961,25470.5,18425.5,26407.5,15883,27532
"SA_RS05205",2588.5,521,12122.5,807,13782,10274.5,16101.5,5456,14703
"SA_RS05210",2877,544.5,10657,929,12240.5,8063,14251,7717,11724
"SA_RS05215",5224.5,537.5,18635.5,1133,23664.5,16207.5,29905.5,12228.5,24849.5
"SA_RS05220",16323,1867,56233,4875,74678.5,53890,81856.5,40932.5,68335
"SA_RS05225",9241,1233.5,35487,3373.5,50491.5,38576.5,48632,23884.5,43278
"SA_RS05230",9892.5,1325.5,25033,3645.5,37394.5,25201,31240,22840.5,27738.5
"SA_RS05235",9126,2508.5,15290.5,8059.5,26354.5,19253.5,24340.5,26687,21807
"SA_RS05240",18585.5,2880.5,49344,9920.5,78387.5,53836.5,68114.5,49921,62665.5
"SA_RS05245",11091.5,1953.5,36556.5,5975,51617,35718,45065.5,26099,39223.5
"SA_RS05250",614,50,9021,75.5,5340.5,5265.5,7277,2203,7736
"SA_RS05255",7175,889.5,37811,1097,23519.5,23641,37161.5,23588,39383.5
"SA_RS05260",1874,150.5,15903,164.5,9671,9466.5,16040.5,5303,17038.5
"SA_RS05275",2,37,53,7,42,78,27,6,68
"SA_RS05280",833,349,9482,295,4019,5275,5232,2088,5862
"SA_RS05285",218,33,2048,30,1277,1788,2058,542,2025
"SA_RS05290",152,31,3041,65,2120,3101,1533,480,3603
"SA_RS05295",1500,345.5,9148,563.5,6839,5738.5,7485.5,4180,8092
"SA_RS05300",9316,1051.5,56722,1641.5,37437,38083.5,48029.5,21570,58941
"SA_RS05305",9,2,148,4,66,72,91,48,123
"SA_RS05310",210,28,1507.5,46,1182,1014,1660,516.5,1082
"SA_RS05315",213,4,1357.5,26,1196,946,1614,460.5,912
"SA_RS05320",403,100,1253,147,982,975,1318,963,1117
"SA_RS05325",2803,313,23925.5,399,15282,16774.5,18353.5,7253.5,21016
"SA_RS05330",1515.5,117.5,4865.5,148,4068.5,5127.5,5430,3751,6024.5
"SA_RS05335",185.5,11.5,3112,15,2391.5,3272,3138.5,983.5,2325.5
"SA_RS05340",367,67,2662,62,1354,1583,1830,954,2431
"SA_RS05345",434,255,3033,263,1965,2874,2554,978,2961
"SA_RS05350",15408,1713,71043,2642.5,55320.5,46401,80368,41880.5,80718.5
"SA_RS05355",7707,1785,43024,2486.5,29747.5,26909,47226,22800.5,47359.5
"SA_RS05360",21481.5,3720,84301,4938,63928.5,55075.5,98590.5,60647.5,94536.5
"SA_RS05365",9523.5,1566,52675,2366,37879.5,30930.5,55379.5,24191.5,52177.5
"SA_RS05370",114,4,405,7,256,303,364,196,456
"SA_RS05375",99,4,733.5,8,359.5,520.5,1084.5,183.5,1154
"SA_RS05380",114,10,1120,10,575,876,1875.5,329,1830.5
"SA_RS05385",92.5,2,739,1.5,300.5,352,849,252.5,705.5
"SA_RS05390",104.5,8,727,8.5,419,484,1099.5,277,1052.5
"SA_RS05395",152,31,867.5,13,495,855.5,1153.5,370,1582.5
"SA_RS05400",1064,391,8848,393,4245,7141,5891,2443,9199
"SA_RS05405",82,8,1293,7,511,889,1023,172,912
"SA_RS05410",388,34,3732,44,1421,2362,2195,1072,3083
"SA_RS05415",353,121,2240,99,1384,1810,1619,806,3061
"SA_RS05420",863,127,5396,152,3192,3291,4300,1932,5693
"SA_RS05425",25,2,544,12,201,309,357,46,481
"SA_RS05430",1263,290,8546,312,6416,6084,7013,3406,5884
"SA_RS05435",88.5,40,822.5,43.5,567,508.5,588.5,283.5,738.5
"SA_RS05440",159.5,18,1429.5,41.5,789,1115.5,966.5,363.5,1309.5
"SA_RS05445",365,84,3884,77,2273,2769,2465,922,3791
"SA_RS05450",470,91,4018,106,2059,2435,2523,1124,2368
"SA_RS05455",2745,337,12346,625,8809,9608,11579,5378,14079
"SA_RS05460",471,72,3943,156,2823,2071,3329,1315,2834
"SA_RS05465",1668,289,9985.5,584,7982,6074,10760,4886,8711
"SA_RS05470",460,18,3300.5,47,2717,2036,3794,873,2776
"SA_RS05480",653.5,36,4605.5,66,2678.5,3726,4506,1902.5,5069.5
"SA_RS05485",184.5,34,1004.5,48,541.5,735,693,422.5,943.5
"SA_RS05490",291,64,1737,105,1086,1317,1140,696,1619
"SA_RS05495",62,18,680.5,12,413,420,484.5,242.5,567.5
"SA_RS05500",38,6,675.5,6,367,474,526.5,101.5,536.5
"SA_RS05505",191,18.5,1011.5,52.5,736,975,1265,498,942.5
"SA_RS05510",143,20.5,1102.5,39.5,757,837,1132,383,897.5
"SA_RS05515",119,42,1045,49,738,814,914,303,786
"SA_RS05520",2892,354,14297,448,10514,11256,12244,7754,13296
"SA_RS05530",404,199,2603,222,1831,1901,2449,1029,2762
"SA_RS05535",11,20,999,4,379,1624,80,113,1458
"SA_RS05540",233,307,8582,184,3270,12036,1310,2083,11697
"SA_RS05545",0,8,964,0,275.5,1419,35,150.5,1328.5
"SA_RS05550",11,13,1137.5,10,282.5,1747,55.5,125,1671
"SA_RS05555",0,6,1023.5,2,280,1386.5,49.5,181,1308.5
"SA_RS05560",7,3,1148,0,327,1458.5,76,310.5,1224
"SA_RS05565",7,19,1185.5,1,379.5,1793,99.5,114,1478.5
"SA_RS05570",3,12,540.5,2,158.5,750.5,22.5,49,785
"SA_RS05575",0,0,33,0,2,23.5,2,6,22.5
"SA_RS05580",340,16,1528,38,1027,1080,1336,997,1468
"SA_RS05585",332.5,55.5,2228,98.5,1727,1746,2495.5,918,2691
"SA_RS05590",1259.5,140.5,6831,266.5,4889,4908,6058.5,2952,6794
"SA_RS05595",143,34,1222,21,682,857,967,303,1129
"SA_RS05600",81,24,696,18,398,468.5,513,215,633
"SA_RS05605",88,25,1032,47,549,741.5,889,292,973
"SA_RS05610",443,112,3202.5,138.5,1969.5,2054.5,3175,1230,3126.5
"SA_RS05615",745,114,3736.5,169.5,2602.5,2566.5,3864,1965,4095.5
"SA_RS05620",1165,101,5434,212,3653,3485,3946,3332,4335
"SA_RS05625",16,5,159,0,92,124,211,51,175
"SA_RS05630",427,56,2502,69,1297,1583,2158,1087,2812
"SA_RS05635",593,50,4628,41,1457,1739,3227,1998,4632
"SA_RS05640",5743,1633.5,26811,1136,8766,9168.5,22076,22168.5,28912.5
"SA_RS05645",1647,369.5,9151,306,2989,2838.5,7768,5137.5,8085.5
"SA_RS05650",729,137.5,3677,148.5,2386,2370.5,2484.5,2484,2890.5
"SA_RS05655",328.5,52.5,2033.5,89.5,1148.5,1520.5,1557,590,1912.5
"SA_RS05660",369.5,22,2256.5,29,1171.5,1588,1700.5,604,2261
"SA_RS05665",0,0,21,0,14,4,5,0,6
"SA_RS05670",32,16,520,34,259,228,1146,147,899
"SA_RS05675",4,0,117.5,0,57.5,58.5,181,15.5,137.5
"SA_RS05680",23,4,435.5,0,180.5,231.5,604,72.5,651.5
"SA_RS05685",16,0,246,0,107,144,281,88,274
"SA_RS05690",101,24,592,12,249,279,1325,548,1333
"SA_RS05695",16,4,200,8,89,68,407,90,375
"SA_RS05710",6,4,414,8,280,301,459,16,504
"SA_RS05720",111,4,905,16,603,660,820,219,714
"SA_RS05725",26,4,159,0,86,81,126,37,177
"SA_RS05730",980,258,10731,51,1301,2188,8385,4863,20263
"SA_RS05735",3.5,0,86,0,42.5,44,65,11,67
"SA_RS05740",34.5,2,416,6,208.5,200,277,60,298
"SA_RS05745",13,2,143,2,100,107,125,34,128
"SA_RS05750",3,1,106,0,70,59,83,9,85
"SA_RS05755",4,0,117,0,45,69,127,29,95
"SA_RS05760",18.5,0,220,2,64,120,72.5,47,176.5
"SA_RS05765",16.5,6,327,10,107,190,140.5,112,332.5
"SA_RS05770",101,31,848,12,444,767,431,276,807
"SA_RS05775",280,10,2766,7,1480,1800,2403,820,2501
"SA_RS05780",113,18,1855,23,1038,1227,1462,286,1750
"SA_RS05785",34,30,249,16,168,177,188,129,190
"SA_RS05795",10419,690,52057,167,15138,39694,33130,49561,66672
"SA_RS05800",5088,2885,41449,477,11537,28438,22953,24989,49776
"SA_RS05805",485,76,4427,22,1725,2934,4141,1912,5774
"SA_RS05810",229,34,3228,30,1330,2180,2302,528,3731
"SA_RS05815",795,111,4486,125,2982,2970,4405,2116,4554
"SA_RS05820",1207,131,11224.5,147,6188.5,7275.5,8403.5,2335,9833
"SA_RS05825",4761,1250,24249.5,1594,17867.5,18682,22106.5,12178,26175.5
"SA_RS05830",876.5,325,6267,257,3868,4849.5,6230.5,1438.5,7103.5
"SA_RS05835",2119.5,535,14398,667,10070,10105,12805.5,5231.5,13565
"SA_RS05840",402,30,2144.5,62,1600,1573,1563,997.5,1755.5
"SA_RS05845",823.5,121.5,6324.5,194,4839,5338,5185,2191,6307.5
"SA_RS05850",1076.5,425.5,9159,526,6424,8460,7503,2516.5,9668
"SA_RS05855",3843.5,1086.5,28587,1298,19660.5,22168.5,24553.5,10525,30207.5
"SA_RS05860",7472.5,1415.5,44171,2020,27865.5,30334.5,31568.5,21394,41197.5
"SA_RS05865",136.5,19.5,1869.5,31,794,1205,1248.5,366.5,1898
"SA_RS05870",863,164.5,5939,145.5,4047.5,5349.5,4143.5,1721,6115
"SA_RS05875",887.5,364,6713.5,353.5,4447.5,5158,4486.5,2020,5863
"SA_RS05880",51,0,1299,2,718,1004.5,876.5,133.5,1000
"SA_RS05885",264,75.5,1611,46,1120,1159.5,1293,679.5,1639.5
"SA_RS05890",681,261.5,4423,286,2620,3366.5,3728,1288.5,4259.5
"SA_RS05895",2490,413,10573,779,8484,8810,11135,6352,10579
"SA_RS05900",182,23,1092,21,637,720,879,544,1017
"SA_RS05905",9,0,57,0,25,48,69,17,70
"SA_RS05910",67.5,26.5,843.5,8,572.5,690,779,192,702
"SA_RS05915",380.5,67.5,2269.5,85,1570.5,1664,1678,1052,1948
"SA_RS05920",508,49,1681,80,1229,1020,2159,959,1736
"SA_RS05925",566,38.5,1119.5,100.5,1434.5,1006,3142,1225.5,2210
"SA_RS05930",510.5,83.5,1424.5,125.5,1639.5,1041,3075.5,1470,2604
"SA_RS05935",1343,157,3205.5,514.5,3653.5,2450.5,6651.5,3991,6943
"SA_RS05940",525.5,56.5,2265,126.5,2383.5,1701,3786,1521.5,4509
"SA_RS05945",2769,504.5,9822.5,1118,10726,6742.5,14136,9679,17524
"SA_RS05950",551,243,2755.5,470.5,3160.5,1825.5,4098.5,1896.5,4499.5
"SA_RS05955",305.5,24,1398,63,1695,883,2140.5,1011.5,2059
"SA_RS05960",549.5,134,1217.5,351.5,1432.5,1157.5,2644,1457,3175.5
"SA_RS05965",311,51,1559,88,1071,1152,1224,601,1279
"SA_RS05970",485,77,3280,94,2143,2229,2840,1171,2867
"SA_RS05975",961.5,91.5,7928,108.5,4727.5,5686.5,6484,1796.5,7133.5
"SA_RS05980",191.5,60.5,1498,58.5,862.5,857.5,1033,282.5,1139.5
"SA_RS05985",382,53,2156,70,1527,1427.5,1958,1005.5,2217.5
"SA_RS05990",938,203,5984,221,3925,4160.5,5383,2066.5,5629.5
"SA_RS05995",58,8,647,22,440,401,571,177,685
"SA_RS06000",498,26,2055,51,1078,1150,1450,1029,1933
"SA_RS06005",201.5,46,1071.5,45,674.5,835,652,533.5,824
"SA_RS06010",410.5,108.5,2318.5,142.5,2007,2368.5,1844,950,2155
"SA_RS06015",402.5,74.5,3467.5,106,2535.5,2903,2790.5,973.5,2930
"SA_RS06020",518.5,139.5,3484,131,2481.5,3002.5,2983,1107.5,2785
"SA_RS06025",340.5,35.5,2167,82.5,1781,1954,1917.5,765.5,2034.5
"SA_RS06030",763.5,139,5988.5,304,4423.5,5401,4791,1649,5600.5
"SA_RS06035",167.5,54.5,1901,36,1235,1364,1406,409.5,1492
"SA_RS06040",212,25.5,1337,54,934,903,1192.5,451.5,1251
"SA_RS06045",221.5,21,2048,17,1337,1450,1954.5,445,1866
"SA_RS06050",828,79,11055,122,4034,5166,5314,1337,6950
"SA_RS06055",1286,240,4842.5,254.5,3763.5,4689.5,4651,3632.5,5192
"SA_RS06060",1903,327,10929.5,431.5,7644.5,8042.5,8732,4237.5,9234
"SA_RS06065",397,69,3305,95,1930,2095,2197,1196,2923
"SA_RS06070",447,60,3317,56,2036.5,2157.5,2543,1146,2808
"SA_RS06075",891,146,6391.5,162.5,4316,4806.5,5869.5,2641.5,6313.5
"SA_RS06080",881.5,104,6732,155,4244.5,4859.5,5748.5,1911.5,6459
"SA_RS06085",1000.5,195,5278.5,311.5,3602,3937.5,4566,2587,5421.5
"SA_RS06095",913,116,5640,184,5026,4579,4890,1603,4553
"SA_RS06100",311,61,1368,95,1048,1012,1508,693,1349
"SA_RS06105",1198,354.5,7427,444,5301.5,5668,8010.5,3054,7631.5
"SA_RS06110",615,170.5,2759,191.5,2558.5,2425,3339,1209.5,3180.5
"SA_RS06115",127.5,78,992,91.5,916,1067.5,1289,373.5,1268
"SA_RS06120",1131.5,263,7296,372,5193,6202.5,6422.5,2630,7209
"SA_RS06125",291,16,3177,50,1830,2329,2236,669,2619
"SA_RS06130",84.5,7.5,756,4.5,570,536.5,633.5,230.5,744.5
"SA_RS06135",135.5,20.5,1113,34.5,652,740.5,834.5,454.5,1044.5
"SA_RS06140",2508,314,5531,408,4870,3878,4811,7495,4538
"SA_RS06150",263,20,2520,34,1278,1857,2041,664,2491
"SA_RS06155",170,60.5,1708,88.5,1163.5,1477,1587.5,388.5,1837.5
"SA_RS06160",99,24.5,1324,18.5,925.5,987,1163.5,275.5,1323.5
"SA_RS06165",2823.5,1123.5,24459.5,581.5,6592.5,10471.5,13577.5,11842.5,28200.5
"SA_RS06170",3141.5,1030.5,28063.5,537.5,7325.5,9566.5,12358.5,12573.5,25070.5
"SA_RS06175",36.5,2,291.5,2,103.5,190,175,61,306
"SA_RS06180",11.5,0,250.5,2,121.5,153,154,28,190
"SA_RS06185",22,2,258,2,84,190,132,44,295
"SA_RS06190",1030,321,7908,341,4991,6321,6045,1955,7311
"SA_RS06195",764,155,6627,130,3997,5018,4408,1768,5682
"SA_RS06200",979.5,205,6896.5,291.5,4687.5,5139,4974.5,2440.5,6177
"SA_RS06205",971.5,247,5161.5,291.5,3700.5,3888,3919.5,2446.5,4721
"SA_RS06210",2464,673.5,17887,808.5,12778,15393.5,14408,6750.5,18820.5
"SA_RS06215",1647,308.5,9098,350.5,6314,6385.5,6946,4367.5,8242.5
"SA_RS06220",1,0,82,0,38,64,94,2,95
"SA_RS06225",2940.5,694,19962.5,1152,15723.5,17097,23888.5,6606.5,19751
"SA_RS06230",34.5,3.5,983,9,636.5,790,1047,95,860
"SA_RS06235",2329,423.5,14492.5,530,10717,10800,14699.5,4431.5,14314
"SA_RS06240",1357.5,136,6655,294,5666.5,5315.5,6664.5,3755,6649.5
"SA_RS06245",859.5,196,5723,273,4613.5,4104.5,5796.5,2134,5283.5
"SA_RS06250",321,68.5,3811,82.5,2530.5,2667,3473.5,863.5,3864
"SA_RS06255",312,19.5,2570,49.5,1856.5,1865,2469.5,913.5,2515
"SA_RS06260",544.5,57,5243.5,87,3240,3648.5,4943.5,1542,5457.5
"SA_RS06265",1105.5,180,7294.5,293,4721,4807.5,6484.5,2797,7206.5
"SA_RS06270",1436,198,9577,297,5919,6286,6690,4010,8118
"SA_RS06275",554.5,285,3266.5,215,1666.5,2122,2890.5,1202.5,3976
"SA_RS06280",594.5,96.5,5771.5,100.5,2898,3601,4473,1459,6026
"SA_RS06285",67,16.5,1825,19.5,775,1139.5,1282,164,2070
"SA_RS06290",540,91.5,2506,72.5,1572,1871.5,2224,1520.5,3034
"SA_RS06295",1796,780.5,14179,653.5,7768.5,9311,11057.5,5268,15830
"SA_RS06300",168,34,1172,28,773,756,838,354,937
"SA_RS06305",151.5,34,2022.5,57,1219,1715.5,1329,332,1612
"SA_RS06310",758.5,59,4056.5,129,2910,3253.5,3030,2450,3737
"SA_RS06315",2249,687,12322,954,9577,9300,9271,5640,10736
"SA_RS06320",2888,636,16643,748,12373,12324,15244,6980,15618
"SA_RS06325",3127,341,21593,443,14120,16627,19922,9439,24328
"SA_RS06330",1153,305,7318.5,373,4539,5130.5,6394.5,2669,7306
"SA_RS06335",235,27,1662.5,16,1092,1356,1301.5,579,1762
"SA_RS06340",372.5,53,3436.5,45.5,2036,2855,2598,1009.5,3433.5
"SA_RS06345",362.5,73,2650,64,1500,2168.5,2027.5,721,2545.5
"SA_RS06350",231,31,1656.5,28.5,1052,1365,1213.5,658.5,1696
"SA_RS06355",710,65.5,4413.5,67,2733,3552,3552,1778.5,5634.5
"SA_RS06360",162,45.5,2045.5,52,1169.5,1500.5,1715,310.5,2262
"SA_RS06365",291,21,2665,48,1538.5,2044.5,2184,940,2723.5
"SA_RS06370",255,26,2490,16,1651,1674,1791,880,2372
